weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,DSMPG-bayes,inc case,1,Overall,1.35,1.23,0.39,0.85,0.41,66,25,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,0.17,0.87,-0.16,127,32,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.9,0.84,0.65,0.98,-0.01,127,32,NA
10,IEM_Health-CovidProject,inc case,1,Overall,1.32,1.2,0.5,0.92,-0.04,127,32,NA
10,ILM-EKF,inc case,1,Overall,1.17,1.18,0.53,0.92,0.02,127,32,NA
10,LANL-GrowthRate,inc case,1,Overall,1.08,0.95,0.57,0.94,-0.26,127,32,NA
10,RobertWalraven-ESG,inc case,1,Overall,1.09,NA,0.34,0.84,NA,127,32,NA
10,SDSC_ISG-TrendModel,inc case,1,Overall,0.99,NA,NA,NA,NA,32,32,NA
10,UMass-SemiMech,inc case,1,Overall,0.84,0.78,0.64,0.96,0.14,28,28,NA
10,USC-SIkJalpha,inc case,1,Overall,1.12,1.3,0.54,0.8,-0.19,127,32,NA
10,UVA-Ensemble,inc case,1,Overall,1.36,NA,0.24,0.59,NA,99,32,NA
10,epiforecasts-EpiExpert,inc case,1,Overall,0.87,0.84,0.33,0.8,0.09,87,32,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,1.11,0.97,0.5,0.94,0.16,127,32,NA
10,DSMPG-bayes,inc case,2,Overall,1.33,1.14,0.34,0.91,0.32,47,25,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.27,0.8,-0.31,95,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.92,0.76,0.48,0.95,-0.02,95,32,NA
10,IEM_Health-CovidProject,inc case,2,Overall,1.25,1.07,0.29,0.84,-0.07,95,32,NA
10,ILM-EKF,inc case,2,Overall,1.18,1.02,0.41,0.92,-0.01,95,32,NA
10,LANL-GrowthRate,inc case,2,Overall,0.88,0.78,0.37,0.91,-0.2,95,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,1.09,NA,0.37,0.78,NA,95,32,NA
10,USC-SIkJalpha,inc case,2,Overall,0.99,1.13,0.4,0.69,-0.25,95,32,NA
10,UVA-Ensemble,inc case,2,Overall,1.31,NA,0.09,0.37,NA,67,32,NA
10,epiforecasts-EpiExpert,inc case,2,Overall,0.9,0.85,0.31,0.72,0.03,80,32,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1,0.89,0.49,0.87,0.13,95,32,NA
10,DSMPG-bayes,inc case,3,Overall,1.41,1.54,0.35,NA,0.28,23,22,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.25,0.78,-0.3,63,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.8,0.7,0.41,0.94,-0.01,63,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,1.16,1.07,0.25,0.79,-0.11,63,32,NA
10,ILM-EKF,inc case,3,Overall,0.99,0.97,0.44,0.94,-0.05,63,32,NA
10,LANL-GrowthRate,inc case,3,Overall,0.83,0.71,0.33,0.83,-0.25,63,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,1.08,NA,0.32,0.68,NA,63,32,NA
10,USC-SIkJalpha,inc case,3,Overall,0.93,1.03,0.37,0.56,-0.32,63,32,NA
10,UVA-Ensemble,inc case,3,Overall,1.14,NA,0.06,0.11,NA,35,32,NA
10,epiforecasts-EpiExpert,inc case,3,Overall,0.84,0.79,0.29,0.73,-0.02,63,32,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.96,0.91,0.51,0.83,0.13,63,32,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.23,0.68,-0.32,31,31,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.92,0.77,0.39,0.9,-0.11,31,31,NA
10,IEM_Health-CovidProject,inc case,4,Overall,1.21,1.07,0.23,0.68,-0.29,31,31,NA
10,ILM-EKF,inc case,4,Overall,1.35,1.27,0.42,0.97,-0.16,31,31,NA
10,LANL-GrowthRate,inc case,4,Overall,0.9,0.74,0.29,0.9,-0.24,31,31,NA
10,RobertWalraven-ESG,inc case,4,Overall,1.04,NA,0.16,0.61,NA,31,31,NA
10,USC-SIkJalpha,inc case,4,Overall,1.03,0.99,0.39,0.55,-0.23,31,31,NA
10,epiforecasts-EpiExpert,inc case,4,Overall,1.05,0.97,0.35,0.77,-0.1,31,31,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,1.3,1.17,0.29,0.84,0.07,31,31,NA
10,EuroCOVIDhub-baseline,inc death,1,Overall,1,1,0.3,0.95,-0.03,128,32,NA
10,EuroCOVIDhub-ensemble,inc death,1,Overall,0.66,0.72,0.76,0.99,0.08,128,32,NA
10,IEM_Health-CovidProject,inc death,1,Overall,0.97,0.97,0.68,0.99,-0.19,128,32,NA
10,ILM-EKF,inc death,1,Overall,0.93,1.16,0.85,0.98,0.13,128,32,NA
10,Imperial-DeCa,inc death,1,Overall,0.78,1.02,0.2,0.43,-0.02,60,20,NA
10,Imperial-RtI0,inc death,1,Overall,0.75,0.85,0.35,0.67,-0.16,60,20,NA
10,Imperial-sbkp,inc death,1,Overall,0.84,1.03,0.2,0.5,-0.11,60,20,NA
10,LANL-GrowthRate,inc death,1,Overall,0.62,0.65,0.41,0.89,-0.08,128,32,NA
