weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,msr_baseline,cov_50,cov_95,bias,n,n_loc,location_name
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,1,1,1,0.13,141,30,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.65,0.37,0.37,0.81,1,0.25,141,30,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.73,0.36,0.33,0.34,0.75,0.06,137,30,NA
10,epiforecasts-tsensemble,inc case,4,Overall,0.8,0.38,0.38,0.49,0.81,0.41,131,29,NA
10,fjordhest-ensemble,inc case,4,Overall,0.66,0.38,0.43,0.68,0.99,0.36,93,20,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,1,1,1,0.14,143,30,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.58,0.35,0.36,0.8,1,0.23,140,30,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,0.65,0.31,0.29,0.39,0.74,-0.01,140,30,NA
10,epiforecasts-tsensemble,inc case,3,Overall,0.71,0.35,0.35,0.52,0.83,0.39,130,29,NA
10,fjordhest-ensemble,inc case,3,Overall,0.68,0.39,0.42,0.73,1,0.3,92,20,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,1,0.99,1,0.16,143,30,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.57,0.33,0.33,0.77,1,0.21,139,29,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,0.55,0.24,0.23,0.35,0.83,-0.09,141,30,NA
10,epiforecasts-tsensemble,inc case,2,Overall,0.73,0.35,0.34,0.56,0.88,0.35,128,28,NA
10,fjordhest-ensemble,inc case,2,Overall,0.7,0.41,0.44,0.69,1,0.25,90,20,NA
10,EuroCOVIDhub-baseline,inc case,1,Overall,1,1,1,0.97,1,0.21,145,30,NA
10,EuroCOVIDhub-ensemble,inc case,1,Overall,0.65,0.36,0.34,0.78,1,0.2,140,29,NA
10,epiforecasts-EpiNow2,inc case,1,Overall,0.55,0.29,0.29,0.43,0.87,-0.12,143,30,NA
10,epiforecasts-tsensemble,inc case,1,Overall,0.77,0.4,0.37,0.57,0.92,0.31,127,28,NA
10,fjordhest-ensemble,inc case,1,Overall,0.72,0.41,0.47,0.66,1,0.22,89,20,NA
10,EuroCOVIDhub-baseline,inc death,4,Overall,1,1,1,0.96,1,0.11,108,26,NA
10,EuroCOVIDhub-ensemble,inc death,4,Overall,0.89,0.62,0.64,0.82,1,0.14,108,26,NA
10,fjordhest-ensemble,inc death,4,Overall,1.01,0.52,0.5,0.57,0.97,0.17,77,18,NA
10,EuroCOVIDhub-baseline,inc death,3,Overall,1,1,1,0.96,1,0.1,114,26,NA
10,EuroCOVIDhub-ensemble,inc death,3,Overall,0.95,0.61,0.63,0.83,1,0.14,109,26,NA
10,fjordhest-ensemble,inc death,3,Overall,1.06,0.57,0.55,0.59,0.97,0.14,79,18,NA
10,EuroCOVIDhub-baseline,inc death,2,Overall,1,1,1,0.96,1,0.1,114,26,NA
10,EuroCOVIDhub-ensemble,inc death,2,Overall,0.85,0.51,0.54,0.8,1,0.13,106,23,NA
