weeks_included,model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
10,BIOCOMSC-Gompertz,inc case,2,Overall,0.92,NA,0.72,1,NA,155,23,NA
10,EuroCOVIDhub-baseline,inc case,2,Overall,1,1,0.13,0.72,0.47,308,32,NA
10,EuroCOVIDhub-ensemble,inc case,2,Overall,0.86,0.68,0.42,0.88,0.03,308,32,NA
10,IEM_Health-CovidProject,inc case,2,Overall,0.88,0.82,0.35,0.76,0.18,298,31,NA
10,JBUD-HMXK,inc case,2,Overall,0.96,0.96,NA,NA,0.33,262,29,NA
10,MUNI-ARIMA,inc case,2,Overall,0.86,0.9,0.25,0.71,0.22,245,32,NA
10,RobertWalraven-ESG,inc case,2,Overall,1.17,1.04,0.31,0.73,-0.06,308,32,NA
10,USC-SIkJalpha,inc case,2,Overall,1.08,1.04,0.16,0.54,-0.1,308,32,NA
10,epiforecasts-EpiNow2,inc case,2,Overall,1.78,1.62,0.47,0.85,-0.21,308,32,NA
10,epiforecasts-weeklygrowth,inc case,2,Overall,1.02,0.87,0.51,0.97,0.18,308,32,NA
10,EuroCOVIDhub-baseline,inc case,4,Overall,1,1,0.11,0.56,0.51,308,32,NA
10,EuroCOVIDhub-ensemble,inc case,4,Overall,0.9,0.74,0.34,0.79,0.15,308,32,NA
10,IEM_Health-CovidProject,inc case,4,Overall,1.11,1,0.27,0.65,0.28,298,31,NA
10,ILM-EKF,inc case,4,Overall,1.82,1.51,0.29,0.74,0.14,223,28,NA
10,JBUD-HMXK,inc case,4,Overall,1.24,2.06,NA,NA,0.7,246,29,NA
10,MUNI-ARIMA,inc case,4,Overall,0.91,1.14,0.23,0.66,0.33,185,32,NA
10,RobertWalraven-ESG,inc case,4,Overall,1.06,0.88,0.34,0.67,0.06,308,32,NA
10,USC-SIkJalpha,inc case,4,Overall,0.98,0.95,0.16,0.46,-0.13,308,32,NA
10,UVA-Ensemble,inc case,4,Overall,0.91,NA,0.23,0.52,NA,215,32,NA
10,epiforecasts-EpiNow2,inc case,4,Overall,0.91,0.85,0.32,0.63,-0.43,308,32,NA
10,epiforecasts-weeklygrowth,inc case,4,Overall,1.36,1.16,0.42,0.95,0.33,308,32,NA
10,EuroCOVIDhub-baseline,inc case,3,Overall,1,1,0.11,0.63,0.49,308,32,NA
10,EuroCOVIDhub-ensemble,inc case,3,Overall,0.83,0.68,0.36,0.84,0.09,308,32,NA
10,IEM_Health-CovidProject,inc case,3,Overall,0.93,0.84,0.3,0.69,0.23,298,31,NA
10,ILM-EKF,inc case,3,Overall,1.11,0.97,0.32,0.77,0.07,218,26,NA
10,JBUD-HMXK,inc case,3,Overall,1.16,1.35,NA,NA,0.52,254,29,NA
10,MUNI-ARIMA,inc case,3,Overall,0.86,1,0.23,0.68,0.29,216,32,NA
10,RobertWalraven-ESG,inc case,3,Overall,1.09,0.91,0.32,0.7,0.02,308,32,NA
10,USC-SIkJalpha,inc case,3,Overall,1.03,0.98,0.17,0.49,-0.1,308,32,NA
10,epiforecasts-EpiNow2,inc case,3,Overall,1.14,1.03,0.37,0.72,-0.32,308,32,NA
