forecast_date,target,target_end_date,location,type,quantile,value,scenario_id
2021-04-05,1 wk ahead inc case,2021-04-10,PL,point,NA,206575,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.01,194026,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.025,195850,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.05,197484,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.1,199850,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.15,201019,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.2,202029,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.25,202954,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.3,203723,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.35,204607,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.4,205353,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.45,205950,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.5,206575,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.55,207164,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.6,207875,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.65,208454,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.7,209262,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.75,210062,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.8,210745,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.85,211777,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.9,213407,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.95,215300,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.975,216633,forecast
2021-04-05,1 wk ahead inc case,2021-04-10,PL,quantile,0.99,218467,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,point,NA,219765,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.01,206667,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.025,209164,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.05,210603,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.1,212647,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.15,213925,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.2,214928,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.25,216057,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.3,216842,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.35,217910,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.4,218528,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.45,219131,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.5,219765,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.55,220385,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.6,221014,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.65,221837,forecast
2021-04-05,2 wk ahead inc case,2021-04-17,PL,quantile,0.7,222495,forecast
