"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"2 day ahead inc death",2020-07-15,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"3 day ahead inc death",2020-07-16,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"4 day ahead inc death",2020-07-17,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"5 day ahead inc death",2020-07-18,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"6 day ahead inc death",2020-07-19,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"7 day ahead inc death",2020-07-20,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"8 day ahead inc death",2020-07-21,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"9 day ahead inc death",2020-07-22,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.9,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.95,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.975,NA
2020-07-13,"10 day ahead inc death",2020-07-23,"GM01","Baden-Wurttemberg","quantile",0.99,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","point",NA,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.01,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.025,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.05,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.1,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.15,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.2,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.25,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.3,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.35,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.4,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.45,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.5,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.55,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.6,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.65,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.7,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.75,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.8,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.85,NA
2020-07-13,"11 day ahead inc death",2020-07-24,"GM01","Baden-Wurttemberg","quantile",0.9,NA
