"forecast_date","target","target_end_date","location","location_name","type","quantile","value"
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.05,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.1,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.15,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.2,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.25,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.3,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.35,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.4,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.45,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.5,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.55,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.6,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.65,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.7,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.75,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.8,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.85,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.9,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.95,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.975,NA
2020-06-01,"14 day ahead inc death",2020-06-15,"GM","Germany","quantile",0.99,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","point",NA,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.01,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.025,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.05,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.1,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.15,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.2,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.25,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.3,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.35,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.4,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.45,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.5,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.55,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.6,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.65,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.7,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.75,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.8,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.85,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.9,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.95,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.975,NA
2020-06-01,"15 day ahead inc death",2020-06-16,"GM","Germany","quantile",0.99,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","point",NA,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.01,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.025,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.05,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.1,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.15,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.2,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.25,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.3,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.35,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.4,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.45,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.5,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.55,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.6,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.65,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.7,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.75,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.8,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.85,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.9,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.95,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.975,NA
2020-06-01,"16 day ahead inc death",2020-06-17,"GM","Germany","quantile",0.99,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","point",NA,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.01,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.025,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.05,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.1,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.15,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.2,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.25,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.3,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.35,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.4,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.45,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.5,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.55,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.6,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.65,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.7,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.75,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.8,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.85,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.9,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.95,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.975,NA
2020-06-01,"17 day ahead inc death",2020-06-18,"GM","Germany","quantile",0.99,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","point",NA,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.01,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.025,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.05,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.1,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.15,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.2,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.25,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.3,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.35,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.4,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.45,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.5,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.55,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.6,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.65,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.7,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.75,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.8,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.85,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.9,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.95,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.975,NA
2020-06-01,"18 day ahead inc death",2020-06-19,"GM","Germany","quantile",0.99,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","point",NA,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.01,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.025,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.05,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.1,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.15,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.2,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.25,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.3,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.35,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.4,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.45,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.5,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.55,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.6,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.65,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.7,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.75,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.8,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.85,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.9,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.95,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.975,NA
2020-06-01,"19 day ahead inc death",2020-06-20,"GM","Germany","quantile",0.99,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","point",NA,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.01,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.025,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.05,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.1,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.15,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.2,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.25,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.3,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.35,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.4,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.45,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.5,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.55,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.6,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.65,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.7,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.75,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.8,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.85,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.9,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.95,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.975,NA
2020-06-01,"20 day ahead inc death",2020-06-21,"GM","Germany","quantile",0.99,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","point",NA,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.01,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.025,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.05,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.1,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.15,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.2,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.25,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.3,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.35,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.4,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.45,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.5,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.55,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.6,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.65,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.7,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.75,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.8,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.85,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.9,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.95,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.975,NA
2020-06-01,"21 day ahead inc death",2020-06-22,"GM","Germany","quantile",0.99,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","point",NA,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.01,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.025,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.05,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.1,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.15,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.2,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.25,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.3,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.35,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.4,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.45,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.5,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.55,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.6,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.65,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.7,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.75,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.8,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.85,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.9,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.95,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.975,NA
2020-06-01,"22 day ahead inc death",2020-06-23,"GM","Germany","quantile",0.99,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","point",NA,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.01,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.025,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.05,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.1,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.15,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.2,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.25,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.3,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.35,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.4,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.45,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.5,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.55,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.6,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.65,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.7,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.75,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.8,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.85,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.9,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.95,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.975,NA
2020-06-01,"23 day ahead inc death",2020-06-24,"GM","Germany","quantile",0.99,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","point",NA,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.01,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.025,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.05,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.1,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.15,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.2,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.25,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.3,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.35,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.4,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.45,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.5,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.55,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.6,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.65,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.7,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.75,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.8,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.85,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.9,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.95,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.975,NA
2020-06-01,"24 day ahead inc death",2020-06-25,"GM","Germany","quantile",0.99,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","point",NA,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.01,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.025,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.05,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.1,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.15,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.2,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.25,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.3,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.35,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.4,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.45,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.5,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.55,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.6,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.65,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.7,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.75,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.8,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.85,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.9,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.95,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.975,NA
2020-06-01,"25 day ahead inc death",2020-06-26,"GM","Germany","quantile",0.99,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","point",NA,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.01,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.025,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.05,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.1,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.15,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.2,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.25,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.3,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.35,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.4,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.45,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.5,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.55,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.6,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.65,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.7,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.75,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.8,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.85,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.9,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.95,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.975,NA
2020-06-01,"26 day ahead inc death",2020-06-27,"GM","Germany","quantile",0.99,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","point",NA,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.01,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.025,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.05,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.1,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.15,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.2,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.25,NA
2020-06-01,"27 day ahead inc death",2020-06-28,"GM","Germany","quantile",0.3,NA
