location,forecast_date,target_end_date,target,type,quantile,value
CZ,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,164
CZ,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,153
CZ,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,139
CZ,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,124
CZ,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,109
CZ,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,95
CZ,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,83
CZ,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,73
CZ,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,63
CZ,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,56
CZ,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,51
CZ,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,47
CZ,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,45
CZ,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,45
CZ,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,47
CZ,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,51
CZ,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,59
CZ,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,71
CZ,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,88
DK,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,150027
DK,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,62278
DK,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,48700
DK,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,57659
DK,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,81801
DK,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,104799
DK,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,102630
DK,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,79219
DK,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,58656
DK,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,49023
DK,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,47271
DK,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,49618
DK,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,52918
DK,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,54740
DK,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,54067
DK,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,51516
DK,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,48428
DK,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,45798
DK,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,43967
DK,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,24
DK,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,23
DK,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,22
DK,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,21
DK,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,20
DK,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,20
DK,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,19
DK,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,19
DK,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,19
DK,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,19
DK,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,19
DK,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,20
DK,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,21
DK,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,22
DK,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,23
DK,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,25
DK,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,26
DK,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,26
DK,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,26
FI,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,18
FI,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,3
FI,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,0
FI,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,0
FI,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,0
FR,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,2437447
FR,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,1219755
FR,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,609557
FR,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,391385
FR,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,379806
FR,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,406214
FR,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,455968
FR,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,509628
FR,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,555671
FR,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,585234
FR,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,594016
FR,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,583106
FR,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,557342
FR,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,523377
FR,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,487094
FR,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,452770
FR,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,422348
FR,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,396737
FR,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,375745
FR,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,293
FR,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,274
FR,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,258
FR,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,244
FR,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,232
FR,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,222
FR,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,212
FR,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,201
FR,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,192
FR,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,182
FR,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,173
FR,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,165
FR,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,161
FR,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,161
FR,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,168
FR,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,181
FR,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,204
FR,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,237
FR,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,282
DE,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,1018692
DE,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,1280141
DE,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,1483584
DE,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,1588285
DE,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,1556562
DE,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,1414262
DE,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,1220303
DE,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,1029838
DE,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,871131
DE,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,745052
DE,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,644572
DE,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,562501
DE,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,492473
DE,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,430291
DE,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,374038
DE,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,324249
DE,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,281244
DE,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,244081
DE,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,212804
DE,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,302
DE,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,261
DE,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,226
DE,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,197
DE,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,173
DE,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,152
DE,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,134
DE,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,120
DE,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,109
DE,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,100
DE,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,93
DE,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,88
DE,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,84
DE,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,82
DE,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,82
DE,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,85
DE,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,92
DE,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,104
DE,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,122
GR,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,81932
GR,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,45422
GR,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,37171
GR,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,32189
GR,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,28668
GR,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,26019
GR,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,23944
GR,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,22269
GR,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,20886
GR,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,19740
GR,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,18797
GR,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,18005
GR,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,17319
GR,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,16707
GR,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,16154
GR,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,15616
GR,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,15054
GR,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,14430
GR,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,13702
GR,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,26
GR,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,25
GR,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,24
GR,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,22
GR,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,21
GR,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,19
GR,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,17
GR,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,15
GR,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,13
GR,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,11
GR,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,9
GR,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,7
GR,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,5
GR,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,4
GR,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,4
GR,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,3
GR,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,3
GR,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,3
GR,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,3
HU,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,85151
HU,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,101767
HU,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,101318
HU,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,94817
HU,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,85610
HU,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,79346
HU,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,82111
HU,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,97179
HU,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,116866
HU,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,131825
HU,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,139172
HU,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,136950
HU,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,117334
HU,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,88887
HU,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,64759
HU,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,49371
HU,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,42333
HU,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,35593
HU,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,29710
HU,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,211
HU,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,176
HU,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,147
HU,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,123
HU,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,102
HU,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,83
HU,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,68
HU,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,55
HU,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,44
HU,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,35
HU,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,28
HU,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,23
HU,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,19
HU,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,16
HU,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,14
HU,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,13
HU,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,12
HU,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,13
HU,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,14
IE,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,27424
IE,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,15294
IE,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,9691
IE,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,6516
IE,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,4573
IE,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,3307
IE,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,2449
IE,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,1848
IE,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,1418
IE,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,1104
IE,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,870
IE,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,692
IE,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,556
IE,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,451
IE,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,367
IE,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,302
IE,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,249
IE,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,206
IE,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,172
IE,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,0
IE,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,0
IT,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,1200347
IT,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,784459
IT,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,506097
IT,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,381098
IT,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,315841
IT,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,272513
IT,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,242450
IT,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,220350
IT,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,203618
IT,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,190492
IT,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,179838
IT,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,170723
IT,2022-01-23,2022-04-23,13 wk ahead inc case,point,NA,162319
IT,2022-01-23,2022-04-30,14 wk ahead inc case,point,NA,154141
IT,2022-01-23,2022-05-07,15 wk ahead inc case,point,NA,145817
IT,2022-01-23,2022-05-14,16 wk ahead inc case,point,NA,137226
IT,2022-01-23,2022-05-21,17 wk ahead inc case,point,NA,128363
IT,2022-01-23,2022-05-28,18 wk ahead inc case,point,NA,119312
IT,2022-01-23,2022-06-04,19 wk ahead inc case,point,NA,110317
IT,2022-01-23,2022-01-29,1 wk ahead inc death,point,NA,182
IT,2022-01-23,2022-02-05,2 wk ahead inc death,point,NA,170
IT,2022-01-23,2022-02-12,3 wk ahead inc death,point,NA,158
IT,2022-01-23,2022-02-19,4 wk ahead inc death,point,NA,146
IT,2022-01-23,2022-02-26,5 wk ahead inc death,point,NA,134
IT,2022-01-23,2022-03-05,6 wk ahead inc death,point,NA,123
IT,2022-01-23,2022-03-12,7 wk ahead inc death,point,NA,112
IT,2022-01-23,2022-03-19,8 wk ahead inc death,point,NA,101
IT,2022-01-23,2022-03-26,9 wk ahead inc death,point,NA,89
IT,2022-01-23,2022-04-02,10 wk ahead inc death,point,NA,78
IT,2022-01-23,2022-04-09,11 wk ahead inc death,point,NA,67
IT,2022-01-23,2022-04-16,12 wk ahead inc death,point,NA,57
IT,2022-01-23,2022-04-23,13 wk ahead inc death,point,NA,48
IT,2022-01-23,2022-04-30,14 wk ahead inc death,point,NA,42
IT,2022-01-23,2022-05-07,15 wk ahead inc death,point,NA,36
IT,2022-01-23,2022-05-14,16 wk ahead inc death,point,NA,33
IT,2022-01-23,2022-05-21,17 wk ahead inc death,point,NA,32
IT,2022-01-23,2022-05-28,18 wk ahead inc death,point,NA,32
IT,2022-01-23,2022-06-04,19 wk ahead inc death,point,NA,33
LV,2022-01-23,2022-01-29,1 wk ahead inc case,point,NA,48410
LV,2022-01-23,2022-02-05,2 wk ahead inc case,point,NA,64663
LV,2022-01-23,2022-02-12,3 wk ahead inc case,point,NA,59176
LV,2022-01-23,2022-02-19,4 wk ahead inc case,point,NA,36049
LV,2022-01-23,2022-02-26,5 wk ahead inc case,point,NA,19420
LV,2022-01-23,2022-03-05,6 wk ahead inc case,point,NA,11738
LV,2022-01-23,2022-03-12,7 wk ahead inc case,point,NA,10546
LV,2022-01-23,2022-03-19,8 wk ahead inc case,point,NA,12915
LV,2022-01-23,2022-03-26,9 wk ahead inc case,point,NA,15192
LV,2022-01-23,2022-04-02,10 wk ahead inc case,point,NA,17596
LV,2022-01-23,2022-04-09,11 wk ahead inc case,point,NA,19513
LV,2022-01-23,2022-04-16,12 wk ahead inc case,point,NA,20519
