location,forecast_date,target_end_date,target,type,quantile,value
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.7,7219
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.75,7858
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.8,8555
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.85,9314
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.9,10141
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.95,11603
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.975,13277
BE,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.99,15196
BE,2022-05-22,2022-06-11,3 wk ahead inc case,point,NA,3441
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.01,928
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.025,1090
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.05,1281
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.1,1505
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.15,1678
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.2,1871
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.25,2087
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.3,2327
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.35,2569
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.4,2835
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.45,3130
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.5,3441
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.55,3815
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.6,4213
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.65,4652
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.7,5137
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.75,5769
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.8,6480
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.85,7279
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.9,8176
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.95,9761
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.975,11655
BE,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.99,13919
BE,2022-05-22,2022-06-18,4 wk ahead inc case,point,NA,2221
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.01,425
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.025,518
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.05,631
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.1,770
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.15,883
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.2,1014
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.25,1163
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.3,1335
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.35,1518
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.4,1727
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.45,1964
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.5,2221
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.55,2541
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.6,2891
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.65,3289
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.7,3743
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.75,4336
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.8,5023
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.85,5820
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.9,6743
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.95,8398
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.975,10459
BE,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.99,13029
BE,2022-05-22,2022-05-28,1 wk ahead inc death,point,NA,6
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.01,2
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.025,2
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.05,3
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.1,3
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.15,4
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.2,4
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.25,4
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.3,5
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.35,5
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.4,5
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.45,6
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.5,6
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.55,7
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.6,7
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.65,8
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.7,8
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.75,9
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.8,10
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.85,11
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.9,13
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.95,15
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.975,18
BE,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.99,21
BE,2022-05-22,2022-06-04,2 wk ahead inc death,point,NA,4
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.01,1
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.025,1
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.05,1
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.1,1
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.15,1
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.2,2
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.25,2
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.3,2
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.35,3
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.4,3
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.45,3
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.5,4
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.55,4
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.6,4
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.65,5
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.7,5
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.75,6
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.8,7
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.85,8
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.9,10
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.95,12
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.975,15
BE,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.99,18
BE,2022-05-22,2022-06-11,3 wk ahead inc death,point,NA,2
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.01,0
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.025,0
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.05,0
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.1,0
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.15,0
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.2,1
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.25,1
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.3,1
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.35,1
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.4,1
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.45,2
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.5,2
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.55,2
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.6,3
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.65,3
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.7,4
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.75,4
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.8,5
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.85,6
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.9,7
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.95,10
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.975,13
BE,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.99,16
BE,2022-05-22,2022-06-18,4 wk ahead inc death,point,NA,1
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.01,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.025,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.05,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.1,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.15,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.2,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.25,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.3,0
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.35,1
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.4,1
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.45,1
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.5,1
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.55,1
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.6,2
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.65,2
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.7,2
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.75,3
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.8,4
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.85,5
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.9,6
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.95,8
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.975,11
BE,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.99,15
BG,2022-05-22,2022-05-28,1 wk ahead inc case,point,NA,1390
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.01,761
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.025,827
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.05,899
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.1,978
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.15,1028
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.2,1080
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.25,1136
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.3,1194
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.35,1240
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.4,1288
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.45,1338
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.5,1390
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.55,1445
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.6,1502
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.65,1563
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.7,1626
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.75,1715
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.8,1810
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.85,1911
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.9,2018
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.95,2214
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.975,2429
BG,2022-05-22,2022-05-28,1 wk ahead inc case,quantile,0.99,2667
BG,2022-05-22,2022-06-04,2 wk ahead inc case,point,NA,1088
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.01,402
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.025,456
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.05,518
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.1,588
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.15,639
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.2,694
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.25,754
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.3,819
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.35,880
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.4,945
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.45,1016
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.5,1088
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.55,1173
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.6,1260
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.65,1355
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.7,1456
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.75,1590
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.8,1737
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.85,1898
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.9,2073
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.95,2383
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.975,2740
BG,2022-05-22,2022-06-04,2 wk ahead inc case,quantile,0.99,3150
BG,2022-05-22,2022-06-11,3 wk ahead inc case,point,NA,852
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.01,218
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.025,257
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.05,304
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.1,359
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.15,402
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.2,451
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.25,505
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.3,566
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.35,627
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.4,696
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.45,772
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.5,852
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.55,950
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.6,1054
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.65,1169
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.7,1298
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.75,1465
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.8,1654
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.85,1868
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.9,2109
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.95,2537
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.975,3051
BG,2022-05-22,2022-06-11,3 wk ahead inc case,quantile,0.99,3671
BG,2022-05-22,2022-06-18,4 wk ahead inc case,point,NA,661
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.01,117
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.025,144
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.05,177
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.1,218
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.15,252
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.2,290
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.25,335
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.3,387
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.35,443
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.4,507
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.45,581
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.5,661
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.55,762
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.6,872
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.65,998
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.7,1143
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.75,1334
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.8,1556
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.85,1816
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.9,2119
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.95,2666
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.975,3354
BG,2022-05-22,2022-06-18,4 wk ahead inc case,quantile,0.99,4220
BG,2022-05-22,2022-05-28,1 wk ahead inc death,point,NA,15
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.01,5
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.025,6
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.05,6
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.1,7
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.15,8
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.2,9
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.25,10
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.3,11
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.35,12
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.4,13
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.45,14
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.5,15
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.55,16
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.6,18
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.65,19
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.7,20
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.75,23
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.8,25
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.85,28
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.9,32
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.95,37
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.975,45
BG,2022-05-22,2022-05-28,1 wk ahead inc death,quantile,0.99,53
BG,2022-05-22,2022-06-04,2 wk ahead inc death,point,NA,12
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.01,2
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.025,3
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.05,4
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.1,4
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.15,5
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.2,6
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.25,7
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.3,8
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.35,8
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.4,9
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.45,10
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.5,12
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.55,13
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.6,14
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.65,16
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.7,18
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.75,21
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.8,24
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.85,27
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.9,32
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.95,39
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.975,49
BG,2022-05-22,2022-06-04,2 wk ahead inc death,quantile,0.99,61
BG,2022-05-22,2022-06-11,3 wk ahead inc death,point,NA,9
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.01,1
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.025,1
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.05,2
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.1,2
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.15,3
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.2,4
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.25,4
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.3,5
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.35,6
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.4,7
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.45,8
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.5,9
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.55,10
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.6,12
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.65,13
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.7,16
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.75,19
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.8,22
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.85,26
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.9,31
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.95,41
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.975,53
BG,2022-05-22,2022-06-11,3 wk ahead inc death,quantile,0.99,69
BG,2022-05-22,2022-06-18,4 wk ahead inc death,point,NA,7
BG,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.01,0
BG,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.025,1
BG,2022-05-22,2022-06-18,4 wk ahead inc death,quantile,0.05,1
