location,forecast_date,target_end_date,target,type,quantile,value
CZ,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,51544
CZ,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,51875
CZ,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,56107
CZ,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,64730
CZ,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,79546
CZ,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,103414
CZ,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,140202
CZ,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,193996
CZ,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,264922
CZ,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,338984
CZ,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,386770
CZ,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,384155
CZ,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,335014
CZ,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,268056
CZ,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,211279
CZ,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,174213
CZ,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,312
CZ,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,268
CZ,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,216
CZ,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,172
CZ,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,144
CZ,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,130
CZ,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,128
CZ,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,138
CZ,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,160
CZ,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,192
CZ,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,228
CZ,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,253
CZ,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,256
CZ,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,235
CZ,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,205
CZ,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,185
CZ,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,180
CZ,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,187
CZ,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,195
DK,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,162036
DK,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,130227
DK,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,136214
DK,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,157933
DK,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,168190
DK,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,149342
DK,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,123787
DK,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,113590
DK,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,116523
DK,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,124161
DK,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,127207
DK,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,122567
DK,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,115011
DK,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,109709
DK,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,108014
DK,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,108059
DK,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,107662
DK,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,106068
DK,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,104210
DK,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,52
DK,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,52
DK,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,52
DK,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,51
DK,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,50
DK,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,50
DK,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,51
DK,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,52
DK,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,53
DK,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,54
DK,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,55
DK,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,57
DK,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,58
DK,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,58
DK,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,57
DK,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,56
DK,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,56
DK,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,56
DK,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,57
FI,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,24445
FI,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,20098
FI,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,18028
FI,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,17410
FI,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,18131
FI,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,20266
FI,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,24174
FI,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,30627
FI,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,40764
FI,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,56105
FI,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,78600
FI,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,108952
FI,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,143843
FI,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,174353
FI,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,188563
FI,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,180558
FI,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,156866
FI,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,130427
FI,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,110284
FI,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,88
FI,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,83
FI,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,72
FI,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,61
FI,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,53
FI,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,49
FI,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,50
FI,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,55
FI,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,66
FI,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,78
FI,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,88
FI,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,88
FI,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,80
FI,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,68
FI,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,61
FI,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,60
FI,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,63
FI,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,67
FI,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,67
FR,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,585026
FR,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,500027
FR,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,477759
FR,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,504001
FR,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,585066
FR,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,736108
FR,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,980960
FR,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,1337998
FR,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,1776647
FR,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,2165360
FR,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,2301309
FR,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,2107123
FR,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,1736517
FR,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,1403858
FR,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,1201256
FR,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,1120229
FR,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,1130268
FR,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,1202373
FR,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,1301782
FR,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,588
FR,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,558
FR,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,568
FR,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,603
FR,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,646
FR,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,681
FR,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,696
FR,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,692
FR,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,679
FR,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,677
FR,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,695
FR,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,734
FR,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,777
FR,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,798
FR,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,780
FR,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,725
FR,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,672
FR,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,652
FR,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,661
DE,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,1161374
DE,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,1167418
DE,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,1209517
DE,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,1287638
DE,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,1418110
DE,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,1598169
DE,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,1812617
DE,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,2030101
DE,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,2195301
DE,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,2252608
DE,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,2185360
DE,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,2038716
DE,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,1875708
DE,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,1738783
DE,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,1659637
DE,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,1643664
DE,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,1678943
DE,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,1759595
DE,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,1869735
DE,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,1391
DE,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,1372
DE,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,1393
DE,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,1446
DE,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,1512
DE,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,1570
DE,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,1597
DE,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,1578
DE,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,1521
DE,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,1451
DE,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,1399
DE,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,1384
DE,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,1403
DE,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,1434
DE,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,1443
DE,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,1411
DE,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,1344
DE,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,1261
DE,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,1199
GR,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,120565
GR,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,130927
GR,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,150509
GR,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,179711
GR,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,219100
GR,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,266330
GR,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,313353
GR,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,344926
GR,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,346805
GR,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,319090
GR,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,277649
GR,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,239809
GR,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,214744
GR,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,203796
GR,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,204512
GR,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,213380
GR,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,225656
GR,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,235521
GR,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,238265
GR,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,243
GR,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,250
GR,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,257
GR,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,261
GR,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,258
GR,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,248
GR,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,237
GR,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,228
GR,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,226
GR,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,229
GR,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,236
GR,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,242
GR,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,241
GR,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,232
GR,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,216
GR,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,201
GR,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,193
GR,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,192
GR,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,193
HU,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,29762
HU,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,21329
HU,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,17047
HU,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,14482
HU,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,13185
HU,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,12864
HU,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,13441
HU,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,14986
HU,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,17763
HU,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,22272
HU,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,29192
HU,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,37524
HU,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,46732
HU,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,56530
HU,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,67281
HU,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,79800
HU,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,94479
HU,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,112250
HU,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,134675
HU,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,157
HU,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,184
HU,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,216
HU,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,256
HU,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,305
HU,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,365
HU,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,437
HU,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,516
HU,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,592
HU,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,649
HU,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,674
HU,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,661
HU,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,615
HU,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,546
HU,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,478
HU,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,442
HU,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,457
HU,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,509
HU,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,546
IE,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,15154
IE,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,12279
IE,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,10896
IE,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,10465
IE,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,10845
IE,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,12075
IE,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,14377
IE,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,18208
IE,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,24368
IE,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,34166
IE,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,49583
IE,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,73141
IE,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,106689
IE,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,147873
IE,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,185167
IE,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,199880
IE,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,183190
IE,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,148454
IE,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,115928
IE,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,89
IE,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,92
IE,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,82
IE,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,68
IE,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,54
IE,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,46
IE,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,43
IE,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,44
IE,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,49
IE,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,56
IE,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,63
IE,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,67
IE,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,65
IE,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,60
IE,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,55
IE,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,53
IE,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,54
IE,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,57
IE,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,58
IT,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,312487
IT,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,285580
IT,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,288955
IT,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,320041
IT,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,386775
IT,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,504498
IT,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,699249
IT,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,1004197
IT,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,1437441
IT,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,1948804
IT,2022-02-20,2022-05-07,11 wk ahead inc case,point,NA,2354564
IT,2022-02-20,2022-05-14,12 wk ahead inc case,point,NA,2417127
IT,2022-02-20,2022-05-21,13 wk ahead inc case,point,NA,2103777
IT,2022-02-20,2022-05-28,14 wk ahead inc case,point,NA,1650553
IT,2022-02-20,2022-06-04,15 wk ahead inc case,point,NA,1287378
IT,2022-02-20,2022-06-11,16 wk ahead inc case,point,NA,1083288
IT,2022-02-20,2022-06-18,17 wk ahead inc case,point,NA,1009216
IT,2022-02-20,2022-06-25,18 wk ahead inc case,point,NA,1030061
IT,2022-02-20,2022-07-02,19 wk ahead inc case,point,NA,1119166
IT,2022-02-20,2022-02-26,1 wk ahead inc death,point,NA,942
IT,2022-02-20,2022-03-05,2 wk ahead inc death,point,NA,794
IT,2022-02-20,2022-03-12,3 wk ahead inc death,point,NA,736
IT,2022-02-20,2022-03-19,4 wk ahead inc death,point,NA,742
IT,2022-02-20,2022-03-26,5 wk ahead inc death,point,NA,787
IT,2022-02-20,2022-04-02,6 wk ahead inc death,point,NA,846
IT,2022-02-20,2022-04-09,7 wk ahead inc death,point,NA,891
IT,2022-02-20,2022-04-16,8 wk ahead inc death,point,NA,904
IT,2022-02-20,2022-04-23,9 wk ahead inc death,point,NA,882
IT,2022-02-20,2022-04-30,10 wk ahead inc death,point,NA,838
IT,2022-02-20,2022-05-07,11 wk ahead inc death,point,NA,796
IT,2022-02-20,2022-05-14,12 wk ahead inc death,point,NA,774
IT,2022-02-20,2022-05-21,13 wk ahead inc death,point,NA,777
IT,2022-02-20,2022-05-28,14 wk ahead inc death,point,NA,793
IT,2022-02-20,2022-06-04,15 wk ahead inc death,point,NA,802
IT,2022-02-20,2022-06-11,16 wk ahead inc death,point,NA,782
IT,2022-02-20,2022-06-18,17 wk ahead inc death,point,NA,731
IT,2022-02-20,2022-06-25,18 wk ahead inc death,point,NA,662
IT,2022-02-20,2022-07-02,19 wk ahead inc death,point,NA,612
LV,2022-02-20,2022-02-26,1 wk ahead inc case,point,NA,65610
LV,2022-02-20,2022-03-05,2 wk ahead inc case,point,NA,57919
LV,2022-02-20,2022-03-12,3 wk ahead inc case,point,NA,49750
LV,2022-02-20,2022-03-19,4 wk ahead inc case,point,NA,42695
LV,2022-02-20,2022-03-26,5 wk ahead inc case,point,NA,37979
LV,2022-02-20,2022-04-02,6 wk ahead inc case,point,NA,35521
LV,2022-02-20,2022-04-09,7 wk ahead inc case,point,NA,35035
LV,2022-02-20,2022-04-16,8 wk ahead inc case,point,NA,36149
LV,2022-02-20,2022-04-23,9 wk ahead inc case,point,NA,38260
LV,2022-02-20,2022-04-30,10 wk ahead inc case,point,NA,40644
