location,forecast_date,target_end_date,target,type,quantile,value
PT,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,31
RO,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,50634
RO,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,38921
RO,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,32074
RO,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,27980
RO,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,299
RO,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,213
RO,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,160
RO,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,130
SK,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,101809
SK,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,91531
SK,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,85965
SK,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,85075
SK,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,130
SK,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,109
SK,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,95
SK,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,87
SI,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,10257
SI,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,7163
SI,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,5772
SI,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,5262
SI,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,11
SI,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,6
SI,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,4
SI,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,3
ES,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,128348
ES,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,114006
ES,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,109977
ES,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,114762
ES,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,162
ES,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,120
ES,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,98
ES,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,89
SE,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,11983
SE,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,6211
SE,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,4148
SE,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,2921
SE,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,11
SE,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,5
SE,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,3
SE,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,1
IS,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,14555
IS,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,9296
IS,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,6368
IS,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,5505
IS,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,8
IS,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,6
IS,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,4
IS,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,3
NO,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,85638
NO,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,83930
NO,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,86571
NO,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,93062
NO,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,44
NO,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,42
NO,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,41
NO,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,43
CH,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,78283
CH,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,74594
CH,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,77491
CH,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,86432
CH,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,43
CH,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,38
CH,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,37
CH,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,39
GB,2022-02-27,2022-03-05,1 wk ahead inc case,point,NA,144010
GB,2022-02-27,2022-03-12,2 wk ahead inc case,point,NA,106149
GB,2022-02-27,2022-03-19,3 wk ahead inc case,point,NA,83231
GB,2022-02-27,2022-03-26,4 wk ahead inc case,point,NA,69891
GB,2022-02-27,2022-03-05,1 wk ahead inc death,point,NA,113
GB,2022-02-27,2022-03-12,2 wk ahead inc death,point,NA,71
GB,2022-02-27,2022-03-19,3 wk ahead inc death,point,NA,50
GB,2022-02-27,2022-03-26,4 wk ahead inc death,point,NA,39
