location,forecast_date,target_end_date,target,type,quantile,value
DK,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,146165
DK,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,64
DK,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,62
DK,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,68
DK,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,71
EE,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,20989
EE,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,18445
EE,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,17429
EE,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,17397
EE,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,15
EE,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,12
EE,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,10
EE,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,9
FI,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,32607
FI,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,37906
FI,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,47165
FI,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,61483
FI,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,27
FI,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,25
FI,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,26
FI,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,30
FR,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,411465
FR,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,445263
FR,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,532133
FR,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,688277
FR,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,253
FR,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,242
FR,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,259
FR,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,306
DE,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,1173832
DE,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,1297299
DE,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,1489864
DE,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,1731591
DE,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,1104
DE,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,1154
DE,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,1254
DE,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,1404
GR,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,96576
GR,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,103175
GR,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,118056
GR,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,142239
GR,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,185
GR,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,171
GR,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,173
GR,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,189
HU,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,12981
HU,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,9463
HU,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,7452
HU,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,6274
HU,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,60
HU,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,38
HU,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,26
HU,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,19
IE,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,17578
IE,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,17276
IE,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,18284
IE,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,20644
IE,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,13
IE,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,10
IE,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,9
IE,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,9
IT,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,243438
IT,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,259247
IT,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,304375
IT,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,386640
IT,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,295
IT,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,276
IT,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,288
IT,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,331
LV,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,47297
LV,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,41250
LV,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,37523
LV,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,35498
LV,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,68
LV,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,59
LV,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,51
LV,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,46
LT,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,29905
LT,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,29150
LT,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,30530
LT,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,33756
LT,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,43
LT,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,38
LT,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,37
LT,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,38
LU,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,2440
LU,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,1178
LU,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,761
LU,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,574
LU,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,1
LU,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,1
LU,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,0
LU,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,0
NL,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,486625
NL,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,607298
NL,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,658265
NL,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,587775
NL,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,201
NL,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,254
NL,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,295
NL,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,299
PL,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,71343
PL,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,64108
PL,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,62201
PL,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,64318
PL,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,258
PL,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,210
PL,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,184
PL,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,175
PT,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,78606
PT,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,94726
PT,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,123904
PT,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,169886
PT,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,41
PT,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,45
PT,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,54
PT,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,70
RO,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,29507
RO,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,21630
RO,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,16956
RO,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,13982
RO,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,156
RO,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,109
RO,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,80
RO,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,62
SK,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,77126
SK,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,69558
SK,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,67094
SK,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,68953
SK,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,88
SK,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,74
SK,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,66
SK,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,63
SI,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,10790
SI,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,10650
SI,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,11930
SI,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,14832
SI,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,8
SI,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,7
SI,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,6
SI,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,7
ES,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,101254
ES,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,93342
ES,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,93605
ES,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,101628
ES,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,123
ES,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,94
ES,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,80
ES,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,75
SE,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,11721
SE,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,8411
SE,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,7018
SE,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,6366
SE,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,8
SE,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,6
SE,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,4
SE,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,3
IS,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,10034
IS,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,6633
IS,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,5620
IS,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,6079
IS,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,6
IS,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,4
IS,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,3
IS,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,2
NO,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,66303
NO,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,63588
NO,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,65403
NO,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,71230
NO,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,35
NO,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,32
NO,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,31
NO,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,33
CH,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,119305
CH,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,141547
CH,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,172589
CH,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,209287
CH,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,55
CH,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,62
CH,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,74
CH,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,89
GB,2022-03-06,2022-03-12,1 wk ahead inc case,point,NA,279014
GB,2022-03-06,2022-03-19,2 wk ahead inc case,point,NA,321109
GB,2022-03-06,2022-03-26,3 wk ahead inc case,point,NA,392385
GB,2022-03-06,2022-04-02,4 wk ahead inc case,point,NA,507512
GB,2022-03-06,2022-03-12,1 wk ahead inc death,point,NA,138
GB,2022-03-06,2022-03-19,2 wk ahead inc death,point,NA,145
GB,2022-03-06,2022-03-26,3 wk ahead inc death,point,NA,170
GB,2022-03-06,2022-04-02,4 wk ahead inc death,point,NA,213
