location,forecast_date,target_end_date,target,type,quantile,value
CZ,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,5108
CZ,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,6071
CZ,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,7213
CZ,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,8562
CZ,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,10162
CZ,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,12059
CZ,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,14307
CZ,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,16971
CZ,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,20125
CZ,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,23858
CZ,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,28273
CZ,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,61
CZ,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,73
CZ,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,86
CZ,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,102
CZ,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,121
CZ,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,144
CZ,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,169
CZ,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,189
CZ,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,187
CZ,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,162
CZ,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,123
CZ,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,87
CZ,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,63
CZ,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,53
CZ,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,56
CZ,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,64
CZ,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,72
CZ,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,77
CZ,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,81
DK,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,26254
DK,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,31100
DK,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,36682
DK,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,43253
DK,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,50907
DK,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,59773
DK,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,69957
DK,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,81503
DK,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,94311
DK,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,98955
DK,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,81908
DK,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,56332
DK,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,34059
DK,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,19164
DK,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,10442
DK,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,5640
DK,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,3060
DK,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,1678
DK,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,933
DK,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,0
DK,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,0
DK,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,0
DK,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,0
DK,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,0
DK,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,0
DK,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,0
FI,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,4106
FI,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,4609
FI,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,5457
FI,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,6477
FI,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,7686
FI,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,9118
FI,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,10815
FI,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,12823
FI,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,15198
FI,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,18004
FI,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,21317
FI,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,25222
FI,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,29815
FI,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,35206
FI,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,41513
FI,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,48858
FI,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,56810
FI,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,57299
FI,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,49577
FI,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,95
FI,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,104
FI,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,101
FI,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,85
FI,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,64
FI,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,45
FI,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,34
FI,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,30
FI,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,33
FI,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,38
FI,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,42
FI,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,42
FI,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,39
FI,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,33
FI,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,26
FI,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,19
FI,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,13
FI,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,8
FI,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,5
FR,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,53486
FR,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,62227
FR,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,73789
FR,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,87536
FR,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,103816
FR,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,123085
FR,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,145878
FR,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,172814
FR,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,204612
FR,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,242098
FR,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,286214
FR,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,338017
FR,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,398670
FR,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,469409
FR,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,543415
FR,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,541602
FR,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,463680
FR,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,345626
FR,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,238169
FR,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,1138
FR,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,953
FR,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,713
FR,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,507
FR,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,380
FR,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,321
FR,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,281
FR,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,239
FR,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,194
FR,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,151
FR,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,114
FR,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,83
FR,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,58
FR,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,40
FR,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,27
FR,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,18
FR,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,12
FR,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,7
FR,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,5
DE,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,362994
DE,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,419190
DE,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,495693
DE,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,585642
DE,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,668369
DE,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,643019
DE,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,531928
DE,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,384029
DE,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,261143
DE,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,189805
DE,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,167013
DE,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,193047
DE,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,229498
DE,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,271949
DE,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,321711
DE,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,380247
DE,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,448934
DE,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,529280
DE,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,622866
DE,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,1041
DE,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,1229
DE,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,1443
DE,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,1625
DE,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,1635
DE,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,1434
DE,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,1110
DE,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,795
DE,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,576
DE,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,462
DE,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,391
DE,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,319
DE,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,246
DE,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,181
DE,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,128
DE,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,88
DE,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,59
DE,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,38
DE,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,25
GR,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,56277
GR,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,52966
GR,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,38166
GR,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,24077
GR,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,14177
GR,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,9286
GR,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,8041
GR,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,9339
GR,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,11120
GR,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,13207
GR,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,15666
GR,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,18580
GR,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,22028
GR,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,26107
GR,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,30926
GR,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,36615
GR,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,43322
GR,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,47240
GR,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,43309
GR,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,239
GR,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,272
GR,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,279
GR,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,248
GR,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,194
GR,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,138
GR,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,98
GR,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,77
GR,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,68
GR,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,58
GR,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,48
GR,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,38
GR,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,29
GR,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,21
GR,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,16
GR,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,11
GR,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,8
GR,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,6
GR,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,4
HU,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,54838
HU,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,47345
HU,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,30403
HU,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,14364
HU,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,5140
HU,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,1984
HU,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,1045
HU,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,723
HU,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,677
HU,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,815
HU,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,965
HU,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,1147
HU,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,1362
HU,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,1618
HU,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,1922
HU,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,2282
HU,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,2711
HU,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,3219
HU,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,3823
HU,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,36
HU,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,42
HU,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,50
HU,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,60
HU,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,71
HU,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,85
HU,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,101
HU,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,120
HU,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,142
HU,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,169
HU,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,200
HU,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,238
HU,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,280
HU,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,312
HU,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,305
HU,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,260
HU,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,195
HU,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,136
HU,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,99
IE,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,30640
IE,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,36203
IE,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,37888
IE,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,31140
IE,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,21925
IE,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,13921
IE,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,9105
IE,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,7209
IE,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,7715
IE,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,9307
IE,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,11002
IE,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,13019
IE,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,15396
IE,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,18150
IE,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,20671
IE,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,22507
IE,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,23330
IE,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,22974
IE,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,21507
IE,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,48
IE,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,49
IE,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,48
IE,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,45
IE,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,39
IE,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,33
IE,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,27
IE,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,22
IE,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,17
IE,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,13
IE,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,10
IE,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,7
IE,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,5
IE,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,4
IE,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,3
IE,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,2
IE,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,1
IE,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,1
IE,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,1
IT,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,70815
IT,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,82882
IT,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,98242
IT,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,116508
IT,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,138116
IT,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,163667
IT,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,193849
IT,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,229458
IT,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,271406
IT,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,320722
IT,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,340946
IT,2021-11-14,2022-02-05,12 wk ahead inc case,point,NA,307070
IT,2021-11-14,2022-02-12,13 wk ahead inc case,point,NA,238245
IT,2021-11-14,2022-02-19,14 wk ahead inc case,point,NA,165149
IT,2021-11-14,2022-02-26,15 wk ahead inc case,point,NA,113731
IT,2021-11-14,2022-03-05,16 wk ahead inc case,point,NA,88453
IT,2021-11-14,2022-03-12,17 wk ahead inc case,point,NA,87668
IT,2021-11-14,2022-03-19,18 wk ahead inc case,point,NA,106668
IT,2021-11-14,2022-03-26,19 wk ahead inc case,point,NA,125772
IT,2021-11-14,2021-11-20,1 wk ahead inc death,point,NA,404
IT,2021-11-14,2021-11-27,2 wk ahead inc death,point,NA,419
IT,2021-11-14,2021-12-04,3 wk ahead inc death,point,NA,489
IT,2021-11-14,2021-12-11,4 wk ahead inc death,point,NA,579
IT,2021-11-14,2021-12-18,5 wk ahead inc death,point,NA,680
IT,2021-11-14,2021-12-25,6 wk ahead inc death,point,NA,768
IT,2021-11-14,2022-01-01,7 wk ahead inc death,point,NA,813
IT,2021-11-14,2022-01-08,8 wk ahead inc death,point,NA,803
IT,2021-11-14,2022-01-15,9 wk ahead inc death,point,NA,740
IT,2021-11-14,2022-01-22,10 wk ahead inc death,point,NA,639
IT,2021-11-14,2022-01-29,11 wk ahead inc death,point,NA,519
IT,2021-11-14,2022-02-05,12 wk ahead inc death,point,NA,400
IT,2021-11-14,2022-02-12,13 wk ahead inc death,point,NA,294
IT,2021-11-14,2022-02-19,14 wk ahead inc death,point,NA,208
IT,2021-11-14,2022-02-26,15 wk ahead inc death,point,NA,143
IT,2021-11-14,2022-03-05,16 wk ahead inc death,point,NA,95
IT,2021-11-14,2022-03-12,17 wk ahead inc death,point,NA,63
IT,2021-11-14,2022-03-19,18 wk ahead inc death,point,NA,41
IT,2021-11-14,2022-03-26,19 wk ahead inc death,point,NA,26
LV,2021-11-14,2021-11-20,1 wk ahead inc case,point,NA,6198
LV,2021-11-14,2021-11-27,2 wk ahead inc case,point,NA,3466
LV,2021-11-14,2021-12-04,3 wk ahead inc case,point,NA,2440
LV,2021-11-14,2021-12-11,4 wk ahead inc case,point,NA,2196
LV,2021-11-14,2021-12-18,5 wk ahead inc case,point,NA,2601
LV,2021-11-14,2021-12-25,6 wk ahead inc case,point,NA,3084
LV,2021-11-14,2022-01-01,7 wk ahead inc case,point,NA,3659
LV,2021-11-14,2022-01-08,8 wk ahead inc case,point,NA,4335
LV,2021-11-14,2022-01-15,9 wk ahead inc case,point,NA,5134
LV,2021-11-14,2022-01-22,10 wk ahead inc case,point,NA,6076
LV,2021-11-14,2022-01-29,11 wk ahead inc case,point,NA,7186
