location,forecast_date,target_end_date,target,type,quantile,value
CZ,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,0
CZ,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,0
DK,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,122259
DK,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,90837
DK,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,92971
DK,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,112819
DK,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,128089
DK,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,118201
DK,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,94922
DK,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,77784
DK,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,71229
DK,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,72241
DK,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,76730
DK,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,80649
DK,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,81322
DK,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,78678
DK,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,74594
DK,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,70866
DK,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,68287
DK,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,66583
DK,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,65280
DK,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,35
DK,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,34
DK,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,33
DK,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,32
DK,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,31
DK,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,31
DK,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,31
DK,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,31
DK,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,32
DK,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,33
DK,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,34
DK,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,35
DK,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,37
DK,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,39
DK,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,40
DK,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,41
DK,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,41
DK,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,40
DK,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,39
FI,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,32822
FI,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,29609
FI,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,26678
FI,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,24055
FI,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,21639
FI,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,19422
FI,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,17402
FI,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,15525
FI,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,13757
FI,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,12100
FI,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,10523
FI,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,9005
FI,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,7575
FI,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,6229
FI,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,4972
FI,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,3840
FI,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,2865
FI,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,2064
FI,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,1441
FI,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,2
FI,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,1
FI,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,1
FI,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,0
FI,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,0
FR,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,2120346
FR,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,1882758
FR,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,1580068
FR,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,1284483
FR,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,1059604
FR,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,914232
FR,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,830384
FR,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,785486
FR,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,763526
FR,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,753462
FR,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,746402
FR,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,736923
FR,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,722348
FR,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,703360
FR,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,680788
FR,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,657006
FR,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,633133
FR,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,606481
FR,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,575131
FR,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,423
FR,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,399
FR,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,375
FR,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,349
FR,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,322
FR,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,294
FR,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,265
FR,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,236
FR,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,207
FR,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,181
FR,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,157
FR,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,139
FR,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,127
FR,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,121
FR,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,120
FR,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,125
FR,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,138
FR,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,161
FR,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,198
DE,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,1375176
DE,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,1413259
DE,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,1358996
DE,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,1229709
DE,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,1060542
DE,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,888272
DE,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,737231
DE,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,608757
DE,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,502047
DE,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,413504
DE,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,338907
DE,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,275209
DE,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,220941
DE,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,176047
DE,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,139813
DE,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,110683
DE,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,87723
DE,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,69666
DE,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,55277
DE,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,176
DE,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,138
DE,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,108
DE,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,85
DE,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,67
DE,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,53
DE,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,42
DE,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,33
DE,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,27
DE,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,22
DE,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,18
DE,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,15
DE,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,12
DE,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,10
DE,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,9
DE,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,8
DE,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,8
DE,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,7
DE,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,8
GR,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,116209
GR,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,108812
GR,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,100726
GR,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,92366
GR,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,84065
GR,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,76118
GR,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,68718
GR,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,62043
GR,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,56186
GR,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,51045
GR,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,46501
GR,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,42474
GR,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,38904
GR,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,35659
GR,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,32632
GR,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,29743
GR,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,26907
GR,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,24117
GR,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,21379
GR,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,57
GR,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,51
GR,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,45
GR,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,40
GR,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,35
GR,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,30
GR,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,25
GR,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,21
GR,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,17
GR,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,14
GR,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,11
GR,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,9
GR,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,8
GR,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,6
GR,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,6
GR,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,5
GR,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,5
GR,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,5
GR,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,5
HU,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,83555
HU,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,73654
HU,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,62634
HU,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,52237
HU,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,43306
HU,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,35364
HU,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,28625
HU,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,22997
HU,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,18350
HU,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,14518
HU,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,11366
HU,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,8784
HU,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,6664
HU,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,4938
HU,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,3572
HU,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,2518
HU,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,1739
HU,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,1185
HU,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,794
HU,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,11
HU,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,7
HU,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,5
HU,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,3
HU,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,2
HU,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,1
HU,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,1
HU,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,0
HU,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,0
IE,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,31573
IE,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,32259
IE,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,33312
IE,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,34022
IE,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,34313
IE,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,34099
IE,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,33339
IE,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,32049
IE,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,30287
IE,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,28147
IE,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,25742
IE,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,23190
IE,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,20601
IE,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,18069
IE,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,15670
IE,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,13455
IE,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,11460
IE,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,9699
IE,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,8175
IE,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,7
IE,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,6
IE,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,5
IE,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,4
IE,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,3
IE,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,3
IE,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,2
IE,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,2
IE,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,1
IE,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,1
IT,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,555581
IT,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,401703
IT,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,295551
IT,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,224886
IT,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,175601
IT,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,140517
IT,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,114960
IT,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,95696
IT,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,80707
IT,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,68595
IT,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,58394
IT,2022-02-06,2022-04-30,12 wk ahead inc case,point,NA,49579
IT,2022-02-06,2022-05-07,13 wk ahead inc case,point,NA,41820
IT,2022-02-06,2022-05-14,14 wk ahead inc case,point,NA,34973
IT,2022-02-06,2022-05-21,15 wk ahead inc case,point,NA,28963
IT,2022-02-06,2022-05-28,16 wk ahead inc case,point,NA,23742
IT,2022-02-06,2022-06-04,17 wk ahead inc case,point,NA,19291
IT,2022-02-06,2022-06-11,18 wk ahead inc case,point,NA,15604
IT,2022-02-06,2022-06-18,19 wk ahead inc case,point,NA,12520
IT,2022-02-06,2022-02-12,1 wk ahead inc death,point,NA,32
IT,2022-02-06,2022-02-19,2 wk ahead inc death,point,NA,25
IT,2022-02-06,2022-02-26,3 wk ahead inc death,point,NA,20
IT,2022-02-06,2022-03-05,4 wk ahead inc death,point,NA,16
IT,2022-02-06,2022-03-12,5 wk ahead inc death,point,NA,12
IT,2022-02-06,2022-03-19,6 wk ahead inc death,point,NA,9
IT,2022-02-06,2022-03-26,7 wk ahead inc death,point,NA,7
IT,2022-02-06,2022-04-02,8 wk ahead inc death,point,NA,5
IT,2022-02-06,2022-04-09,9 wk ahead inc death,point,NA,4
IT,2022-02-06,2022-04-16,10 wk ahead inc death,point,NA,3
IT,2022-02-06,2022-04-23,11 wk ahead inc death,point,NA,2
IT,2022-02-06,2022-04-30,12 wk ahead inc death,point,NA,1
IT,2022-02-06,2022-05-07,13 wk ahead inc death,point,NA,1
IT,2022-02-06,2022-05-14,14 wk ahead inc death,point,NA,0
IT,2022-02-06,2022-05-21,15 wk ahead inc death,point,NA,0
IT,2022-02-06,2022-05-28,16 wk ahead inc death,point,NA,0
IT,2022-02-06,2022-06-04,17 wk ahead inc death,point,NA,0
IT,2022-02-06,2022-06-11,18 wk ahead inc death,point,NA,0
IT,2022-02-06,2022-06-18,19 wk ahead inc death,point,NA,0
LV,2022-02-06,2022-02-12,1 wk ahead inc case,point,NA,64210
LV,2022-02-06,2022-02-19,2 wk ahead inc case,point,NA,59073
LV,2022-02-06,2022-02-26,3 wk ahead inc case,point,NA,48799
LV,2022-02-06,2022-03-05,4 wk ahead inc case,point,NA,37333
LV,2022-02-06,2022-03-12,5 wk ahead inc case,point,NA,27762
LV,2022-02-06,2022-03-19,6 wk ahead inc case,point,NA,21212
LV,2022-02-06,2022-03-26,7 wk ahead inc case,point,NA,16715
LV,2022-02-06,2022-04-02,8 wk ahead inc case,point,NA,13510
LV,2022-02-06,2022-04-09,9 wk ahead inc case,point,NA,11123
LV,2022-02-06,2022-04-16,10 wk ahead inc case,point,NA,9267
LV,2022-02-06,2022-04-23,11 wk ahead inc case,point,NA,7743
