location,forecast_date,target_end_date,target,type,quantile,value
AT,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,45
AT,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,35
AT,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,27
AT,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,21
AT,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,16
AT,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,13
AT,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,12
AT,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,12
AT,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,14
AT,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,20
CZ,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,99706
CZ,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,129358
CZ,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,150599
CZ,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,161589
CZ,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,158442
CZ,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,143083
CZ,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,120894
CZ,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,97522
CZ,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,76582
CZ,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,59435
CZ,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,46059
CZ,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,35888
CZ,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,28259
CZ,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,22581
CZ,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,18378
CZ,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,15280
CZ,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,13005
CZ,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,11349
CZ,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,10163
CZ,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,24
CZ,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,20
CZ,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,18
CZ,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,16
CZ,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,15
CZ,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,14
CZ,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,14
CZ,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,14
CZ,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,14
CZ,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,15
CZ,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,16
CZ,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,17
CZ,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,20
CZ,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,23
CZ,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,26
CZ,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,32
CZ,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,39
CZ,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,48
CZ,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,61
DK,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,145693
DK,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,78493
DK,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,45624
DK,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,32619
DK,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,27524
DK,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,25193
DK,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,23384
DK,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,21317
DK,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,18930
DK,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,16453
DK,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,14144
DK,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,12055
DK,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,10347
DK,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,9120
DK,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,8402
DK,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,8194
DK,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,8501
DK,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,9348
DK,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,10748
DK,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,6
DK,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,6
DK,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,7
DK,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,8
DK,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,9
DK,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,11
DK,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,12
DK,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,14
DK,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,15
DK,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,16
DK,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,17
DK,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,18
DK,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,21
DK,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,25
DK,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,32
DK,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,44
DK,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,64
DK,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,89
DK,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,113
FI,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,46788
FI,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,36420
FI,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,30640
FI,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,26400
FI,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,23084
FI,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,20415
FI,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,18187
FI,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,16261
FI,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,14547
FI,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,12994
FI,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,11572
FI,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,10276
FI,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,9112
FI,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,8094
FI,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,7238
FI,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,6554
FI,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,6046
FI,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,5709
FI,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,5533
FI,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,5
FI,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,4
FI,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,4
FI,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,4
FI,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,4
FI,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,4
FI,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,4
FI,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,5
FI,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,5
FI,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,5
FI,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,6
FI,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,7
FI,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,7
FI,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,8
FI,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,9
FI,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,10
FI,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,12
FI,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,13
FI,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,15
FR,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,1960809
FR,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,1438066
FR,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,929872
FR,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,635147
FR,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,475933
FR,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,384816
FR,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,323762
FR,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,276038
FR,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,235410
FR,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,200123
FR,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,170006
FR,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,145242
FR,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,125894
FR,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,111807
FR,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,102664
FR,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,98114
FR,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,97892
FR,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,101896
FR,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,110204
FR,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,72
FR,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,73
FR,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,76
FR,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,83
FR,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,94
FR,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,108
FR,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,125
FR,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,146
FR,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,171
FR,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,196
FR,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,215
FR,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,226
FR,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,232
FR,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,242
FR,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,264
FR,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,310
FR,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,391
FR,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,506
FR,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,648
DE,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,302817
DE,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,320614
DE,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,336086
DE,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,351121
DE,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,357058
DE,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,351368
DE,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,333979
DE,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,307203
DE,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,274783
DE,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,240863
DE,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,209117
DE,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,182223
DE,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,161734
DE,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,148297
DE,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,142067
DE,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,143138
DE,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,151899
DE,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,169255
DE,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,196741
DE,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,141
DE,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,151
DE,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,170
DE,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,200
DE,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,242
DE,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,299
DE,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,373
DE,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,465
DE,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,573
DE,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,691
DE,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,808
DE,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,910
DE,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,981
DE,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,1011
DE,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,998
DE,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,947
DE,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,871
DE,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,784
DE,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,694
GR,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,69656
GR,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,25262
GR,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,9172
GR,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,4970
GR,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,3279
GR,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,2092
GR,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,1340
GR,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,853
GR,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,541
GR,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,342
GR,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,217
GR,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,139
GR,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,91
GR,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,61
GR,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,42
GR,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,30
GR,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,23
GR,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,18
GR,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,14
GR,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,0
GR,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,0
HU,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,40726
HU,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,42763
HU,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,48434
HU,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,53533
HU,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,57693
HU,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,60551
HU,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,61869
HU,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,61599
HU,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,59911
HU,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,57164
HU,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,53806
HU,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,50261
HU,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,46837
HU,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,43690
HU,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,40845
HU,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,38238
HU,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,35776
HU,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,33381
HU,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,31014
HU,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,162
HU,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,152
HU,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,141
HU,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,131
HU,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,121
HU,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,111
HU,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,102
HU,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,94
HU,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,87
HU,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,81
HU,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,76
HU,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,72
HU,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,68
HU,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,65
HU,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,63
HU,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,61
HU,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,60
HU,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,60
HU,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,60
IE,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,76737
IE,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,49283
IE,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,34553
IE,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,27087
IE,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,22650
IE,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,19436
IE,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,16733
IE,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,14330
IE,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,12206
IE,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,10388
IE,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,8901
IE,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,7752
IE,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,6935
IE,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,6443
IE,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,6275
IE,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,6449
IE,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,7013
IE,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,8052
IE,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,9700
IE,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,4
IE,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,5
IE,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,6
IE,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,7
IE,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,9
IE,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,12
IE,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,16
IE,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,21
IE,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,27
IE,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,33
IE,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,40
IE,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,45
IE,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,49
IE,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,51
IE,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,51
IE,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,51
IE,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,50
IE,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,49
IE,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,47
IT,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,1165944
IT,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,963106
IT,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,632221
IT,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,458387
IT,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,345804
IT,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,266487
IT,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,208152
IT,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,163396
IT,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,128377
IT,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,100887
IT,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,79451
IT,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,62954
IT,2022-01-16,2022-04-16,13 wk ahead inc case,point,NA,50477
IT,2022-01-16,2022-04-23,14 wk ahead inc case,point,NA,41233
IT,2022-01-16,2022-04-30,15 wk ahead inc case,point,NA,34555
IT,2022-01-16,2022-05-07,16 wk ahead inc case,point,NA,29893
IT,2022-01-16,2022-05-14,17 wk ahead inc case,point,NA,26815
IT,2022-01-16,2022-05-21,18 wk ahead inc case,point,NA,25005
IT,2022-01-16,2022-05-28,19 wk ahead inc case,point,NA,24240
IT,2022-01-16,2022-01-22,1 wk ahead inc death,point,NA,39
IT,2022-01-16,2022-01-29,2 wk ahead inc death,point,NA,35
IT,2022-01-16,2022-02-05,3 wk ahead inc death,point,NA,33
IT,2022-01-16,2022-02-12,4 wk ahead inc death,point,NA,33
IT,2022-01-16,2022-02-19,5 wk ahead inc death,point,NA,33
IT,2022-01-16,2022-02-26,6 wk ahead inc death,point,NA,35
IT,2022-01-16,2022-03-05,7 wk ahead inc death,point,NA,37
IT,2022-01-16,2022-03-12,8 wk ahead inc death,point,NA,41
IT,2022-01-16,2022-03-19,9 wk ahead inc death,point,NA,46
IT,2022-01-16,2022-03-26,10 wk ahead inc death,point,NA,52
IT,2022-01-16,2022-04-02,11 wk ahead inc death,point,NA,60
IT,2022-01-16,2022-04-09,12 wk ahead inc death,point,NA,70
IT,2022-01-16,2022-04-16,13 wk ahead inc death,point,NA,83
IT,2022-01-16,2022-04-23,14 wk ahead inc death,point,NA,100
IT,2022-01-16,2022-04-30,15 wk ahead inc death,point,NA,124
IT,2022-01-16,2022-05-07,16 wk ahead inc death,point,NA,158
IT,2022-01-16,2022-05-14,17 wk ahead inc death,point,NA,205
IT,2022-01-16,2022-05-21,18 wk ahead inc death,point,NA,272
IT,2022-01-16,2022-05-28,19 wk ahead inc death,point,NA,366
LV,2022-01-16,2022-01-22,1 wk ahead inc case,point,NA,21964
LV,2022-01-16,2022-01-29,2 wk ahead inc case,point,NA,28575
LV,2022-01-16,2022-02-05,3 wk ahead inc case,point,NA,32913
LV,2022-01-16,2022-02-12,4 wk ahead inc case,point,NA,34095
LV,2022-01-16,2022-02-19,5 wk ahead inc case,point,NA,31817
LV,2022-01-16,2022-02-26,6 wk ahead inc case,point,NA,27414
LV,2022-01-16,2022-03-05,7 wk ahead inc case,point,NA,22540
LV,2022-01-16,2022-03-12,8 wk ahead inc case,point,NA,18227
LV,2022-01-16,2022-03-19,9 wk ahead inc case,point,NA,14794
LV,2022-01-16,2022-03-26,10 wk ahead inc case,point,NA,12175
LV,2022-01-16,2022-04-02,11 wk ahead inc case,point,NA,10200
LV,2022-01-16,2022-04-09,12 wk ahead inc case,point,NA,8711
