location,forecast_date,target_end_date,target,type,quantile,value
DK,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,7
DK,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,9
DK,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,10
DK,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,12
DK,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,15
DK,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,17
DK,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,20
DK,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,22
DK,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,22
DK,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,21
DK,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,20
DK,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,18
DK,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,16
DK,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,14
DK,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,13
DK,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,12
DK,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,12
DK,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,13
FI,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,15161
FI,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,16659
FI,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,19698
FI,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,23332
FI,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,27598
FI,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,32615
FI,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,38502
FI,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,45390
FI,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,53421
FI,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,62738
FI,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,67103
FI,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,60907
FI,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,47922
FI,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,33777
FI,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,23570
FI,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,18435
FI,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,18156
FI,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,21998
FI,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,25875
FI,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,21
FI,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,22
FI,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,25
FI,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,30
FI,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,36
FI,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,42
FI,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,49
FI,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,54
FI,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,54
FI,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,48
FI,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,39
FI,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,31
FI,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,24
FI,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,20
FI,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,17
FI,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,17
FI,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,17
FI,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,20
FI,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,23
FR,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,461692
FR,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,539549
FR,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,633063
FR,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,740633
FR,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,827802
FR,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,783978
FR,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,644897
FR,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,469829
FR,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,328177
FR,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,247939
FR,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,227510
FR,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,267644
FR,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,315445
FR,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,365370
FR,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,409242
FR,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,439741
FR,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,451128
FR,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,442138
FR,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,416134
FR,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,439
FR,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,445
FR,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,432
FR,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,404
FR,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,367
FR,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,327
FR,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,287
FR,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,248
FR,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,212
FR,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,177
FR,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,145
FR,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,116
FR,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,90
FR,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,68
FR,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,50
FR,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,36
FR,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,27
FR,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,20
FR,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,16
DE,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,116915
DE,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,92431
DE,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,98683
DE,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,119262
DE,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,141255
DE,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,167422
DE,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,198376
DE,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,234940
DE,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,278082
DE,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,328916
DE,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,388711
DE,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,458898
DE,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,541061
DE,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,636912
DE,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,748231
DE,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,801035
DE,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,727613
DE,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,572789
DE,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,403698
DE,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,1839
DE,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,1626
DE,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,1269
DE,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,914
DE,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,664
DE,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,539
DE,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,485
DE,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,441
DE,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,391
DE,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,337
DE,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,285
DE,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,238
DE,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,198
DE,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,165
DE,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,137
DE,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,114
DE,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,95
DE,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,81
DE,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,71
GR,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,39711
GR,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,36987
GR,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,34805
GR,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,29476
GR,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,25590
GR,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,23405
GR,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,23360
GR,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,26727
GR,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,31826
GR,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,37664
GR,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,44540
GR,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,51488
GR,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,50778
GR,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,42914
GR,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,31487
GR,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,21433
GR,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,15305
GR,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,13005
GR,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,14592
GR,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,111
GR,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,83
GR,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,76
GR,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,84
GR,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,100
GR,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,118
GR,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,140
GR,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,163
GR,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,181
GR,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,189
GR,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,183
GR,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,165
GR,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,137
GR,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,106
GR,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,78
GR,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,56
GR,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,40
GR,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,29
GR,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,22
HU,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,6149
HU,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,3561
HU,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,3115
HU,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,3631
HU,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,4323
HU,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,5138
HU,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,6100
HU,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,7242
HU,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,8596
HU,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,10202
HU,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,12106
HU,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,14362
HU,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,17036
HU,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,20201
HU,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,23947
HU,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,28375
HU,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,33607
HU,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,39780
HU,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,45752
HU,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,206
HU,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,244
HU,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,285
HU,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,306
HU,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,288
HU,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,236
HU,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,172
HU,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,121
HU,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,91
HU,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,84
HU,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,94
HU,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,107
HU,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,116
HU,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,120
HU,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,119
HU,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,118
HU,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,116
HU,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,119
HU,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,128
IE,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,75546
IE,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,74828
IE,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,51548
IE,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,36347
IE,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,22742
IE,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,15955
IE,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,14306
IE,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,13425
IE,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,12884
IE,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,12442
IE,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,12020
IE,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,11589
IE,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,11139
IE,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,10667
IE,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,10170
IE,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,9649
IE,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,9109
IE,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,8552
IE,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,7987
IE,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,9
IE,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,8
IE,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,8
IE,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,7
IE,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,7
IE,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,6
IE,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,6
IE,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,5
IE,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,5
IE,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,4
IE,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,4
IE,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,4
IE,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,3
IE,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,3
IE,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,3
IE,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,3
IE,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,3
IE,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,3
IE,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,3
IT,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,389313
IT,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,450261
IT,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,529544
IT,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,521877
IT,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,411971
IT,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,283928
IT,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,179569
IT,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,121741
IT,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,103105
IT,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,118638
IT,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,141196
IT,2021-12-26,2022-03-19,12 wk ahead inc case,point,NA,167405
IT,2021-12-26,2022-03-26,13 wk ahead inc case,point,NA,198164
IT,2021-12-26,2022-04-02,14 wk ahead inc case,point,NA,234423
IT,2021-12-26,2022-04-09,15 wk ahead inc case,point,NA,277089
IT,2021-12-26,2022-04-16,16 wk ahead inc case,point,NA,327190
IT,2021-12-26,2022-04-23,17 wk ahead inc case,point,NA,385871
IT,2021-12-26,2022-04-30,18 wk ahead inc case,point,NA,454372
IT,2021-12-26,2022-05-07,19 wk ahead inc case,point,NA,488431
IT,2021-12-26,2022-01-01,1 wk ahead inc death,point,NA,757
IT,2021-12-26,2022-01-08,2 wk ahead inc death,point,NA,890
IT,2021-12-26,2022-01-15,3 wk ahead inc death,point,NA,1007
IT,2021-12-26,2022-01-22,4 wk ahead inc death,point,NA,1022
IT,2021-12-26,2022-01-29,5 wk ahead inc death,point,NA,904
IT,2021-12-26,2022-02-05,6 wk ahead inc death,point,NA,705
IT,2021-12-26,2022-02-12,7 wk ahead inc death,point,NA,506
IT,2021-12-26,2022-02-19,8 wk ahead inc death,point,NA,365
IT,2021-12-26,2022-02-26,9 wk ahead inc death,point,NA,298
IT,2021-12-26,2022-03-05,10 wk ahead inc death,point,NA,279
IT,2021-12-26,2022-03-12,11 wk ahead inc death,point,NA,267
IT,2021-12-26,2022-03-19,12 wk ahead inc death,point,NA,246
IT,2021-12-26,2022-03-26,13 wk ahead inc death,point,NA,216
IT,2021-12-26,2022-04-02,14 wk ahead inc death,point,NA,180
IT,2021-12-26,2022-04-09,15 wk ahead inc death,point,NA,143
IT,2021-12-26,2022-04-16,16 wk ahead inc death,point,NA,110
IT,2021-12-26,2022-04-23,17 wk ahead inc death,point,NA,83
IT,2021-12-26,2022-04-30,18 wk ahead inc death,point,NA,63
IT,2021-12-26,2022-05-07,19 wk ahead inc death,point,NA,49
LV,2021-12-26,2022-01-01,1 wk ahead inc case,point,NA,3494
LV,2021-12-26,2022-01-08,2 wk ahead inc case,point,NA,3839
LV,2021-12-26,2022-01-15,3 wk ahead inc case,point,NA,4574
LV,2021-12-26,2022-01-22,4 wk ahead inc case,point,NA,5425
LV,2021-12-26,2022-01-29,5 wk ahead inc case,point,NA,6426
LV,2021-12-26,2022-02-05,6 wk ahead inc case,point,NA,7606
LV,2021-12-26,2022-02-12,7 wk ahead inc case,point,NA,8997
LV,2021-12-26,2022-02-19,8 wk ahead inc case,point,NA,10634
LV,2021-12-26,2022-02-26,9 wk ahead inc case,point,NA,11904
LV,2021-12-26,2022-03-05,10 wk ahead inc case,point,NA,11196
LV,2021-12-26,2022-03-12,11 wk ahead inc case,point,NA,9066
