location,forecast_date,target_end_date,target,type,quantile,value
CZ,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,36
CZ,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,42
CZ,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,49
CZ,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,56
CZ,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,64
CZ,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,72
CZ,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,80
CZ,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,89
CZ,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,101
CZ,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,116
CZ,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,136
CZ,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,164
CZ,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,201
CZ,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,250
DK,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,178381
DK,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,92688
DK,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,63105
DK,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,55732
DK,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,57469
DK,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,62726
DK,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,67832
DK,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,70360
DK,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,69511
DK,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,66025
DK,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,61417
DK,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,56977
DK,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,53397
DK,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,50862
DK,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,49285
DK,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,48461
DK,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,48120
DK,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,47989
DK,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,47752
DK,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,28
DK,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,27
DK,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,27
DK,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,27
DK,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,26
DK,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,26
DK,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,26
DK,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,25
DK,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,25
DK,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,24
DK,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,24
DK,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,25
DK,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,25
DK,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,26
DK,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,28
DK,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,30
DK,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,33
DK,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,36
DK,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,38
FI,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,12120
FI,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,5265
FI,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,2545
FI,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,1257
FI,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,626
FI,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,314
FI,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,159
FI,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,80
FI,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,41
FI,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,20
FI,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,10
FI,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,5
FI,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,2
FI,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,1
FI,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,0
FI,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,0
FI,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,0
FI,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,0
FI,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,0
FI,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,0
FI,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,0
FR,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,1869825
FR,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,1286165
FR,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,803095
FR,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,525291
FR,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,386346
FR,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,342078
FR,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,317157
FR,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,304635
FR,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,300053
FR,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,301493
FR,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,307647
FR,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,317196
FR,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,328982
FR,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,341910
FR,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,355223
FR,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,368012
FR,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,379748
FR,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,389744
FR,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,396235
FR,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,181
FR,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,187
FR,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,194
FR,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,199
FR,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,204
FR,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,207
FR,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,208
FR,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,205
FR,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,200
FR,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,191
FR,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,181
FR,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,169
FR,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,158
FR,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,148
FR,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,141
FR,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,138
FR,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,141
FR,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,150
FR,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,166
DE,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,769095
DE,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,823804
DE,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,884293
DE,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,936797
DE,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,961370
DE,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,949359
DE,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,904801
DE,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,839487
DE,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,761410
DE,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,677378
DE,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,592968
DE,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,511045
DE,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,433378
DE,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,361675
DE,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,298353
DE,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,244402
DE,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,198991
DE,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,161779
DE,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,131512
DE,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,401
DE,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,331
DE,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,271
DE,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,221
DE,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,180
DE,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,146
DE,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,118
DE,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,96
DE,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,78
DE,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,64
DE,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,53
DE,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,44
DE,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,37
DE,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,32
DE,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,27
DE,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,24
DE,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,22
DE,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,20
DE,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,20
GR,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,61097
GR,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,20774
GR,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,8171
GR,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,4633
GR,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,3823
GR,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,4110
GR,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,4340
GR,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,4653
GR,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,5030
GR,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,5486
GR,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,6024
GR,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,6646
GR,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,7357
GR,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,8160
GR,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,9044
GR,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,9983
GR,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,10938
GR,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,11840
GR,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,12621
GR,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,15
GR,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,17
GR,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,19
GR,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,21
GR,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,22
GR,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,24
GR,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,25
GR,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,25
GR,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,25
GR,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,24
GR,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,22
GR,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,20
GR,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,18
GR,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,16
GR,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,14
GR,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,13
GR,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,12
GR,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,12
GR,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,13
HU,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,81791
HU,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,71832
HU,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,68538
HU,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,53780
HU,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,32277
HU,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,19726
HU,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,13336
HU,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,9722
HU,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,7866
HU,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,7327
HU,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,6664
HU,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,6054
HU,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,5456
HU,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,4857
HU,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,4250
HU,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,3650
HU,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,3066
HU,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,2528
HU,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,2055
HU,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,40
HU,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,35
HU,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,30
HU,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,25
HU,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,21
HU,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,17
HU,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,13
HU,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,10
HU,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,8
HU,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,6
HU,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,4
HU,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,3
HU,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,2
HU,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,1
HU,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,1
HU,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,1
HU,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,0
HU,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,0
HU,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,7259
IE,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,2348
IE,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,954
IE,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,523
IE,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,287
IE,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,160
IE,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,91
IE,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,52
IE,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,30
IE,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,17
IE,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,10
IE,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,6
IE,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,3
IE,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,2
IE,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,1
IE,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,0
IE,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,0
IE,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,0
IE,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,0
IE,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,0
IE,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,0
IT,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,503705
IT,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,185853
IT,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,67672
IT,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,29536
IT,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,17000
IT,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,14388
IT,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,12941
IT,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,11788
IT,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,10874
IT,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,10151
IT,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,9557
IT,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,9036
IT,2022-01-30,2022-04-30,13 wk ahead inc case,point,NA,8553
IT,2022-01-30,2022-05-07,14 wk ahead inc case,point,NA,8080
IT,2022-01-30,2022-05-14,15 wk ahead inc case,point,NA,7602
IT,2022-01-30,2022-05-21,16 wk ahead inc case,point,NA,7111
IT,2022-01-30,2022-05-28,17 wk ahead inc case,point,NA,6607
IT,2022-01-30,2022-06-04,18 wk ahead inc case,point,NA,6099
IT,2022-01-30,2022-06-11,19 wk ahead inc case,point,NA,5610
IT,2022-01-30,2022-02-05,1 wk ahead inc death,point,NA,9
IT,2022-01-30,2022-02-12,2 wk ahead inc death,point,NA,8
IT,2022-01-30,2022-02-19,3 wk ahead inc death,point,NA,8
IT,2022-01-30,2022-02-26,4 wk ahead inc death,point,NA,7
IT,2022-01-30,2022-03-05,5 wk ahead inc death,point,NA,7
IT,2022-01-30,2022-03-12,6 wk ahead inc death,point,NA,6
IT,2022-01-30,2022-03-19,7 wk ahead inc death,point,NA,5
IT,2022-01-30,2022-03-26,8 wk ahead inc death,point,NA,5
IT,2022-01-30,2022-04-02,9 wk ahead inc death,point,NA,4
IT,2022-01-30,2022-04-09,10 wk ahead inc death,point,NA,4
IT,2022-01-30,2022-04-16,11 wk ahead inc death,point,NA,3
IT,2022-01-30,2022-04-23,12 wk ahead inc death,point,NA,3
IT,2022-01-30,2022-04-30,13 wk ahead inc death,point,NA,2
IT,2022-01-30,2022-05-07,14 wk ahead inc death,point,NA,2
IT,2022-01-30,2022-05-14,15 wk ahead inc death,point,NA,1
IT,2022-01-30,2022-05-21,16 wk ahead inc death,point,NA,1
IT,2022-01-30,2022-05-28,17 wk ahead inc death,point,NA,1
IT,2022-01-30,2022-06-04,18 wk ahead inc death,point,NA,1
IT,2022-01-30,2022-06-11,19 wk ahead inc death,point,NA,0
LV,2022-01-30,2022-02-05,1 wk ahead inc case,point,NA,66657
LV,2022-01-30,2022-02-12,2 wk ahead inc case,point,NA,73662
LV,2022-01-30,2022-02-19,3 wk ahead inc case,point,NA,65554
LV,2022-01-30,2022-02-26,4 wk ahead inc case,point,NA,41862
LV,2022-01-30,2022-03-05,5 wk ahead inc case,point,NA,18414
LV,2022-01-30,2022-03-12,6 wk ahead inc case,point,NA,7063
LV,2022-01-30,2022-03-19,7 wk ahead inc case,point,NA,2690
LV,2022-01-30,2022-03-26,8 wk ahead inc case,point,NA,1114
LV,2022-01-30,2022-04-02,9 wk ahead inc case,point,NA,566
LV,2022-01-30,2022-04-09,10 wk ahead inc case,point,NA,427
LV,2022-01-30,2022-04-16,11 wk ahead inc case,point,NA,486
LV,2022-01-30,2022-04-23,12 wk ahead inc case,point,NA,534
