location,forecast_date,target_end_date,target,type,quantile,value
DK,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,17597
DK,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,1
DK,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,1
DK,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,1
DK,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,1
DK,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,2
DK,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,2
DK,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,2
DK,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,1
DK,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,1
DK,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,1
DK,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,1
DK,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,0
DK,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,0
FI,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,9167
FI,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,10476
FI,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,12424
FI,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,14728
FI,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,17453
FI,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,20493
FI,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,20185
FI,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,16625
FI,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,12005
FI,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,8260
FI,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,6284
FI,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,6124
FI,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,7442
FI,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,8789
FI,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,10424
FI,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,12357
FI,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,14642
FI,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,17341
FI,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,20525
FI,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,32
FI,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,36
FI,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,43
FI,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,53
FI,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,66
FI,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,82
FI,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,101
FI,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,116
FI,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,123
FI,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,112
FI,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,86
FI,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,58
FI,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,35
FI,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,21
FI,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,14
FI,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,9
FI,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,6
FI,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,4
FI,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,2
FR,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,122354
FR,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,141314
FR,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,168252
FR,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,199113
FR,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,235457
FR,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,278163
FR,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,328172
FR,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,341309
FR,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,299524
FR,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,230801
FR,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,165496
FR,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,125895
FR,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,116155
FR,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,134937
FR,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,150234
FR,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,161873
FR,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,167507
FR,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,166002
FR,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,157246
FR,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,251
FR,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,237
FR,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,215
FR,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,190
FR,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,165
FR,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,140
FR,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,115
FR,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,92
FR,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,71
FR,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,53
FR,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,38
FR,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,26
FR,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,16
FR,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,10
FR,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,5
FR,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,3
FR,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,1
FR,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,1
FR,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,0
DE,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,434524
DE,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,508227
DE,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,552259
DE,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,413016
DE,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,240422
DE,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,114407
DE,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,52111
DE,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,28728
DE,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,21323
DE,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,21326
DE,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,25996
DE,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,30719
DE,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,36473
DE,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,43301
DE,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,51403
DE,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,61015
DE,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,72413
DE,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,85926
DE,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,101941
DE,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,261
DE,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,266
DE,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,274
DE,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,290
DE,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,322
DE,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,374
DE,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,452
DE,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,566
DE,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,727
DE,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,956
DE,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,1241
DE,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,1508
DE,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,1646
DE,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,1604
DE,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,1399
DE,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,1090
DE,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,778
DE,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,525
DE,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,335
GR,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,45298
GR,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,31651
GR,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,19300
GR,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,11149
GR,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,6925
GR,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,5627
GR,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,6224
GR,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,7476
GR,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,8873
GR,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,10528
GR,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,12490
GR,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,14813
GR,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,17564
GR,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,20818
GR,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,24664
GR,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,29205
GR,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,34560
GR,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,39324
GR,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,41066
GR,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,180
GR,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,210
GR,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,230
GR,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,231
GR,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,212
GR,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,178
GR,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,137
GR,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,98
GR,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,66
GR,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,42
GR,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,25
GR,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,14
GR,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,8
GR,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,4
GR,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,2
GR,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,1
GR,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,0
GR,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,0
GR,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,0
HU,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,54755
HU,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,36821
HU,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,18648
HU,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,7029
HU,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,2413
HU,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,1146
HU,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,703
HU,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,577
HU,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,641
HU,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,770
HU,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,915
HU,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,1086
HU,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,1290
HU,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,1533
HU,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,1820
HU,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,2162
HU,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,2567
HU,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,3048
HU,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,3620
HU,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,42
HU,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,47
HU,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,53
HU,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,60
HU,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,69
HU,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,80
HU,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,93
HU,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,106
HU,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,120
HU,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,134
HU,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,148
HU,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,157
HU,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,155
HU,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,146
HU,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,129
HU,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,110
HU,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,91
HU,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,74
HU,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,59
IE,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,28882
IE,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,25185
IE,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,17044
IE,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,9776
IE,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,5182
IE,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,3099
IE,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,2470
IE,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,2619
IE,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,2852
IE,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,3085
IE,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,3319
IE,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,3551
IE,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,3777
IE,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,3988
IE,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,4177
IE,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,4334
IE,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,4450
IE,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,4519
IE,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,4532
IE,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,23
IE,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,21
IE,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,19
IE,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,17
IE,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,14
IE,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,11
IE,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,9
IE,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,7
IE,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,5
IE,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,4
IE,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,3
IE,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,2
IE,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,2
IE,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,2
IE,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,1
IE,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,1
IE,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,1
IE,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,0
IE,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,0
IT,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,83393
IT,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,98979
IT,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,117277
IT,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,138991
IT,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,164650
IT,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,194934
IT,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,230624
IT,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,269454
IT,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,267196
IT,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,223388
IT,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,161250
IT,2021-11-21,2022-02-12,12 wk ahead inc case,point,NA,108207
IT,2021-11-21,2022-02-19,13 wk ahead inc case,point,NA,77571
IT,2021-11-21,2022-02-26,14 wk ahead inc case,point,NA,68542
IT,2021-11-21,2022-03-05,15 wk ahead inc case,point,NA,80202
IT,2021-11-21,2022-03-12,16 wk ahead inc case,point,NA,95245
IT,2021-11-21,2022-03-19,17 wk ahead inc case,point,NA,112961
IT,2021-11-21,2022-03-26,18 wk ahead inc case,point,NA,133671
IT,2021-11-21,2022-04-02,19 wk ahead inc case,point,NA,151287
IT,2021-11-21,2021-11-27,1 wk ahead inc death,point,NA,460
IT,2021-11-21,2021-12-04,2 wk ahead inc death,point,NA,533
IT,2021-11-21,2021-12-11,3 wk ahead inc death,point,NA,605
IT,2021-11-21,2021-12-18,4 wk ahead inc death,point,NA,653
IT,2021-11-21,2021-12-25,5 wk ahead inc death,point,NA,662
IT,2021-11-21,2022-01-01,6 wk ahead inc death,point,NA,628
IT,2021-11-21,2022-01-08,7 wk ahead inc death,point,NA,557
IT,2021-11-21,2022-01-15,8 wk ahead inc death,point,NA,464
IT,2021-11-21,2022-01-22,9 wk ahead inc death,point,NA,368
IT,2021-11-21,2022-01-29,10 wk ahead inc death,point,NA,278
IT,2021-11-21,2022-02-05,11 wk ahead inc death,point,NA,200
IT,2021-11-21,2022-02-12,12 wk ahead inc death,point,NA,138
IT,2021-11-21,2022-02-19,13 wk ahead inc death,point,NA,90
IT,2021-11-21,2022-02-26,14 wk ahead inc death,point,NA,56
IT,2021-11-21,2022-03-05,15 wk ahead inc death,point,NA,33
IT,2021-11-21,2022-03-12,16 wk ahead inc death,point,NA,19
IT,2021-11-21,2022-03-19,17 wk ahead inc death,point,NA,11
IT,2021-11-21,2022-03-26,18 wk ahead inc death,point,NA,6
IT,2021-11-21,2022-04-02,19 wk ahead inc death,point,NA,3
LV,2021-11-21,2021-11-27,1 wk ahead inc case,point,NA,4017
LV,2021-11-21,2021-12-04,2 wk ahead inc case,point,NA,2860
LV,2021-11-21,2021-12-11,3 wk ahead inc case,point,NA,2715
LV,2021-11-21,2021-12-18,4 wk ahead inc case,point,NA,3270
LV,2021-11-21,2021-12-25,5 wk ahead inc case,point,NA,3863
LV,2021-11-21,2022-01-01,6 wk ahead inc case,point,NA,4578
LV,2021-11-21,2022-01-08,7 wk ahead inc case,point,NA,5420
LV,2021-11-21,2022-01-15,8 wk ahead inc case,point,NA,6414
LV,2021-11-21,2022-01-22,9 wk ahead inc case,point,NA,7583
LV,2021-11-21,2022-01-29,10 wk ahead inc case,point,NA,8957
LV,2021-11-21,2022-02-05,11 wk ahead inc case,point,NA,10566
