location_name,location,date,value,source,snapshot_date,status
Austria,AT,2020-09-19,5215,ECDC,2022-08-12,final
Austria,AT,2020-09-26,4662,ECDC,2022-08-12,final
Austria,AT,2020-10-03,5612,ECDC,2022-08-12,final
Austria,AT,2020-10-10,7493,ECDC,2022-08-12,final
Austria,AT,2020-10-17,9898,ECDC,2022-08-12,final
Austria,AT,2020-10-24,18301,ECDC,2022-08-12,final
Austria,AT,2020-10-31,31656,ECDC,2022-08-12,final
Austria,AT,2020-11-07,44780,ECDC,2022-08-12,final
Austria,AT,2020-11-14,47845,ECDC,2022-08-12,final
Austria,AT,2020-11-21,40692,ECDC,2022-08-12,final
Austria,AT,2020-11-28,31126,ECDC,2022-08-12,final
Austria,AT,2020-12-05,23060,ECDC,2022-08-12,final
Austria,AT,2020-12-12,18696,ECDC,2022-08-12,final
Austria,AT,2020-12-19,14849,ECDC,2022-08-12,final
Austria,AT,2020-12-26,13473,ECDC,2022-08-12,final
Austria,AT,2021-01-02,14935,ECDC,2022-08-12,final
Austria,AT,2021-01-09,14573,ECDC,2022-08-12,final
Austria,AT,2021-01-16,10947,ECDC,2022-08-12,final
Austria,AT,2021-01-23,10481,ECDC,2022-08-12,final
Austria,AT,2021-01-30,9624,ECDC,2022-08-12,final
Austria,AT,2021-02-06,9161,ECDC,2022-08-12,final
Austria,AT,2021-02-13,9540,ECDC,2022-08-12,final
Austria,AT,2021-02-20,11738,ECDC,2022-08-12,final
Austria,AT,2021-02-27,14310,ECDC,2022-08-12,final
Austria,AT,2021-03-06,16350,ECDC,2022-08-12,final
Austria,AT,2021-03-13,18326,ECDC,2022-08-12,final
Austria,AT,2021-03-20,21152,ECDC,2022-08-12,final
Austria,AT,2021-03-27,22406,ECDC,2022-08-12,final
Austria,AT,2021-04-03,20880,ECDC,2022-08-12,final
Austria,AT,2021-04-10,17722,ECDC,2022-08-12,final
Austria,AT,2021-04-17,16928,ECDC,2022-08-12,final
Austria,AT,2021-04-24,15187,ECDC,2022-08-12,final
Austria,AT,2021-05-01,12781,ECDC,2022-08-12,final
Austria,AT,2021-05-08,8914,ECDC,2022-08-12,final
Austria,AT,2021-05-15,5776,ECDC,2022-08-12,final
Austria,AT,2021-05-22,4182,ECDC,2022-08-12,final
Austria,AT,2021-05-29,3173,ECDC,2022-08-12,final
Austria,AT,2021-06-05,2426,ECDC,2022-08-12,final
Austria,AT,2021-06-12,1685,ECDC,2022-08-12,final
Austria,AT,2021-06-19,1001,ECDC,2022-08-12,final
Austria,AT,2021-06-26,681,ECDC,2022-08-12,final
Austria,AT,2021-07-03,632,ECDC,2022-08-12,final
Austria,AT,2021-07-10,1093,ECDC,2022-08-12,final
Austria,AT,2021-07-17,2204,ECDC,2022-08-12,final
Austria,AT,2021-07-24,2522,ECDC,2022-08-12,final
Austria,AT,2021-07-31,3259,ECDC,2022-08-12,final
Austria,AT,2021-08-07,3665,ECDC,2022-08-12,final
Austria,AT,2021-08-14,5899,ECDC,2022-08-12,final
Austria,AT,2021-08-21,8068,ECDC,2022-08-12,final
Austria,AT,2021-08-28,9433,ECDC,2022-08-12,final
Austria,AT,2021-09-04,11279,ECDC,2022-08-12,final
Austria,AT,2021-09-11,14082,ECDC,2022-08-12,final
Austria,AT,2021-09-18,13774,ECDC,2022-08-12,final
Austria,AT,2021-09-25,11743,ECDC,2022-08-12,final
Austria,AT,2021-10-02,12602,ECDC,2022-08-12,final
Austria,AT,2021-10-09,12789,ECDC,2022-08-12,final
Austria,AT,2021-10-16,15352,ECDC,2022-08-12,final
Austria,AT,2021-10-23,23852,ECDC,2022-08-12,final
Austria,AT,2021-10-30,34598,ECDC,2022-08-12,final
Austria,AT,2021-11-06,56470,ECDC,2022-08-12,final
Austria,AT,2021-11-13,78832,ECDC,2022-08-12,final
Austria,AT,2021-11-20,97152,ECDC,2022-08-12,final
Austria,AT,2021-11-27,82719,ECDC,2022-08-12,final
Austria,AT,2021-12-04,50907,ECDC,2022-08-12,final
Austria,AT,2021-12-11,29218,ECDC,2022-08-12,final
Austria,AT,2021-12-18,18878,ECDC,2022-08-12,final
Austria,AT,2021-12-25,14649,ECDC,2022-08-12,final
Austria,AT,2022-01-01,23096,ECDC,2022-08-12,final
Austria,AT,2022-01-08,62332,ECDC,2022-08-12,final
Austria,AT,2022-01-15,110826,ECDC,2022-08-12,final
Austria,AT,2022-01-22,176347,ECDC,2022-08-12,final
Austria,AT,2022-01-29,227748,ECDC,2022-08-12,final
Austria,AT,2022-02-05,232447,ECDC,2022-08-12,final
Austria,AT,2022-02-12,216409,ECDC,2022-08-12,final
Austria,AT,2022-02-19,195615,ECDC,2022-08-12,final
Austria,AT,2022-02-26,185979,ECDC,2022-08-12,final
Austria,AT,2022-03-05,218183,ECDC,2022-08-12,final
Austria,AT,2022-03-12,301070,ECDC,2022-08-12,final
Austria,AT,2022-03-19,318022,ECDC,2022-08-12,final
Austria,AT,2022-03-26,249900,ECDC,2022-08-12,final
Austria,AT,2022-04-02,152773,ECDC,2022-08-12,final
Austria,AT,2022-04-09,97269,ECDC,2022-08-12,final
Austria,AT,2022-04-16,63904,ECDC,2022-08-12,final
Austria,AT,2022-04-23,49583,ECDC,2022-08-12,final
Austria,AT,2022-04-30,40728,ECDC,2022-08-12,final
Austria,AT,2022-05-07,37307,ECDC,2022-08-12,final
Austria,AT,2022-05-14,30040,ECDC,2022-08-12,final
Austria,AT,2022-05-21,20415,ECDC,2022-08-12,final
Austria,AT,2022-05-28,15399,ECDC,2022-08-12,final
Austria,AT,2022-06-04,19634,ECDC,2022-08-12,final
Austria,AT,2022-06-11,25534,ECDC,2022-08-12,final
Austria,AT,2022-06-18,40978,ECDC,2022-08-12,final
Austria,AT,2022-06-25,60467,ECDC,2022-08-12,final
Austria,AT,2022-07-02,71627,ECDC,2022-08-12,final
Austria,AT,2022-07-09,74042,ECDC,2022-08-12,final
Austria,AT,2022-07-16,83786,ECDC,2022-08-19,final
Austria,AT,2022-07-23,79577,ECDC,2022-08-26,final
Austria,AT,2022-07-30,54655,ECDC,2022-09-02,final
Austria,AT,2022-08-06,42884,ECDC,2022-09-09,final
Austria,AT,2022-08-13,38593,ECDC,2022-09-16,final
Austria,AT,2022-08-20,37622,ECDC,2022-09-23,final
Austria,AT,2022-08-27,33697,ECDC,2022-09-30,final
Austria,AT,2022-09-03,29637,ECDC,2022-10-07,final
Austria,AT,2022-09-10,60313,ECDC,2022-10-14,final
Austria,AT,2022-09-17,36225,ECDC,2022-10-21,final
Austria,AT,2022-09-24,52264,ECDC,2022-10-28,final
Austria,AT,2022-10-01,83435,ECDC,2022-11-04,final
Austria,AT,2022-10-08,97877,ECDC,2022-11-11,final
Austria,AT,2022-10-15,86421,ECDC,2022-11-18,final
Austria,AT,2022-10-22,58672,ECDC,2022-11-25,final
Austria,AT,2022-10-29,37103,ECDC,2022-12-02,final
Austria,AT,2022-11-05,29399,ECDC,2022-12-09,final
Austria,AT,2022-11-12,24780,ECDC,2022-12-16,final
Austria,AT,2022-11-19,27032,ECDC,2022-12-23,final
Austria,AT,2022-11-26,30237,ECDC,2023-01-13,final
Austria,AT,2022-12-03,33268,ECDC,2023-01-13,final
Austria,AT,2022-12-10,33281,ECDC,2023-01-13,final
Austria,AT,2022-12-17,34746,ECDC,2023-01-20,final
Austria,AT,2022-12-24,32958,ECDC,2023-01-27,final
Austria,AT,2022-12-31,24817,ECDC,2023-02-03,final
Austria,AT,2023-01-07,18797,ECDC,2023-02-10,final
Austria,AT,2023-01-14,14954,ECDC,2023-02-17,final
Austria,AT,2023-01-21,13848,ECDC,2023-02-24,final
Austria,AT,2023-01-28,19929,ECDC,2023-03-03,final
Austria,AT,2023-02-04,26728,ECDC,2023-03-10,final
Austria,AT,2023-02-11,28853,ECDC,2023-03-17,final
Austria,AT,2023-02-18,34138,ECDC,2023-03-24,final
Austria,AT,2023-02-25,38951,ECDC,2023-04-01,final
Austria,AT,2023-03-04,37917,ECDC,2023-04-01,final
Austria,AT,2023-03-11,33245,ECDC,2023-04-14,final
Austria,AT,2023-03-18,27071,ECDC,2023-04-21,final
Austria,AT,2023-03-25,21249,ECDC,2023-04-28,final
Austria,AT,2023-04-01,13061,ECDC,2023-05-05,final
Austria,AT,2023-04-08,8979,ECDC,2023-05-05,near final
Austria,AT,2023-04-15,7156,ECDC,2023-05-05,near final
Austria,AT,2023-04-22,6547,ECDC,2023-05-05,near final
Austria,AT,2023-04-29,NA,ECDC,2023-05-05,expecting revisions
Belgium,BE,2020-01-04,0,ECDC,2022-08-12,final
Belgium,BE,2020-01-11,0,ECDC,2022-08-12,final
Belgium,BE,2020-01-18,0,ECDC,2022-08-12,final
Belgium,BE,2020-01-25,0,ECDC,2022-08-12,final
Belgium,BE,2020-02-01,2,ECDC,2022-08-12,final
Belgium,BE,2020-02-08,1,ECDC,2022-08-12,final
Belgium,BE,2020-02-15,0,ECDC,2022-08-12,final
Belgium,BE,2020-02-22,0,ECDC,2022-08-12,final
Belgium,BE,2020-02-29,0,ECDC,2022-08-12,final
Belgium,BE,2020-03-07,0,ECDC,2022-08-12,final
Belgium,BE,2020-03-14,3678,ECDC,2022-08-12,final
Belgium,BE,2020-03-21,3673,ECDC,2022-08-12,final
Belgium,BE,2020-03-28,8130,ECDC,2022-08-12,final
Belgium,BE,2020-04-04,9694,ECDC,2022-08-12,final
Belgium,BE,2020-04-11,11175,ECDC,2022-08-12,final
Belgium,BE,2020-04-18,7963,ECDC,2022-08-12,final
Belgium,BE,2020-04-25,5703,ECDC,2022-08-12,final
Belgium,BE,2020-05-02,3095,ECDC,2022-08-12,final
Belgium,BE,2020-05-09,3051,ECDC,2022-08-12,final
Belgium,BE,2020-05-16,2071,ECDC,2022-08-12,final
Belgium,BE,2020-05-23,1510,ECDC,2022-08-12,final
Belgium,BE,2020-05-30,1144,ECDC,2022-08-12,final
Belgium,BE,2020-06-06,847,ECDC,2022-08-12,final
Belgium,BE,2020-06-13,671,ECDC,2022-08-12,final
Belgium,BE,2020-06-20,668,ECDC,2022-08-12,final
Belgium,BE,2020-06-27,607,ECDC,2022-08-12,final
Belgium,BE,2020-07-04,637,ECDC,2022-08-12,final
Belgium,BE,2020-07-11,704,ECDC,2022-08-12,final
Belgium,BE,2020-07-18,1385,ECDC,2022-08-12,final
Belgium,BE,2020-07-25,2489,ECDC,2022-08-12,final
Belgium,BE,2020-08-01,3759,ECDC,2022-08-12,final
Belgium,BE,2020-08-08,4340,ECDC,2022-08-12,final
Belgium,BE,2020-08-15,3751,ECDC,2022-08-12,final
Belgium,BE,2020-08-22,3453,ECDC,2022-08-12,final
Belgium,BE,2020-08-29,3121,ECDC,2022-08-12,final
Belgium,BE,2020-09-05,3655,ECDC,2022-08-12,final
Belgium,BE,2020-09-12,6158,ECDC,2022-08-12,final
Belgium,BE,2020-09-19,10108,ECDC,2022-08-12,final
Belgium,BE,2020-09-26,11274,ECDC,2022-08-12,final
Belgium,BE,2020-10-03,18895,ECDC,2022-08-12,final
Belgium,BE,2020-10-10,38852,ECDC,2022-08-12,final
Belgium,BE,2020-10-17,72232,ECDC,2022-08-12,final
Belgium,BE,2020-10-24,105383,ECDC,2022-08-12,final
Belgium,BE,2020-10-31,99584,ECDC,2022-08-12,final
Belgium,BE,2020-11-07,54006,ECDC,2022-08-12,final
Belgium,BE,2020-11-14,33967,ECDC,2022-08-12,final
Belgium,BE,2020-11-21,22312,ECDC,2022-08-12,final
Belgium,BE,2020-11-28,16261,ECDC,2022-08-12,final
Belgium,BE,2020-12-05,15289,ECDC,2022-08-12,final
Belgium,BE,2020-12-12,16840,ECDC,2022-08-12,final
Belgium,BE,2020-12-19,17714,ECDC,2022-08-12,final
Belgium,BE,2020-12-26,12607,ECDC,2022-08-12,final
Belgium,BE,2021-01-02,8976,ECDC,2022-08-12,final
Belgium,BE,2021-01-09,13692,ECDC,2022-08-12,final
Belgium,BE,2021-01-16,13093,ECDC,2022-08-12,final
Belgium,BE,2021-01-23,14641,ECDC,2022-08-12,final
Belgium,BE,2021-01-30,16375,ECDC,2022-08-12,final
Belgium,BE,2021-02-06,14892,ECDC,2022-08-12,final
Belgium,BE,2021-02-13,12527,ECDC,2022-08-12,final
Belgium,BE,2021-02-20,15361,ECDC,2022-08-12,final
Belgium,BE,2021-02-27,16648,ECDC,2022-08-12,final
Belgium,BE,2021-03-06,16429,ECDC,2022-08-12,final
Belgium,BE,2021-03-13,21255,ECDC,2022-08-12,final
Belgium,BE,2021-03-20,29329,ECDC,2022-08-12,final
Belgium,BE,2021-03-27,33998,ECDC,2022-08-12,final
Belgium,BE,2021-04-03,29873,ECDC,2022-08-12,final
Belgium,BE,2021-04-10,24193,ECDC,2022-08-12,final
Belgium,BE,2021-04-17,24371,ECDC,2022-08-12,final
Belgium,BE,2021-04-24,24423,ECDC,2022-08-12,final
Belgium,BE,2021-05-01,20783,ECDC,2022-08-12,final
Belgium,BE,2021-05-08,20975,ECDC,2022-08-12,final
Belgium,BE,2021-05-15,14649,ECDC,2022-08-12,final
Belgium,BE,2021-05-22,16999,ECDC,2022-08-12,final
Belgium,BE,2021-05-29,12179,ECDC,2022-08-12,final
Belgium,BE,2021-06-05,9065,ECDC,2022-08-12,final
Belgium,BE,2021-06-12,5261,ECDC,2022-08-12,final
Belgium,BE,2021-06-19,3006,ECDC,2022-08-12,final
Belgium,BE,2021-06-26,2416,ECDC,2022-08-12,final
Belgium,BE,2021-07-03,4070,ECDC,2022-08-12,final
Belgium,BE,2021-07-10,7513,ECDC,2022-08-12,final
Belgium,BE,2021-07-17,9541,ECDC,2022-08-12,final
Belgium,BE,2021-07-24,10388,ECDC,2022-08-12,final
Belgium,BE,2021-07-31,11283,ECDC,2022-08-12,final
Belgium,BE,2021-08-07,12242,ECDC,2022-08-12,final
Belgium,BE,2021-08-14,13352,ECDC,2022-08-12,final
Belgium,BE,2021-08-21,13831,ECDC,2022-08-12,final
Belgium,BE,2021-08-28,14116,ECDC,2022-08-12,final
Belgium,BE,2021-09-04,13761,ECDC,2022-08-12,final
Belgium,BE,2021-09-11,13760,ECDC,2022-08-12,final
Belgium,BE,2021-09-18,14475,ECDC,2022-08-12,final
Belgium,BE,2021-09-25,13647,ECDC,2022-08-12,final
Belgium,BE,2021-10-02,13316,ECDC,2022-08-12,final
Belgium,BE,2021-10-09,14922,ECDC,2022-08-12,final
Belgium,BE,2021-10-16,22871,ECDC,2022-08-12,final
Belgium,BE,2021-10-23,40000,ECDC,2022-08-12,final
Belgium,BE,2021-10-30,54823,ECDC,2022-08-12,final
Belgium,BE,2021-11-06,57829,ECDC,2022-08-12,final
Belgium,BE,2021-11-13,73690,ECDC,2022-08-12,final
Belgium,BE,2021-11-20,113029,ECDC,2022-08-12,final
Belgium,BE,2021-11-27,125774,ECDC,2022-08-12,final
Belgium,BE,2021-12-04,117316,ECDC,2022-08-12,final
Belgium,BE,2021-12-11,88873,ECDC,2022-08-12,final
Belgium,BE,2021-12-18,57114,ECDC,2022-08-12,final
Belgium,BE,2021-12-25,45149,ECDC,2022-08-12,final
Belgium,BE,2022-01-01,77857,ECDC,2022-08-12,final
Belgium,BE,2022-01-08,155824,ECDC,2022-08-12,final
Belgium,BE,2022-01-15,198813,ECDC,2022-08-12,final
Belgium,BE,2022-01-22,351695,ECDC,2022-08-12,final
Belgium,BE,2022-01-29,318851,ECDC,2022-08-12,final
Belgium,BE,2022-02-05,185902,ECDC,2022-08-12,final
Belgium,BE,2022-02-12,101739,ECDC,2022-08-12,final
Belgium,BE,2022-02-19,63180,ECDC,2022-08-12,final
Belgium,BE,2022-02-26,44836,ECDC,2022-08-12,final
Belgium,BE,2022-03-05,44611,ECDC,2022-08-12,final
Belgium,BE,2022-03-12,57255,ECDC,2022-08-12,final
Belgium,BE,2022-03-19,71950,ECDC,2022-08-12,final
Belgium,BE,2022-03-26,78607,ECDC,2022-08-12,final
Belgium,BE,2022-04-02,71595,ECDC,2022-08-12,final
Belgium,BE,2022-04-09,62839,ECDC,2022-08-12,final
Belgium,BE,2022-04-16,52575,ECDC,2022-08-12,final
Belgium,BE,2022-04-23,40213,ECDC,2022-08-12,final
Belgium,BE,2022-04-30,32663,ECDC,2022-08-12,final
Belgium,BE,2022-05-07,30758,ECDC,2022-08-12,final
Belgium,BE,2022-05-14,24790,ECDC,2022-08-12,final
Belgium,BE,2022-05-21,16120,ECDC,2022-08-12,final
Belgium,BE,2022-05-28,9136,ECDC,2022-08-12,final
Belgium,BE,2022-06-04,11383,ECDC,2022-08-12,final
Belgium,BE,2022-06-11,13504,ECDC,2022-08-12,final
Belgium,BE,2022-06-18,20102,ECDC,2022-08-12,final
Belgium,BE,2022-06-25,28186,ECDC,2022-08-12,final
Belgium,BE,2022-07-02,40423,ECDC,2022-08-12,final
Belgium,BE,2022-07-09,54879,ECDC,2022-08-12,final
Belgium,BE,2022-07-16,48048,ECDC,2022-08-19,final
Belgium,BE,2022-07-23,29359,ECDC,2022-08-26,final
Belgium,BE,2022-07-30,26907,ECDC,2022-09-02,final
Belgium,BE,2022-08-06,19468,ECDC,2022-09-09,final
Belgium,BE,2022-08-13,14945,ECDC,2022-09-16,final
Belgium,BE,2022-08-20,11633,ECDC,2022-09-23,final
Belgium,BE,2022-08-27,10683,ECDC,2022-09-30,final
Belgium,BE,2022-09-03,10439,ECDC,2022-10-07,final
Belgium,BE,2022-09-10,11334,ECDC,2022-10-14,final
Belgium,BE,2022-09-17,13098,ECDC,2022-10-21,final
Belgium,BE,2022-09-24,16165,ECDC,2022-10-28,final
Belgium,BE,2022-10-01,20151,ECDC,2022-11-04,final
Belgium,BE,2022-10-08,22091,ECDC,2022-11-11,final
Belgium,BE,2022-10-15,18777,ECDC,2022-11-18,final
Belgium,BE,2022-10-22,12809,ECDC,2022-11-25,final
Belgium,BE,2022-10-29,7789,ECDC,2022-12-02,final
Belgium,BE,2022-11-05,4576,ECDC,2022-12-09,final
Belgium,BE,2022-11-12,4485,ECDC,2022-12-16,final
Belgium,BE,2022-11-19,5289,ECDC,2022-12-23,final
Belgium,BE,2022-11-26,6785,ECDC,2023-01-13,final
Belgium,BE,2022-12-03,8226,ECDC,2023-01-13,final
Belgium,BE,2022-12-10,9948,ECDC,2023-01-13,final
Belgium,BE,2022-12-17,10100,ECDC,2023-01-20,final
Belgium,BE,2022-12-24,9676,ECDC,2023-01-27,final
Belgium,BE,2022-12-31,6078,ECDC,2023-02-03,final
Belgium,BE,2023-01-07,4476,ECDC,2023-02-10,final
Belgium,BE,2023-01-14,3004,ECDC,2023-02-17,final
Belgium,BE,2023-01-21,2384,ECDC,2023-02-24,final
Belgium,BE,2023-01-28,3346,ECDC,2023-03-03,final
Belgium,BE,2023-02-04,4952,ECDC,2023-03-10,final
Belgium,BE,2023-02-11,6418,ECDC,2023-03-17,final
Belgium,BE,2023-02-18,9017,ECDC,2023-03-24,final
Belgium,BE,2023-02-25,9778,ECDC,2023-04-01,final
Belgium,BE,2023-03-04,10897,ECDC,2023-04-01,final
Belgium,BE,2023-03-11,12472,ECDC,2023-04-14,final
Belgium,BE,2023-03-18,11479,ECDC,2023-04-21,final
Belgium,BE,2023-03-25,9601,ECDC,2023-04-28,final
Belgium,BE,2023-04-01,6799,ECDC,2023-05-05,final
Belgium,BE,2023-04-08,4827,ECDC,2023-05-05,near final
Belgium,BE,2023-04-15,3533,ECDC,2023-05-05,near final
Belgium,BE,2023-04-22,2989,ECDC,2023-05-05,near final
Belgium,BE,2023-04-29,912,ECDC,2023-05-05,expecting revisions
Bulgaria,BG,2020-01-04,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-01-11,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-01-18,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-01-25,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-02-01,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-02-08,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-02-15,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-02-22,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-02-29,0,ECDC,2022-08-12,final
Bulgaria,BG,2020-03-07,4,ECDC,2022-08-12,final
Bulgaria,BG,2020-03-14,47,ECDC,2022-08-12,final
Bulgaria,BG,2020-03-21,134,ECDC,2022-08-12,final
Bulgaria,BG,2020-03-28,161,ECDC,2022-08-12,final
Bulgaria,BG,2020-04-04,185,ECDC,2022-08-12,final
Bulgaria,BG,2020-04-11,144,ECDC,2022-08-12,final
Bulgaria,BG,2020-04-18,219,ECDC,2022-08-12,final
Bulgaria,BG,2020-04-25,406,ECDC,2022-08-12,final
Bulgaria,BG,2020-05-02,318,ECDC,2022-08-12,final
Bulgaria,BG,2020-05-09,347,ECDC,2022-08-12,final
Bulgaria,BG,2020-05-16,246,ECDC,2022-08-12,final
Bulgaria,BG,2020-05-23,216,ECDC,2022-08-12,final
Bulgaria,BG,2020-05-30,86,ECDC,2022-08-12,final
Bulgaria,BG,2020-06-06,198,ECDC,2022-08-12,final
Bulgaria,BG,2020-06-13,555,ECDC,2022-08-12,final
Bulgaria,BG,2020-06-20,606,ECDC,2022-08-12,final
Bulgaria,BG,2020-06-27,753,ECDC,2022-08-12,final
Bulgaria,BG,2020-07-04,1052,ECDC,2022-08-12,final
Bulgaria,BG,2020-07-11,1498,ECDC,2022-08-12,final
Bulgaria,BG,2020-07-18,1463,ECDC,2022-08-12,final
Bulgaria,BG,2020-07-25,1674,ECDC,2022-08-12,final
Bulgaria,BG,2020-08-01,1524,ECDC,2022-08-12,final
Bulgaria,BG,2020-08-08,1507,ECDC,2022-08-12,final
Bulgaria,BG,2020-08-15,990,ECDC,2022-08-12,final
Bulgaria,BG,2020-08-22,894,ECDC,2022-08-12,final
Bulgaria,BG,2020-08-29,937,ECDC,2022-08-12,final
Bulgaria,BG,2020-09-05,886,ECDC,2022-08-12,final
Bulgaria,BG,2020-09-12,841,ECDC,2022-08-12,final
Bulgaria,BG,2020-09-19,928,ECDC,2022-08-12,final
Bulgaria,BG,2020-09-26,1178,ECDC,2022-08-12,final
Bulgaria,BG,2020-10-03,1521,ECDC,2022-08-12,final
Bulgaria,BG,2020-10-10,2801,ECDC,2022-08-12,final
Bulgaria,BG,2020-10-17,4789,ECDC,2022-08-12,final
Bulgaria,BG,2020-10-24,8454,ECDC,2022-08-12,final
Bulgaria,BG,2020-10-31,15282,ECDC,2022-08-12,final
Bulgaria,BG,2020-11-07,21641,ECDC,2022-08-12,final
Bulgaria,BG,2020-11-14,22950,ECDC,2022-08-12,final
Bulgaria,BG,2020-11-21,23262,ECDC,2022-08-12,final
Bulgaria,BG,2020-11-28,21050,ECDC,2022-08-12,final
Bulgaria,BG,2020-12-05,19097,ECDC,2022-08-12,final
Bulgaria,BG,2020-12-12,18108,ECDC,2022-08-12,final
Bulgaria,BG,2020-12-19,12077,ECDC,2022-08-12,final
Bulgaria,BG,2020-12-26,6355,ECDC,2022-08-12,final
Bulgaria,BG,2021-01-02,5496,ECDC,2022-08-12,final
Bulgaria,BG,2021-01-09,5526,ECDC,2022-08-12,final
Bulgaria,BG,2021-01-16,3330,ECDC,2022-08-12,final
Bulgaria,BG,2021-01-23,2960,ECDC,2022-08-12,final
Bulgaria,BG,2021-01-30,3922,ECDC,2022-08-12,final
Bulgaria,BG,2021-02-06,4934,ECDC,2022-08-12,final
Bulgaria,BG,2021-02-13,5964,ECDC,2022-08-12,final
Bulgaria,BG,2021-02-20,6923,ECDC,2022-08-12,final
Bulgaria,BG,2021-02-27,10267,ECDC,2022-08-12,final
Bulgaria,BG,2021-03-06,13105,ECDC,2022-08-12,final
Bulgaria,BG,2021-03-13,18067,ECDC,2022-08-12,final
Bulgaria,BG,2021-03-20,24602,ECDC,2022-08-12,final
Bulgaria,BG,2021-03-27,25290,ECDC,2022-08-12,final
Bulgaria,BG,2021-04-03,24489,ECDC,2022-08-12,final
Bulgaria,BG,2021-04-10,19272,ECDC,2022-08-12,final
Bulgaria,BG,2021-04-17,14432,ECDC,2022-08-12,final
Bulgaria,BG,2021-04-24,11137,ECDC,2022-08-12,final
Bulgaria,BG,2021-05-01,7746,ECDC,2022-08-12,final
Bulgaria,BG,2021-05-08,5115,ECDC,2022-08-12,final
Bulgaria,BG,2021-05-15,4080,ECDC,2022-08-12,final
Bulgaria,BG,2021-05-22,2524,ECDC,2022-08-12,final
Bulgaria,BG,2021-05-29,1656,ECDC,2022-08-12,final
Bulgaria,BG,2021-06-05,1205,ECDC,2022-08-12,final
Bulgaria,BG,2021-06-12,868,ECDC,2022-08-12,final
Bulgaria,BG,2021-06-19,711,ECDC,2022-08-12,final
Bulgaria,BG,2021-06-26,510,ECDC,2022-08-12,final
Bulgaria,BG,2021-07-03,519,ECDC,2022-08-12,final
Bulgaria,BG,2021-07-10,412,ECDC,2022-08-12,final
Bulgaria,BG,2021-07-17,484,ECDC,2022-08-12,final
Bulgaria,BG,2021-07-24,699,ECDC,2022-08-12,final
Bulgaria,BG,2021-07-31,1425,ECDC,2022-08-12,final
Bulgaria,BG,2021-08-07,2819,ECDC,2022-08-12,final
Bulgaria,BG,2021-08-14,5089,ECDC,2022-08-12,final
Bulgaria,BG,2021-08-21,7949,ECDC,2022-08-12,final
Bulgaria,BG,2021-08-28,10237,ECDC,2022-08-12,final
Bulgaria,BG,2021-09-04,10397,ECDC,2022-08-12,final
Bulgaria,BG,2021-09-11,9290,ECDC,2022-08-12,final
Bulgaria,BG,2021-09-18,10893,ECDC,2022-08-12,final
