location_name,location,date,value,source,snapshot_date,status
Estonia,EE,2021-06-05,47,ECDC,2024-09-06,final
Estonia,EE,2021-06-12,41,ECDC,2024-09-06,final
Estonia,EE,2021-06-19,40,ECDC,2024-09-06,final
Estonia,EE,2021-06-26,24,ECDC,2024-09-06,final
Estonia,EE,2021-07-03,17,ECDC,2024-09-06,final
Estonia,EE,2021-07-10,22,ECDC,2024-09-06,final
Estonia,EE,2021-07-17,16,ECDC,2024-09-06,final
Estonia,EE,2021-07-24,29,ECDC,2024-09-06,final
Estonia,EE,2021-07-31,42,ECDC,2024-09-06,final
Estonia,EE,2021-08-07,48,ECDC,2024-09-06,final
Estonia,EE,2021-08-14,67,ECDC,2024-09-06,final
Estonia,EE,2021-08-21,69,ECDC,2024-09-06,final
Estonia,EE,2021-08-28,112,ECDC,2024-09-06,final
Estonia,EE,2021-09-04,115,ECDC,2024-09-06,final
Estonia,EE,2021-09-11,144,ECDC,2024-09-06,final
Estonia,EE,2021-09-18,134,ECDC,2024-09-06,final
Estonia,EE,2021-09-25,148,ECDC,2024-09-06,final
Estonia,EE,2021-10-02,199,ECDC,2024-09-06,final
Estonia,EE,2021-10-09,242,ECDC,2024-09-06,final
Estonia,EE,2021-10-16,348,ECDC,2024-09-06,final
Estonia,EE,2021-10-23,429,ECDC,2024-09-06,final
Estonia,EE,2021-10-30,460,ECDC,2024-09-06,final
Estonia,EE,2021-11-13,367,ECDC,2024-09-06,final
Estonia,EE,2021-11-20,256,ECDC,2024-09-06,final
Estonia,EE,2021-11-27,205,ECDC,2024-09-06,final
Estonia,EE,2021-12-04,150,ECDC,2024-09-06,final
Estonia,EE,2021-12-11,222,ECDC,2024-09-06,final
Estonia,EE,2021-12-18,173,ECDC,2024-09-06,final
Estonia,EE,2021-12-25,180,ECDC,2024-09-06,final
Estonia,EE,2022-01-01,161,ECDC,2024-09-06,final
Estonia,EE,2022-01-08,197,ECDC,2024-09-06,final
Estonia,EE,2022-01-15,260,ECDC,2024-09-06,final
Estonia,EE,2022-01-22,277,ECDC,2024-09-06,final
Estonia,EE,2022-01-29,319,ECDC,2024-09-06,final
Estonia,EE,2022-02-05,369,ECDC,2024-09-06,final
Estonia,EE,2022-02-12,485,ECDC,2024-09-06,final
Estonia,EE,2022-02-19,609,ECDC,2024-09-06,final
Estonia,EE,2022-02-26,565,ECDC,2024-09-06,final
Estonia,EE,2022-03-05,549,ECDC,2024-09-06,final
Estonia,EE,2022-03-12,496,ECDC,2024-09-06,final
Estonia,EE,2022-03-19,346,ECDC,2024-09-06,final
Estonia,EE,2022-03-26,342,ECDC,2024-09-06,final
Estonia,EE,2022-04-02,240,ECDC,2024-09-06,final
Estonia,EE,2022-04-09,247,ECDC,2024-09-06,final
Estonia,EE,2022-04-16,135,ECDC,2024-09-06,final
Estonia,EE,2022-04-23,141,ECDC,2024-09-06,final
Estonia,EE,2022-04-30,110,ECDC,2024-09-06,final
Estonia,EE,2022-05-07,132,ECDC,2024-09-06,final
Estonia,EE,2022-05-14,98,ECDC,2024-09-06,final
Estonia,EE,2022-05-21,81,ECDC,2024-09-06,final
Estonia,EE,2022-05-28,83,ECDC,2024-09-06,final
Estonia,EE,2022-06-04,76,ECDC,2024-09-06,final
Estonia,EE,2022-06-11,59,ECDC,2024-09-06,final
Estonia,EE,2022-06-18,64,ECDC,2024-09-06,final
Estonia,EE,2022-06-25,80,ECDC,2024-09-06,final
Estonia,EE,2022-07-02,97,ECDC,2024-09-06,final
Estonia,EE,2022-07-09,79,ECDC,2024-09-06,final
Estonia,EE,2022-07-16,97,ECDC,2024-09-06,final
Estonia,EE,2022-07-23,117,ECDC,2024-09-06,final
Estonia,EE,2022-07-30,143,ECDC,2024-09-06,final
Estonia,EE,2022-08-06,122,ECDC,2024-09-06,final
Estonia,EE,2022-08-13,129,ECDC,2024-09-06,final
Estonia,EE,2022-08-20,90,ECDC,2024-09-06,final
Estonia,EE,2022-08-27,95,ECDC,2024-09-06,final
Estonia,EE,2022-09-03,75,ECDC,2024-09-06,final
Estonia,EE,2022-09-10,101,ECDC,2024-09-06,final
Estonia,EE,2022-09-17,150,ECDC,2024-09-06,final
Estonia,EE,2022-09-24,150,ECDC,2024-09-06,final
Estonia,EE,2022-10-01,150,ECDC,2024-09-06,final
Estonia,EE,2022-10-08,201,ECDC,2024-09-06,final
Estonia,EE,2022-10-15,176,ECDC,2024-09-06,final
Estonia,EE,2022-10-22,218,ECDC,2024-09-06,final
Estonia,EE,2022-10-29,174,ECDC,2024-09-06,final
Estonia,EE,2022-11-05,179,ECDC,2024-09-06,final
Estonia,EE,2022-11-12,164,ECDC,2024-09-06,final
Estonia,EE,2022-11-19,164,ECDC,2024-09-06,final
Estonia,EE,2022-11-26,161,ECDC,2024-09-06,final
Estonia,EE,2022-12-03,190,ECDC,2024-09-06,final
Estonia,EE,2022-12-10,232,ECDC,2024-09-06,final
Estonia,EE,2022-12-17,260,ECDC,2024-09-06,final
Estonia,EE,2022-12-24,245,ECDC,2024-09-06,final
Estonia,EE,2022-12-31,235,ECDC,2024-09-06,final
Estonia,EE,2023-01-07,149,ECDC,2024-09-06,final
Estonia,EE,2023-01-14,136,ECDC,2024-09-06,final
Estonia,EE,2023-01-21,108,ECDC,2024-09-06,final
Estonia,EE,2023-01-28,132,ECDC,2024-09-06,final
Estonia,EE,2023-02-04,109,ECDC,2024-09-06,final
Estonia,EE,2023-02-11,113,ECDC,2024-09-06,final
Estonia,EE,2023-02-18,108,ECDC,2024-09-06,final
Estonia,EE,2023-02-25,115,ECDC,2024-09-06,final
Estonia,EE,2023-03-04,120,ECDC,2024-09-06,final
Estonia,EE,2023-03-11,100,ECDC,2024-09-06,final
Estonia,EE,2023-03-18,115,ECDC,2024-09-06,final
Estonia,EE,2023-03-25,132,ECDC,2024-09-06,final
Estonia,EE,2023-04-01,163,ECDC,2024-09-06,final
Estonia,EE,2023-04-08,145,ECDC,2024-09-06,final
Estonia,EE,2023-04-15,112,ECDC,2024-09-06,final
Estonia,EE,2023-04-22,143,ECDC,2024-09-06,final
Estonia,EE,2023-04-29,98,ECDC,2024-09-06,final
Estonia,EE,2023-05-06,53,ECDC,2024-09-06,final
Estonia,EE,2023-05-13,80,ECDC,2024-09-06,final
Estonia,EE,2023-05-20,40,ECDC,2024-09-06,final
Estonia,EE,2023-05-27,38,ECDC,2024-09-06,final
Estonia,EE,2023-06-03,32,ECDC,2024-09-06,final
Estonia,EE,2023-06-10,29,ECDC,2024-09-06,final
Estonia,EE,2023-06-17,14,ECDC,2024-09-06,final
Estonia,EE,2023-06-24,15,ECDC,2024-09-06,final
Estonia,EE,2023-07-01,9,ECDC,2024-09-06,final
Estonia,EE,2023-07-08,6,ECDC,2024-09-06,final
Estonia,EE,2023-07-15,13,ECDC,2024-09-06,final
Estonia,EE,2023-07-22,9,ECDC,2024-09-06,final
Estonia,EE,2023-08-05,10,ECDC,2024-09-06,final
Estonia,EE,2023-08-12,6,ECDC,2024-09-06,final
Estonia,EE,2023-08-19,5,ECDC,2024-09-06,final
Estonia,EE,2023-08-26,6,ECDC,2024-09-06,final
Estonia,EE,2023-09-02,19,ECDC,2024-09-06,final
Estonia,EE,2023-09-09,17,ECDC,2024-09-06,final
Estonia,EE,2023-09-16,28,ECDC,2024-09-06,final
Estonia,EE,2023-09-23,20,ECDC,2024-09-06,final
Estonia,EE,2023-09-30,26,ECDC,2024-09-06,final
Estonia,EE,2023-10-07,21,ECDC,2024-09-06,final
Estonia,EE,2023-10-14,21,ECDC,2024-09-06,final
Estonia,EE,2023-10-21,42,ECDC,2024-09-06,final
Estonia,EE,2023-10-28,86,ECDC,2024-09-06,final
Estonia,EE,2023-11-04,149,ECDC,2024-09-06,final
Estonia,EE,2023-11-11,78,ECDC,2024-09-06,final
Estonia,EE,2023-11-18,112,ECDC,2024-09-06,final
Estonia,EE,2023-11-25,121,ECDC,2024-09-06,final
Estonia,EE,2023-12-02,116,ECDC,2024-09-06,final
Estonia,EE,2023-12-09,125,ECDC,2024-09-06,final
Estonia,EE,2023-12-16,131,ECDC,2024-09-06,final
Estonia,EE,2023-12-23,129,ECDC,2024-09-06,final
Estonia,EE,2023-12-30,95,ECDC,2024-09-06,final
Estonia,EE,2024-01-06,65,ECDC,2024-09-06,final
Estonia,EE,2024-01-13,51,ECDC,2024-09-06,final
Estonia,EE,2024-01-20,33,ECDC,2024-09-06,final
Estonia,EE,2024-01-27,23,ECDC,2024-09-06,final
Estonia,EE,2024-02-03,21,ECDC,2024-09-06,final
Estonia,EE,2024-02-10,12,ECDC,2024-09-06,final
Estonia,EE,2024-02-17,3,ECDC,2024-09-06,final
Estonia,EE,2024-02-24,17,ECDC,2024-09-06,final
Estonia,EE,2024-03-02,3,ECDC,2024-09-06,final
Estonia,EE,2024-03-09,10,ECDC,2024-09-06,final
Estonia,EE,2024-03-16,7,ECDC,2024-09-06,final
Estonia,EE,2024-03-23,1,ECDC,2024-09-06,final
Estonia,EE,2024-03-30,6,ECDC,2024-09-06,final
Estonia,EE,2024-04-06,1,ECDC,2024-09-06,final
Estonia,EE,2024-04-13,1,ECDC,2024-09-06,final
Estonia,EE,2024-04-20,1,ECDC,2024-09-06,final
Estonia,EE,2024-04-27,0,ECDC,2024-09-06,final
Estonia,EE,2024-05-04,0,ECDC,2024-09-06,final
Estonia,EE,2024-05-11,0,ECDC,2024-09-06,final
Estonia,EE,2024-05-18,0,ECDC,2024-09-06,final
Estonia,EE,2024-06-01,0,ECDC,2024-09-06,final
Finland,FI,2020-02-01,1,ECDC,2024-09-06,final
Finland,FI,2020-02-29,4,ECDC,2024-09-06,final
Finland,FI,2020-03-07,6,ECDC,2024-09-06,final
Finland,FI,2020-03-14,33,ECDC,2024-09-06,final
Finland,FI,2020-03-21,77,ECDC,2024-09-06,final
Finland,FI,2020-03-28,138,ECDC,2024-09-06,final
Finland,FI,2020-04-04,184,ECDC,2024-09-06,final
Finland,FI,2020-04-11,128,ECDC,2024-09-06,final
Finland,FI,2020-04-18,120,ECDC,2024-09-06,final
Finland,FI,2020-04-25,70,ECDC,2024-09-06,final
Finland,FI,2020-05-02,64,ECDC,2024-09-06,final
Finland,FI,2020-05-09,56,ECDC,2024-09-06,final
Finland,FI,2020-05-16,39,ECDC,2024-09-06,final
Finland,FI,2020-05-23,21,ECDC,2024-09-06,final
Finland,FI,2020-05-30,10,ECDC,2024-09-06,final
Finland,FI,2020-06-06,9,ECDC,2024-09-06,final
Finland,FI,2020-06-13,3,ECDC,2024-09-06,final
Finland,FI,2020-06-20,9,ECDC,2024-09-06,final
Finland,FI,2020-06-27,3,ECDC,2024-09-06,final
Finland,FI,2020-07-04,5,ECDC,2024-09-06,final
Finland,FI,2020-07-11,3,ECDC,2024-09-06,final
Finland,FI,2020-07-18,3,ECDC,2024-09-06,final
Finland,FI,2020-07-25,3,ECDC,2024-09-06,final
Finland,FI,2020-08-01,6,ECDC,2024-09-06,final
Finland,FI,2020-08-08,5,ECDC,2024-09-06,final
Finland,FI,2020-08-15,9,ECDC,2024-09-06,final
Finland,FI,2020-08-22,11,ECDC,2024-09-06,final
Finland,FI,2020-08-29,2,ECDC,2024-09-06,final
Finland,FI,2020-09-05,7,ECDC,2024-09-06,final
Finland,FI,2020-09-12,15,ECDC,2024-09-06,final
Finland,FI,2020-09-19,9,ECDC,2024-09-06,final
Finland,FI,2020-09-26,15,ECDC,2024-09-06,final
Finland,FI,2020-10-03,31,ECDC,2024-09-06,final
Finland,FI,2020-10-10,28,ECDC,2024-09-06,final
Finland,FI,2020-10-17,45,ECDC,2024-09-06,final
Finland,FI,2020-10-24,35,ECDC,2024-09-06,final
Finland,FI,2020-10-31,42,ECDC,2024-09-06,final
Finland,FI,2020-11-07,46,ECDC,2024-09-06,final
Finland,FI,2020-11-14,66,ECDC,2024-09-06,final
Finland,FI,2020-11-21,115,ECDC,2024-09-06,final
Finland,FI,2020-11-28,100,ECDC,2024-09-06,final
Finland,FI,2020-12-05,122,ECDC,2024-09-06,final
Finland,FI,2020-12-12,129,ECDC,2024-09-06,final
Finland,FI,2020-12-19,89,ECDC,2024-09-06,final
Finland,FI,2020-12-26,73,ECDC,2024-09-06,final
Finland,FI,2021-01-02,70,ECDC,2024-09-06,final
Finland,FI,2021-01-09,69,ECDC,2024-09-06,final
Finland,FI,2021-01-16,72,ECDC,2024-09-06,final
Finland,FI,2021-01-23,54,ECDC,2024-09-06,final
Finland,FI,2021-01-30,63,ECDC,2024-09-06,final
Finland,FI,2021-02-06,48,ECDC,2024-09-06,final
Finland,FI,2021-02-13,78,ECDC,2024-09-06,final
Finland,FI,2021-02-20,102,ECDC,2024-09-06,final
Finland,FI,2021-02-27,124,ECDC,2024-09-06,final
Finland,FI,2021-03-06,139,ECDC,2024-09-06,final
Finland,FI,2021-03-13,126,ECDC,2024-09-06,final
Finland,FI,2021-03-20,96,ECDC,2024-09-06,final
Finland,FI,2021-03-27,113,ECDC,2024-09-06,final
Finland,FI,2021-04-03,78,ECDC,2024-09-06,final
Finland,FI,2021-04-10,65,ECDC,2024-09-06,final
Finland,FI,2021-04-17,68,ECDC,2024-09-06,final
Finland,FI,2021-04-24,39,ECDC,2024-09-06,final
Finland,FI,2021-05-01,56,ECDC,2024-09-06,final
Finland,FI,2021-05-08,29,ECDC,2024-09-06,final
Finland,FI,2021-05-15,41,ECDC,2024-09-06,final
Finland,FI,2021-05-22,31,ECDC,2024-09-06,final
Finland,FI,2021-05-29,24,ECDC,2024-09-06,final
Finland,FI,2021-06-05,15,ECDC,2024-09-06,final
Finland,FI,2021-06-12,6,ECDC,2024-09-06,final
Finland,FI,2021-06-19,15,ECDC,2024-09-06,final
Finland,FI,2021-06-26,12,ECDC,2024-09-06,final
Finland,FI,2021-07-03,17,ECDC,2024-09-06,final
Finland,FI,2021-07-10,25,ECDC,2024-09-06,final
Finland,FI,2021-07-17,15,ECDC,2024-09-06,final
Finland,FI,2021-07-24,49,ECDC,2024-09-06,final
Finland,FI,2021-07-31,68,ECDC,2024-09-06,final
Finland,FI,2021-08-07,45,ECDC,2024-09-06,final
Finland,FI,2021-08-14,40,ECDC,2024-09-06,final
Finland,FI,2021-08-21,35,ECDC,2024-09-06,final
Finland,FI,2021-08-28,49,ECDC,2024-09-06,final
Finland,FI,2021-09-04,56,ECDC,2024-09-06,final
Finland,FI,2021-09-11,33,ECDC,2024-09-06,final
Finland,FI,2021-09-18,22,ECDC,2024-09-06,final
Finland,FI,2021-09-25,30,ECDC,2024-09-06,final
Finland,FI,2021-10-02,49,ECDC,2024-09-06,final
Finland,FI,2021-10-09,67,ECDC,2024-09-06,final
Finland,FI,2021-10-16,76,ECDC,2024-09-06,final
Finland,FI,2021-10-23,48,ECDC,2024-09-06,final
Finland,FI,2021-10-30,75,ECDC,2024-09-06,final
Finland,FI,2021-11-06,99,ECDC,2024-09-06,final
Finland,FI,2021-11-13,92,ECDC,2024-09-06,final
Finland,FI,2021-11-20,90,ECDC,2024-09-06,final
Finland,FI,2021-11-27,84,ECDC,2024-09-06,final
Finland,FI,2021-12-04,81,ECDC,2024-09-06,final
Finland,FI,2021-12-11,84,ECDC,2024-09-06,final
Finland,FI,2021-12-18,73,ECDC,2024-09-06,final
Finland,FI,2021-12-25,71,ECDC,2024-09-06,final
Finland,FI,2022-01-01,130,ECDC,2024-09-06,final
Finland,FI,2022-01-08,112,ECDC,2024-09-06,final
Finland,FI,2022-01-15,38,ECDC,2024-09-06,final
Finland,FI,2022-01-22,4,ECDC,2024-09-06,final
Finland,FI,2022-01-29,4,ECDC,2024-09-06,final
Finland,FI,2022-02-05,18,ECDC,2024-09-06,final
Finland,FI,2022-02-12,7,ECDC,2024-09-06,final
Finland,FI,2022-02-19,13,ECDC,2024-09-06,final
Finland,FI,2022-02-26,12,ECDC,2024-09-06,final
Finland,FI,2022-03-05,12,ECDC,2024-09-06,final
Finland,FI,2022-03-12,8,ECDC,2024-09-06,final
Finland,FI,2022-03-19,14,ECDC,2024-09-06,final
Finland,FI,2022-03-26,4,ECDC,2024-09-06,final
Finland,FI,2022-04-02,4,ECDC,2024-09-06,final
Finland,FI,2022-04-09,12,ECDC,2024-09-06,final
Finland,FI,2022-04-16,4,ECDC,2024-09-06,final
Finland,FI,2022-04-23,2,ECDC,2024-09-06,final
Finland,FI,2022-04-30,3,ECDC,2024-09-06,final
Finland,FI,2022-06-11,1,ECDC,2024-09-06,final
Finland,FI,2022-06-25,1,ECDC,2024-09-06,final
Finland,FI,2022-07-30,1,ECDC,2024-09-06,final
Finland,FI,2022-08-06,1,ECDC,2024-09-06,final
Finland,FI,2022-08-20,5,ECDC,2024-09-06,final
Finland,FI,2022-09-17,1,ECDC,2024-09-06,final
Finland,FI,2022-09-24,1,ECDC,2024-09-06,final
Finland,FI,2022-10-08,2,ECDC,2024-09-06,final
France,FR,2020-02-29,0,ECDC,2024-09-06,final
France,FR,2020-03-07,38,ECDC,2024-09-06,final
France,FR,2020-03-14,1160,ECDC,2024-09-06,final
France,FR,2020-03-21,7694,ECDC,2024-09-06,final
France,FR,2020-03-28,17002,ECDC,2024-09-06,final
France,FR,2020-04-04,19990,ECDC,2024-09-06,final
France,FR,2020-04-11,16389,ECDC,2024-09-06,final
France,FR,2020-04-18,10236,ECDC,2024-09-06,final
France,FR,2020-04-25,7618,ECDC,2024-09-06,final
France,FR,2020-05-02,4897,ECDC,2024-09-06,final
France,FR,2020-05-09,3636,ECDC,2024-09-06,final
France,FR,2020-05-16,2674,ECDC,2024-09-06,final
France,FR,2020-05-23,1766,ECDC,2024-09-06,final
France,FR,2020-05-30,1413,ECDC,2024-09-06,final
France,FR,2020-06-06,973,ECDC,2024-09-06,final
France,FR,2020-06-13,703,ECDC,2024-09-06,final
France,FR,2020-06-20,616,ECDC,2024-09-06,final
France,FR,2020-06-27,551,ECDC,2024-09-06,final
France,FR,2020-07-04,535,ECDC,2024-09-06,final
France,FR,2020-07-11,503,ECDC,2024-09-06,final
France,FR,2020-07-18,509,ECDC,2024-09-06,final
France,FR,2020-07-25,564,ECDC,2024-09-06,final
France,FR,2020-08-01,628,ECDC,2024-09-06,final
France,FR,2020-08-08,665,ECDC,2024-09-06,final
France,FR,2020-08-15,822,ECDC,2024-09-06,final
France,FR,2020-08-22,946,ECDC,2024-09-06,final
France,FR,2020-08-29,1068,ECDC,2024-09-06,final
France,FR,2020-09-05,1544,ECDC,2024-09-06,final
France,FR,2020-09-12,2169,ECDC,2024-09-06,final
France,FR,2020-09-19,3176,ECDC,2024-09-06,final
France,FR,2020-09-26,3842,ECDC,2024-09-06,final
France,FR,2020-10-03,3961,ECDC,2024-09-06,final
France,FR,2020-10-10,4633,ECDC,2024-09-06,final
France,FR,2020-10-17,7070,ECDC,2024-09-06,final
France,FR,2020-10-24,11514,ECDC,2024-09-06,final
France,FR,2020-10-31,16154,ECDC,2024-09-06,final
France,FR,2020-11-07,18502,ECDC,2024-09-06,final
France,FR,2020-11-14,16015,ECDC,2024-09-06,final
France,FR,2020-11-21,12634,ECDC,2024-09-06,final
France,FR,2020-11-28,8626,ECDC,2024-09-06,final
France,FR,2020-12-05,8088,ECDC,2024-09-06,final
France,FR,2020-12-12,8153,ECDC,2024-09-06,final
France,FR,2020-12-19,8319,ECDC,2024-09-06,final
France,FR,2020-12-26,7254,ECDC,2024-09-06,final
France,FR,2021-01-02,7158,ECDC,2024-09-06,final
France,FR,2021-01-09,8470,ECDC,2024-09-06,final
France,FR,2021-01-16,9228,ECDC,2024-09-06,final
France,FR,2021-01-23,10629,ECDC,2024-09-06,final
France,FR,2021-01-30,10523,ECDC,2024-09-06,final
France,FR,2021-02-06,10595,ECDC,2024-09-06,final
France,FR,2021-02-13,9314,ECDC,2024-09-06,final
France,FR,2021-02-20,8867,ECDC,2024-09-06,final
France,FR,2021-02-27,9186,ECDC,2024-09-06,final
France,FR,2021-03-06,9012,ECDC,2024-09-06,final
France,FR,2021-03-13,9330,ECDC,2024-09-06,final
France,FR,2021-03-20,10459,ECDC,2024-09-06,final
France,FR,2021-03-27,12149,ECDC,2024-09-06,final
France,FR,2021-04-03,13068,ECDC,2024-09-06,final
France,FR,2021-04-10,13165,ECDC,2024-09-06,final
France,FR,2021-04-17,12570,ECDC,2024-09-06,final
France,FR,2021-04-24,11810,ECDC,2024-09-06,final
France,FR,2021-05-01,10231,ECDC,2024-09-06,final
France,FR,2021-05-08,7686,ECDC,2024-09-06,final
France,FR,2021-05-15,5219,ECDC,2024-09-06,final
France,FR,2021-05-22,4384,ECDC,2024-09-06,final
France,FR,2021-05-29,3067,ECDC,2024-09-06,final
France,FR,2021-06-05,2631,ECDC,2024-09-06,final
France,FR,2021-06-12,1895,ECDC,2024-09-06,final
France,FR,2021-06-19,1268,ECDC,2024-09-06,final
France,FR,2021-06-26,893,ECDC,2024-09-06,final
France,FR,2021-07-03,748,ECDC,2024-09-06,final
France,FR,2021-07-10,709,ECDC,2024-09-06,final
France,FR,2021-07-17,1052,ECDC,2024-09-06,final
France,FR,2021-07-24,1665,ECDC,2024-09-06,final
France,FR,2021-07-31,3257,ECDC,2024-09-06,final
France,FR,2021-08-07,4312,ECDC,2024-09-06,final
France,FR,2021-08-14,4714,ECDC,2024-09-06,final
France,FR,2021-08-21,5644,ECDC,2024-09-06,final
France,FR,2021-08-28,4873,ECDC,2024-09-06,final
France,FR,2021-09-04,3936,ECDC,2024-09-06,final
France,FR,2021-09-11,3322,ECDC,2024-09-06,final
France,FR,2021-09-18,2378,ECDC,2024-09-06,final
France,FR,2021-09-25,1909,ECDC,2024-09-06,final
France,FR,2021-10-02,1444,ECDC,2024-09-06,final
France,FR,2021-10-09,1284,ECDC,2024-09-06,final
France,FR,2021-10-16,1204,ECDC,2024-09-06,final
France,FR,2021-10-23,1454,ECDC,2024-09-06,final
France,FR,2021-10-30,1634,ECDC,2024-09-06,final
France,FR,2021-11-06,1801,ECDC,2024-09-06,final
France,FR,2021-11-13,2149,ECDC,2024-09-06,final
France,FR,2021-11-20,3090,ECDC,2024-09-06,final
France,FR,2021-11-27,4231,ECDC,2024-09-06,final
France,FR,2021-12-04,6014,ECDC,2024-09-06,final
France,FR,2021-12-11,7640,ECDC,2024-09-06,final
France,FR,2021-12-18,8053,ECDC,2024-09-06,final
France,FR,2021-12-25,8071,ECDC,2024-09-06,final
France,FR,2022-01-01,10448,ECDC,2024-09-06,final
France,FR,2022-01-08,13581,ECDC,2024-09-06,final
France,FR,2022-01-15,15057,ECDC,2024-09-06,final
France,FR,2022-01-22,17696,ECDC,2024-09-06,final
France,FR,2022-01-29,18418,ECDC,2024-09-06,final
France,FR,2022-02-05,18064,ECDC,2024-09-06,final
France,FR,2022-02-12,14377,ECDC,2024-09-06,final
France,FR,2022-02-19,11049,ECDC,2024-09-06,final
France,FR,2022-02-26,8070,ECDC,2024-09-06,final
France,FR,2022-03-05,6239,ECDC,2024-09-06,final
France,FR,2022-03-12,6434,ECDC,2024-09-06,final
France,FR,2022-03-19,7033,ECDC,2024-09-06,final
France,FR,2022-03-26,7669,ECDC,2024-09-06,final
France,FR,2022-04-02,9760,ECDC,2024-09-06,final
France,FR,2022-04-09,10612,ECDC,2024-09-06,final
France,FR,2022-04-16,11182,ECDC,2024-09-06,final
France,FR,2022-04-23,9492,ECDC,2024-09-06,final
France,FR,2022-04-30,8403,ECDC,2024-09-06,final
France,FR,2022-05-07,6309,ECDC,2024-09-06,final
France,FR,2022-05-14,5050,ECDC,2024-09-06,final
France,FR,2022-05-21,3785,ECDC,2024-09-06,final
France,FR,2022-05-28,2616,ECDC,2024-09-06,final
France,FR,2022-06-04,2705,ECDC,2024-09-06,final
France,FR,2022-06-11,2908,ECDC,2024-09-06,final
France,FR,2022-06-18,3402,ECDC,2024-09-06,final
France,FR,2022-06-25,4906,ECDC,2024-09-06,final
France,FR,2022-07-02,6426,ECDC,2024-09-06,final
France,FR,2022-07-09,8670,ECDC,2024-09-06,final
France,FR,2022-07-16,9109,ECDC,2024-09-06,final
France,FR,2022-07-23,9535,ECDC,2024-09-06,final
France,FR,2022-07-30,7440,ECDC,2024-09-06,final
France,FR,2022-08-06,5488,ECDC,2024-09-06,final
France,FR,2022-08-13,4485,ECDC,2024-09-06,final
France,FR,2022-08-20,3588,ECDC,2024-09-06,final
France,FR,2022-08-27,3100,ECDC,2024-09-06,final
France,FR,2022-09-03,2550,ECDC,2024-09-06,final
France,FR,2022-09-10,2468,ECDC,2024-09-06,final
France,FR,2022-09-17,2535,ECDC,2024-09-06,final
France,FR,2022-09-24,2952,ECDC,2024-09-06,final
France,FR,2022-10-01,4824,ECDC,2024-09-06,final
France,FR,2022-10-08,6589,ECDC,2024-09-06,final
France,FR,2022-10-15,7512,ECDC,2024-09-06,final
France,FR,2022-10-22,7577,ECDC,2024-09-06,final
France,FR,2022-10-29,6073,ECDC,2024-09-06,final
France,FR,2022-11-05,4273,ECDC,2024-09-06,final
France,FR,2022-11-12,3973,ECDC,2024-09-06,final
France,FR,2022-11-19,5273,ECDC,2024-09-06,final
France,FR,2022-11-26,5524,ECDC,2024-09-06,final
France,FR,2022-12-03,7208,ECDC,2024-09-06,final
France,FR,2022-12-10,9025,ECDC,2024-09-06,final
France,FR,2022-12-17,10155,ECDC,2024-09-06,final
France,FR,2022-12-24,9721,ECDC,2024-09-06,final
France,FR,2022-12-31,7138,ECDC,2024-09-06,final
France,FR,2023-01-07,5409,ECDC,2024-09-06,final
France,FR,2023-01-14,3526,ECDC,2024-09-06,final
France,FR,2023-01-21,2295,ECDC,2024-09-06,final
France,FR,2023-01-28,1832,ECDC,2024-09-06,final
France,FR,2023-02-04,1835,ECDC,2024-09-06,final
France,FR,2023-02-11,1728,ECDC,2024-09-06,final
France,FR,2023-02-18,1722,ECDC,2024-09-06,final
France,FR,2023-02-25,1864,ECDC,2024-09-06,final
France,FR,2023-03-04,1755,ECDC,2024-09-06,final
France,FR,2023-03-11,2190,ECDC,2024-09-06,final
France,FR,2023-03-18,2256,ECDC,2024-09-06,final
France,FR,2023-03-25,2817,ECDC,2024-09-06,final
France,FR,2023-04-01,2722,ECDC,2024-09-06,final
France,FR,2023-04-08,2647,ECDC,2024-09-06,final
France,FR,2023-04-15,2741,ECDC,2024-09-06,final
France,FR,2023-04-22,3153,ECDC,2024-09-06,final
France,FR,2023-04-29,2774,ECDC,2024-09-06,final
France,FR,2023-05-06,2202,ECDC,2024-09-06,final
France,FR,2023-05-13,1469,ECDC,2024-09-06,final
France,FR,2023-05-20,1195,ECDC,2024-09-06,final
France,FR,2023-05-27,1253,ECDC,2024-09-06,final
France,FR,2023-06-03,989,ECDC,2024-09-06,final
France,FR,2023-06-10,844,ECDC,2024-09-06,final
France,FR,2023-06-17,546,ECDC,2024-09-06,final
France,FR,2023-06-24,475,ECDC,2024-09-06,final
France,FR,2023-07-01,1,ECDC,2024-09-06,final
France,FR,2023-07-15,1,ECDC,2024-09-06,final
France,FR,2023-08-26,2,ECDC,2024-09-06,final
France,FR,2023-09-02,3,ECDC,2024-09-06,final
France,FR,2023-09-09,1,ECDC,2024-09-06,final
France,FR,2023-09-16,8,ECDC,2024-09-06,final
France,FR,2023-09-23,13,ECDC,2024-09-06,final
France,FR,2023-09-30,18,ECDC,2024-09-06,final
France,FR,2023-10-07,37,ECDC,2024-09-06,final
France,FR,2023-10-14,33,ECDC,2024-09-06,final
France,FR,2023-10-21,43,ECDC,2024-09-06,final
France,FR,2023-10-28,29,ECDC,2024-09-06,final
France,FR,2023-11-04,32,ECDC,2024-09-06,final
France,FR,2023-11-11,22,ECDC,2024-09-06,final
France,FR,2023-11-18,33,ECDC,2024-09-06,final
France,FR,2023-11-25,49,ECDC,2024-09-06,final
France,FR,2023-12-02,48,ECDC,2024-09-06,final
