model,target_variable,location,all_quantiles_all_horizons,all_horizons,not_excluded_manually,rel_wis,included_in_ensemble
Lydia-simpleARIMA,inc hosp,EE,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,ES,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,FI,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,FR,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,GR,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,HR,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,HU,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,IE,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,IS,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,IT,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,LI,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,LT,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,LU,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,LV,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,MT,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,NL,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,NO,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,PL,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,PT,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,RO,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,SE,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,SI,TRUE,FALSE,TRUE,TRUE,FALSE
Lydia-simpleARIMA,inc hosp,SK,TRUE,FALSE,TRUE,TRUE,FALSE
PL_GRedlarski-DistrictsSum,inc case,PL,TRUE,TRUE,TRUE,TRUE,TRUE
epiforecasts-tsensemble,inc hosp,CZ,TRUE,TRUE,TRUE,TRUE,TRUE
epiforecasts-tsensemble,inc hosp,IT,TRUE,TRUE,TRUE,TRUE,TRUE
epiforecasts-tsensemble,inc hosp,NL,TRUE,TRUE,TRUE,TRUE,TRUE
epiforecasts-weeklygrowth,inc case,BE,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,BG,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,CZ,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,DK,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,EE,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,GR,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,HU,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,IE,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,IS,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,LT,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,LU,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,MT,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,NO,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,PL,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,PT,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,RO,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,SE,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,SI,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc case,SK,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,BG,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,CZ,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,EE,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,GR,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,LT,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,MT,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,PL,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,PT,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,RO,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,SE,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc death,SI,TRUE,FALSE,TRUE,TRUE,FALSE
epiforecasts-weeklygrowth,inc hosp,CZ,TRUE,TRUE,TRUE,TRUE,TRUE
epiforecasts-weeklygrowth,inc hosp,IT,TRUE,TRUE,TRUE,TRUE,TRUE
epiforecasts-weeklygrowth,inc hosp,NL,TRUE,FALSE,TRUE,TRUE,FALSE
