model,target_variable,location,all_quantiles_all_horizons,all_horizons,not_excluded_manually,rel_wis,included_in_ensemble
SDSC_ISG-TrendModel,inc case,AT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,BE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,BG,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,CH,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,CY,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,CZ,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,DE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,DK,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,EE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,ES,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,FI,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,FR,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,GB,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,GR,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,HR,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,HU,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,IE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,IS,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,IT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,LI,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,LT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,LU,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,LV,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,MT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,NL,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,NO,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,PL,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,PT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,RO,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,SE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,SI,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc case,SK,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,AT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,BE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,BG,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,CH,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,CY,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,CZ,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,DE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,DK,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,EE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,ES,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,FI,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,FR,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,GB,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,GR,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,HR,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,HU,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,IE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,IS,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,IT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,LI,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,LT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,LU,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,LV,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,MT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,NL,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,NO,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,PL,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,PT,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,RO,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,SE,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,SI,TRUE,FALSE,TRUE,TRUE,FALSE
SDSC_ISG-TrendModel,inc death,SK,TRUE,FALSE,TRUE,TRUE,FALSE
