forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,point,NA,65649
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.01,39506
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.025,43387
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.05,46278
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.1,49896
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.15,52584
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.2,54632
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.25,56497
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.3,58434
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.35,60256
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.4,62060
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.45,63863
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.5,65649
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.55,67536
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.6,69497
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.65,71658
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.7,73977
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.75,76768
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.8,79928
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.85,84091
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.9,89881
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.95,99541
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.975,111109
2021-03-08,forecast,1 wk ahead inc case,2021-03-13,DE,quantile,0.99,130043
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,point,NA,71360
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.01,29135
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.025,35020
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.05,39838
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.1,45382
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.15,49316
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.2,52681
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.25,55746
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.3,58667
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.35,61870
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.4,64795
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.45,68048
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.5,71360
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.55,75015
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.6,78743
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.65,82884
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.7,88020
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.75,94330
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.8,102363
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.85,112565
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.9,128146
2021-03-08,forecast,2 wk ahead inc case,2021-03-20,DE,quantile,0.95,160514
