location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,NA,15635,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.01,13208,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.025,13368,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.05,13592,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.1,13943,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.15,14190,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.2,14414,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.25,14638,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.3,14853,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.35,15042,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.4,15230,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.45,15444,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.5,15635,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.55,15838,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.6,16058,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.65,16255,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.7,16453,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.75,16676,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.8,16936,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.85,17227,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.9,17539,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.95,18113,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.975,18398,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,quantile,0.99,18622,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
AT,point,NA,12515,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.01,8799,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.025,9006,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.05,9294,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.1,9858,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.15,10308,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.2,10632,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.25,10970,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.3,11266,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.35,11574,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.4,11890,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.45,12222,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.5,12515,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.55,12789,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.6,13094,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.65,13397,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.7,13779,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.75,14173,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.8,14553,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.85,15143,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.9,15831,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.95,16737,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.975,17290,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,quantile,0.99,17754,2021-04-24,2021-04-12,2 wk ahead inc case,forecast
AT,point,NA,9843,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.01,5673,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.025,5878,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.05,6193,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.1,6749,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.15,7260,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.2,7668,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.25,8053,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.3,8410,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.35,8764,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.4,9098,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.45,9415,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.5,9843,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.55,10193,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.6,10562,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.65,10939,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.7,11393,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.75,11878,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.8,12527,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.85,13173,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.9,14108,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.95,15345,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.975,16290,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,quantile,0.99,17019,2021-05-01,2021-04-12,3 wk ahead inc case,forecast
AT,point,NA,7653,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.01,3583,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.025,3772,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.05,4091,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.1,4617,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.15,5089,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.2,5505,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.25,5858,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.3,6213,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.35,6502,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.4,6862,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.45,7276,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.5,7653,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.55,8052,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.6,8523,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.65,8952,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.7,9451,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.75,10039,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.8,10645,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.85,11376,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.9,12571,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.95,14123,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.975,15022,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
AT,quantile,0.99,16005,2021-05-08,2021-04-12,4 wk ahead inc case,forecast
BE,point,NA,29444,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.01,16185,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.025,16879,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.05,17799,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.1,19357,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.15,20906,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.2,22359,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.25,23559,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.3,24866,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.35,26023,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.4,27125,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.45,28258,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.5,29444,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.55,30529,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.6,31772,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.65,32940,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
BE,quantile,0.7,34400,2021-04-17,2021-04-12,1 wk ahead inc case,forecast
