location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,693,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.025,795,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.05,959,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.1,1237,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.15,1480,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.2,1703,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.25,1919,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.3,2104,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.35,2314,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.4,2507,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.45,2770,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.5,3005,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.55,3320,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.6,3594,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.65,3949,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.7,4339,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.75,4878,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.8,5420,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.85,6173,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.9,7031,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.95,8437,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.975,9815,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.99,10533,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,point,,3005,2023-10-07,2023-10-09,0 wk ahead inc case,forecast
BE,quantile,0.01,795,2023-10-14,2023-10-09,1 wk ahead inc case,forecast
BE,quantile,0.025,899,2023-10-14,2023-10-09,1 wk ahead inc case,forecast
BE,quantile,0.05,1046,2023-10-14,2023-10-09,1 wk ahead inc case,forecast
BE,quantile,0.1,1318,2023-10-14,2023-10-09,1 wk ahead inc case,forecast
BE,quantile,0.15,1528,2023-10-14,2023-10-09,1 wk ahead inc case,forecast
