location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,quantile,0.01,45,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.025,51,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.05,68,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.1,98,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.15,128,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.2,162,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.25,190,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.3,223,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.35,256,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.4,285,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.45,327,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.5,378,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.55,435,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.6,502,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.65,588,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.7,677,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.75,810,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.8,981,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.85,1210,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.9,1476,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.95,1904,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.975,2311,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.99,2639,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,point,,378,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
AT,quantile,0.01,31,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.025,40,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.05,52,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.1,75,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.15,98,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.2,126,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.25,150,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.3,181,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.35,210,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.4,244,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.45,284,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.5,333,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.55,400,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.6,460,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.65,536,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.7,639,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.75,773,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.8,932,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.85,1187,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.9,1506,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.95,2101,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.975,2612,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.99,2943,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,point,,333,2023-08-12,2023-08-07,1 wk ahead inc case,forecast
AT,quantile,0.01,24,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.025,31,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.05,41,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.1,61,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.15,82,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.2,103,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.25,127,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.3,153,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.35,178,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.4,214,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.45,258,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.5,306,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.55,366,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.6,426,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.65,499,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.7,596,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.75,705,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.8,885,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.85,1080,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.9,1409,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.95,1870,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.975,2199,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.99,2625,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,point,,306,2023-08-19,2023-08-07,2 wk ahead inc case,forecast
AT,quantile,0.01,17,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.025,22,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.05,30,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.1,48,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.15,67,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.2,86,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.25,105,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.3,128,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.35,156,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.4,186,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.45,220,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.5,276,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.55,328,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.6,393,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.65,465,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.7,549,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.75,685,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.8,802,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.85,1000,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.9,1354,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.95,1937,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.975,2396,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.99,2932,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,point,,276,2023-08-26,2023-08-07,3 wk ahead inc case,forecast
AT,quantile,0.01,11,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.025,14,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.05,20,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.1,34,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.15,50,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.2,65,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.25,81,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.3,102,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.35,125,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.4,151,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.45,183,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.5,220,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.55,278,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.6,354,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.65,441,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.7,521,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.75,651,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.8,809,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.85,1038,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.9,1355,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.95,1868,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.975,2355,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,quantile,0.99,2872,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
AT,point,,220,2023-09-02,2023-08-07,4 wk ahead inc case,forecast
BE,quantile,0.01,61,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.025,70,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.05,88,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.1,105,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.15,127,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.2,143,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.25,161,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.3,177,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.35,188,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.4,201,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.45,211,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.5,224,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.55,236,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.6,249,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.65,266,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.7,282,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.75,297,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.8,315,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.85,335,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.9,367,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.95,408,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.975,457,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.99,484,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,point,,224,2023-07-29,2023-08-07,-1 wk ahead inc case,forecast
BE,quantile,0.01,61,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.025,67,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.05,82,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.1,102,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.15,113,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.2,128,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.25,145,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.3,163,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.35,181,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.4,201,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.45,217,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
BE,quantile,0.5,233,2023-08-05,2023-08-07,0 wk ahead inc case,forecast
