location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,377151,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.01,172340,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.025,183478,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.05,195850,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.1,221847,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.15,238746,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.2,261271,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.25,283884,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.3,300741,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.35,320364,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.4,338700,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.45,359022,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.5,377151,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.55,395569,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.6,417272,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.65,440537,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.7,465781,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.75,496372,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.8,532686,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.85,574022,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.9,624360,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.95,701714,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.975,739938,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,quantile,0.99,771271,2022-03-19,2022-03-14,1 wk ahead inc case,forecast
AT,point,,358774,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.01,137166,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.025,145503,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.05,160290,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.1,186039,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.15,212015,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.2,232164,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.25,254124,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
AT,quantile,0.3,276048,2022-03-26,2022-03-14,2 wk ahead inc case,forecast
