location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,quantile,0.01,572,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.025,600,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.05,624,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.1,668,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.15,700,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.2,726,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.25,756,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.3,780,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.35,804,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.4,829,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.45,851,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.5,874,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.55,892,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.6,914,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.65,933,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.7,960,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.75,987,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.8,1021,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.85,1054,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.9,1097,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.95,1171,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.975,1233,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.99,1265,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,point,,874,2023-06-17,2023-06-19,0 wk ahead inc case,forecast
AT,quantile,0.01,404,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.025,423,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.05,451,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.1,492,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.15,521,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.2,554,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.25,578,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.3,599,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.35,619,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.4,633,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.45,654,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.5,671,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.55,689,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.6,710,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.65,729,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.7,749,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.75,775,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.8,802,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.85,842,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.9,887,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.95,947,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.975,998,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.99,1051,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,point,,671,2023-06-24,2023-06-19,1 wk ahead inc case,forecast
AT,quantile,0.01,303,2023-07-01,2023-06-19,2 wk ahead inc case,forecast
AT,quantile,0.025,316,2023-07-01,2023-06-19,2 wk ahead inc case,forecast
AT,quantile,0.05,338,2023-07-01,2023-06-19,2 wk ahead inc case,forecast
AT,quantile,0.1,371,2023-07-01,2023-06-19,2 wk ahead inc case,forecast
AT,quantile,0.15,399,2023-07-01,2023-06-19,2 wk ahead inc case,forecast
