location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,9621,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.01,6171,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.025,6375,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.05,6647,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.1,7021,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.15,7418,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.2,7765,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.25,8090,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.3,8402,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.35,8700,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.4,9008,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.45,9295,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.5,9621,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.55,9961,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.6,10310,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.65,10677,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.7,11061,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.75,11481,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.8,12033,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.85,12606,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.9,13334,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.95,14375,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.975,15122,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,quantile,0.99,15657,2021-08-28,2021-08-23,1 wk ahead inc case,forecast
AT,point,,11080,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.01,3917,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.025,4230,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.05,4632,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.1,5310,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.15,6117,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.2,6707,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.25,7384,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.3,7986,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.35,8701,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.4,9470,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
AT,quantile,0.45,10226,2021-09-04,2021-08-23,2 wk ahead inc case,forecast
