location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,9429,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.01,5659,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.025,5848,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.05,6180,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.1,6557,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.15,6966,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.2,7352,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.25,7738,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.3,8074,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.35,8395,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.4,8731,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.45,9054,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.5,9429,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.55,9749,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.6,10145,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.65,10641,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.7,11046,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.75,11616,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.8,12204,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.85,12909,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.9,13878,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.95,14977,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.975,15957,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
AT,quantile,0.99,16546,2021-08-21,2021-08-16,1 wk ahead inc case,forecast
