location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,quantile,0.01,2,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.025,3,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.05,4,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.1,6,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.15,8,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.2,10,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.25,12,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.3,14,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.35,17,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.4,19,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.45,22,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.5,25,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.55,29,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.6,34,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.65,38,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.7,43,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.75,51,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.8,58,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.85,71,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.9,88,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.95,113,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.975,134,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.99,150,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,point,,25,2024-08-03,2024-07-29,1 wk ahead inc case,forecast
AT,quantile,0.01,3,2024-08-10,2024-07-29,2 wk ahead inc case,forecast
AT,quantile,0.025,4,2024-08-10,2024-07-29,2 wk ahead inc case,forecast
AT,quantile,0.05,5,2024-08-10,2024-07-29,2 wk ahead inc case,forecast
AT,quantile,0.1,7,2024-08-10,2024-07-29,2 wk ahead inc case,forecast
AT,quantile,0.15,10,2024-08-10,2024-07-29,2 wk ahead inc case,forecast
