location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,273,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.025,285,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.05,299,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.1,326,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.15,351,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.2,373,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.25,392,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.3,411,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.35,429,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.4,446,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.45,463,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.5,484,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.55,502,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.6,527,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.65,549,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.7,571,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.75,599,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.8,629,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.85,668,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.9,708,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.95,776,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.975,830,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
BE,quantile,0.99,867,2024-03-02,2024-02-26,1 wk ahead inc case,forecast
