location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,11190,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.01,3978,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.025,4336,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.05,4670,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.1,5431,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.15,6157,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.2,6874,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.25,7548,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.3,8258,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.35,8866,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.4,9736,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.45,10518,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.5,11190,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.55,12052,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.6,13008,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.65,14054,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.7,15387,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.75,16930,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.8,18636,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.85,21259,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.9,24490,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.95,29322,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.975,32904,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,quantile,0.99,35379,2022-06-18,2022-06-13,1 wk ahead inc case,forecast
AT,point,,9213,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.01,2826,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.025,3062,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.05,3419,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.1,4010,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.15,4601,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.2,5248,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.25,5852,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.3,6422,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.35,7090,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.4,7717,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.45,8468,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.5,9213,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.55,10201,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.6,11428,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.65,12448,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.7,14028,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.75,15943,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.8,18568,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.85,21943,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.9,26545,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.95,36280,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.975,43312,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,quantile,0.99,48424,2022-06-25,2022-06-13,2 wk ahead inc case,forecast
AT,point,,7766,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.01,1791,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.025,2014,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.05,2304,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.1,2928,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.15,3531,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.2,4053,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.25,4515,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.3,5030,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.35,5636,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.4,6279,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.45,7011,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.5,7766,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.55,8633,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.6,9645,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.65,10985,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.7,12711,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.75,14864,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.8,17867,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.85,22769,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.9,30957,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.95,45768,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.975,61675,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,quantile,0.99,75359,2022-07-02,2022-06-13,3 wk ahead inc case,forecast
AT,point,,6279,2022-07-09,2022-06-13,4 wk ahead inc case,forecast
AT,quantile,0.01,1132,2022-07-09,2022-06-13,4 wk ahead inc case,forecast
AT,quantile,0.025,1274,2022-07-09,2022-06-13,4 wk ahead inc case,forecast
AT,quantile,0.05,1487,2022-07-09,2022-06-13,4 wk ahead inc case,forecast
