location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,20070,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.01,11874,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.025,12362,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.05,12942,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.1,13898,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.15,14720,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.2,15442,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.25,16163,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.3,16816,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.35,17459,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.4,18311,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.45,19146,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.5,20070,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.55,20916,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.6,21929,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.65,22926,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.7,24132,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.75,25269,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.8,26662,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.85,28421,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.9,30946,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.95,34663,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.975,36823,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,quantile,0.99,38715,2021-09-18,2021-09-13,1 wk ahead inc case,forecast
AT,point,,31880,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.01,9403,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.025,10138,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.05,11394,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.1,13713,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.15,15686,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.2,17428,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.25,19491,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.3,21746,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.35,23970,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.4,26544,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.45,28968,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.5,31880,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.55,35344,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
AT,quantile,0.6,39475,2021-09-25,2021-09-13,2 wk ahead inc case,forecast
