location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,18521,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.01,10494,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.025,10834,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.05,11447,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.1,12225,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.15,12962,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.2,13694,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.25,14444,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.3,15228,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.35,16062,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.4,16831,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.45,17711,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.5,18521,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.55,19479,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.6,20334,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.65,21324,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.7,22385,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.75,23678,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.8,25115,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.85,27298,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.9,30009,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.95,33899,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.975,36351,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,quantile,0.99,38320,2023-02-04,2023-01-30,1 wk ahead inc case,forecast
AT,point,,21040,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.01,8886,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.025,9322,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.05,9930,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.1,11151,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.15,12123,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.2,13205,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.25,14374,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.3,15445,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.35,16741,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.4,17946,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.45,19323,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.5,21040,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.55,22936,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.6,24820,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.65,27016,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.7,29569,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.75,32869,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.8,36310,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.85,42402,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.9,50830,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.95,62011,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.975,69810,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,quantile,0.99,80129,2023-02-11,2023-01-30,2 wk ahead inc case,forecast
AT,point,,23724,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.01,7123,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.025,7668,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.05,8413,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.1,9821,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.15,11162,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.2,12449,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
AT,quantile,0.25,13718,2023-02-18,2023-01-30,3 wk ahead inc case,forecast
