location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,862,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.025,884,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.05,919,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.1,963,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.15,996,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.2,1025,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.25,1046,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.3,1065,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.35,1088,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.4,1110,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.45,1130,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.5,1152,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.55,1173,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.6,1197,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.65,1215,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.7,1239,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.75,1266,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.8,1302,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.85,1341,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.9,1387,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.95,1443,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.975,1486,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.99,1517,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,point,,1152,2023-11-18,2023-11-20,0 wk ahead inc case,forecast
BE,quantile,0.01,725,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.025,742,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.05,769,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.1,811,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.15,844,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.2,870,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.25,898,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.3,922,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.35,943,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.4,967,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.45,990,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.5,1010,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.55,1032,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.6,1058,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.65,1086,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.7,1110,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.75,1146,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.8,1180,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.85,1220,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.9,1263,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.95,1328,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.975,1375,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,quantile,0.99,1422,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
BE,point,,1010,2023-11-25,2023-11-20,1 wk ahead inc case,forecast
