location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,1509,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.01,1176,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.025,1200,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.05,1228,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.1,1277,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.15,1311,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.2,1345,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.25,1375,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.3,1398,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.35,1428,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.4,1455,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.45,1482,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.5,1509,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.55,1533,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.6,1559,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.65,1587,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.7,1617,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.75,1643,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.8,1678,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.85,1717,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.9,1764,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.95,1823,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.975,1859.5,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,quantile,0.99,1891,2021-06-12,2021-06-07,1 wk ahead inc case,forecast
AT,point,,969,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.01,547,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.025,567,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.05,608,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.1,659,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.15,706,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.2,754,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.25,795,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.3,831,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.35,865,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.4,897,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.45,930,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.5,969,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.55,1004,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.6,1032,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.65,1072,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.7,1108,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.75,1153,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.8,1205,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.85,1259,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
AT,quantile,0.9,1330,2021-06-19,2021-06-07,2 wk ahead inc case,forecast
