location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,NA,18541,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.01,14563,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.025,14793,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.05,15106,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.1,15658,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.15,16108,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.2,16502,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.25,16887,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.3,17254,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.35,17560,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.4,17906,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.45,18198,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.5,18541,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.55,18900,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.6,19185,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.65,19531,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.7,19846,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.75,20267,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.8,20768,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.85,21312,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.9,21849,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.95,22561,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.975,23094,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,quantile,0.99,23555,2021-03-13,2021-03-08,1 wk ahead inc case,forecast
AT,point,NA,21219,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.01,13242,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.025,13704,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.05,14432,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.1,15398,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.15,16322,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.2,17231,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.25,18039,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.3,18728,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.35,19309,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.4,19977,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.45,20634,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.5,21219,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.55,21953,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.6,22673,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.65,23369,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
AT,quantile,0.7,24214,2021-03-20,2021-03-08,2 wk ahead inc case,forecast
