location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,quantile,0.01,247,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.025,265,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.05,292,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.1,332,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.15,360,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.2,383,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.25,403,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.3,425,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.35,444,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.4,460,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.45,477,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.5,492,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.55,509,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.6,525,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.65,543,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.7,563,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.75,586,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.8,609,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.85,638,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.9,681,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.95,742,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.975,788,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.99,828,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,point,,492,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
AT,quantile,0.01,186,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.025,198,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.05,216,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.1,250,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.15,277,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.2,296,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.25,316,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.3,332,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.35,347,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.4,362,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.45,376,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.5,389,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.55,404,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.6,420,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.65,435,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.7,454,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.75,477,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.8,500,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.85,526,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.9,560,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.95,618,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.975,672,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.99,731,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,point,,389,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
AT,quantile,0.01,129,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.025,146,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.05,159,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.1,185,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.15,207,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.2,226,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.25,245,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.3,259,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.35,272,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.4,284,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.45,300,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.5,313,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.55,325,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.6,338,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.65,355,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.7,368,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.75,388,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.8,412,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.85,436,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.9,476,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.95,526,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.975,563,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.99,592,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,point,,313,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
AT,quantile,0.01,90,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.025,101,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.05,115,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.1,140,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.15,161,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.2,176,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.25,190,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.3,203,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.35,214,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.4,225,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.45,238,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.5,249,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.55,263,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.6,276,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.65,291,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.7,305,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.75,324,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.8,343,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.85,367,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.9,403,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.95,454,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.975,499,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.99,535,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,point,,249,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
AT,quantile,0.01,67,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.025,72,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.05,81,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.1,104,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.15,117,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.2,133,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.25,146,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.3,159,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.35,169,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.4,179,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.45,188,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.5,197,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.55,207,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.6,220,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.65,232,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.7,245,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.75,259,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.8,281,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.85,306,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.9,338,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.95,385,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.975,423,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,quantile,0.99,459,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
AT,point,,197,2023-08-05,2023-07-10,4 wk ahead inc case,forecast
BE,quantile,0.01,23,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.025,25,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.05,28,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.1,32,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.15,37,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.2,42,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.25,45,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.3,48,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.35,53,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.4,56,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.45,60,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.5,65,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.55,69,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.6,74,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.65,80,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.7,86,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.75,91,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.8,100,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.85,111,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.9,125,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.95,146,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.975,165,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.99,177,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,point,,65,2023-07-08,2023-07-10,0 wk ahead inc case,forecast
BE,quantile,0.01,11,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.025,13,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.05,15,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.1,18,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.15,21,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.2,23,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.25,25,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.3,28,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.35,31,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.4,33,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.45,36,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.5,39,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.55,42,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.6,45,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.65,49,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.7,55,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.75,60,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.8,66,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.85,75,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.9,87,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.95,104,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.975,115,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.99,123,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,point,,39,2023-07-15,2023-07-10,1 wk ahead inc case,forecast
BE,quantile,0.01,6,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.025,7,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.05,8,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.1,10,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.15,11,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.2,13,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.25,15,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.3,16,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.35,18,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.4,20,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.45,22,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.5,24,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.55,27,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.6,29,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.65,32,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.7,35,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.75,40,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.8,45,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.85,50,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.9,59,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.95,73,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.975,83,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.99,94,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,point,,24,2023-07-22,2023-07-10,2 wk ahead inc case,forecast
BE,quantile,0.01,3,2023-07-29,2023-07-10,3 wk ahead inc case,forecast
