location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,4184,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.01,2829,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.025,2894,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.05,2990,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.1,3159,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.15,3303,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.2,3422,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.25,3564,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.3,3688,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.35,3795,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.4,3923,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.45,4046,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.5,4184,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.55,4318,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.6,4460,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.65,4634,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.7,4800,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.75,4980,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.8,5189,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.85,5446,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.9,5746,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.95,6143,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.975,6420,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,quantile,0.99,6631,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
AT,point,,5101,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.01,1840,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.025,1978,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.05,2183,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.1,2534,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.15,2783,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.2,3093,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.25,3368,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.3,3680,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.35,3950,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.4,4301,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.45,4669,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.5,5101,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.55,5509,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.6,5986,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.65,6560,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.7,7062,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.75,7648,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.8,8451,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.85,9673,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.9,11164,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.95,13333,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.975,14854,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,quantile,0.99,15944,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
AT,point,,6167,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.01,1109,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.025,1256,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.05,1477,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.1,1910,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.15,2281,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.2,2678,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.25,3107,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.3,3567,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.35,4085,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.4,4677,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.45,5418,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.5,6167,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.55,6970,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.6,7992,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.65,9223,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.7,10480,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.75,12132,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.8,14216,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.85,17437,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.9,22473,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.95,29198,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.975,34732,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,quantile,0.99,39476,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
AT,point,,7415,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.01,624,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.025,772,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.05,1002,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.1,1416,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.15,1859,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.2,2319,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.25,2832,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.3,3455,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.35,4155,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.4,5035,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.45,6179,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.5,7415,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.55,8854,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.6,10706,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.65,12898,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.7,15770,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.75,18642,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.8,23480,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.85,29980,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.9,41199,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.95,59564,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.975,73199,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
AT,quantile,0.99,86829,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,point,,8215,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.01,1742,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.025,1948,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.05,2314,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.1,2838,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.15,3452,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.2,4072,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.25,4717,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.3,5333,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.35,5982,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.4,6677,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.45,7409,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.5,8215,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.55,9053,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.6,10036,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.65,11260,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.7,12430,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.75,14205,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.8,15773,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.85,18145,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.9,21292,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.95,26155,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.975,30242,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,quantile,0.99,34506,2021-08-14,2021-08-09,1 wk ahead inc case,forecast
BE,point,,7280,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.01,791,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.025,970,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.05,1175,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.1,1689,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.15,2295,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.2,2850,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.25,3537,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.3,4179,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.35,4857,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.4,5599,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.45,6410,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.5,7280,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.55,8450,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.6,10018,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.65,11611,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.7,13491,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.75,15817,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.8,18796,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.85,23590,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.9,30270,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.95,39469,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.975,47974,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,quantile,0.99,58678,2021-08-21,2021-08-09,2 wk ahead inc case,forecast
BE,point,,7137,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.01,269,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.025,351,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.05,513,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.1,952,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.15,1378,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.2,2001,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.25,2649,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.3,3327,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.35,4145,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.4,5059,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.45,6112,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.5,7137,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.55,8565,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.6,10370,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.65,12082,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.7,14210,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.75,17626,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.8,22391,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.85,29262,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.9,41520,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.95,60757,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.975,80410,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,quantile,0.99,96300,2021-08-28,2021-08-09,3 wk ahead inc case,forecast
BE,point,,6674,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.01,75,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.025,124,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.05,201,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.1,425,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.15,833,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.2,1311,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.25,1897,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.3,2608,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.35,3446,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.4,4436,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.45,5403,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.5,6674,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
BE,quantile,0.55,8257,2021-09-04,2021-08-09,4 wk ahead inc case,forecast
