location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,quantile,0.01,52,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.025,60,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.05,77,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.1,110,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.15,145,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.2,184,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.25,227,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.3,272,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.35,310,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.4,352,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.45,402,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.5,469,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.55,555,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.6,661,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.65,772,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.7,918,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.75,1097,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.8,1345,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.85,1657,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.9,2032,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.95,2758,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.975,3433,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.99,4288,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,point,,469,2023-08-12,2023-08-14,0 wk ahead inc case,forecast
AT,quantile,0.01,39,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.025,46,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.05,64,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.1,90,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.15,120,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.2,148,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.25,190,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.3,224,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.35,264,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.4,313,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.45,380,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.5,441,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.55,522,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.6,639,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.65,767,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.7,927,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.75,1122,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.8,1332,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.85,1717,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.9,2185,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.95,3105,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.975,3782,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.99,4492,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,point,,441,2023-08-19,2023-08-14,1 wk ahead inc case,forecast
AT,quantile,0.01,26,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.025,32,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.05,45,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.1,68,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.15,98,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.2,125,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.25,152,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.3,186,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.35,227,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.4,274,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.45,332,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.5,391,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.55,460,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.6,542,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.65,659,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.7,788,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.75,1007,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.8,1216,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.85,1604,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.9,2181,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.95,3374,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.975,4088,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.99,4701,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,point,,391,2023-08-26,2023-08-14,2 wk ahead inc case,forecast
AT,quantile,0.01,24,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.025,27,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.05,32,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.1,53,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.15,79,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.2,104,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.25,135,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.3,174,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.35,216,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.4,269,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.45,315,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.5,388,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.55,450,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.6,565,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.65,696,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.7,842,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.75,1014,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.8,1242,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.85,1620,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.9,2198,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.95,3345,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.975,4237,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.99,5084,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,point,,388,2023-09-02,2023-08-14,3 wk ahead inc case,forecast
AT,quantile,0.01,19,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.025,22,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.05,30,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.1,47,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.15,65,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.2,88,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.25,118,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.3,149,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.35,189,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.4,231,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.45,275,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.5,326,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.55,406,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.6,504,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.65,621,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.7,763,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.75,939,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.8,1210,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.85,1581,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.9,2132,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.95,3327,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.975,4191,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,quantile,0.99,4825,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
AT,point,,326,2023-09-09,2023-08-14,4 wk ahead inc case,forecast
BE,quantile,0.01,78,2023-08-05,2023-08-14,-1 wk ahead inc case,forecast
BE,quantile,0.025,88,2023-08-05,2023-08-14,-1 wk ahead inc case,forecast
