location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,190,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.025,201,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.05,217,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.1,236,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.15,252,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.2,265,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.25,279,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.3,290,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.35,301,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.4,311,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.45,323,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.5,336,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.55,349,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.6,361,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.65,375,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.7,390,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.75,406,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.8,428,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.85,453,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.9,482,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.95,528,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.975,556,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.99,581,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,point,,336,2024-03-09,2024-03-04,1 wk ahead inc case,forecast
BE,quantile,0.01,136,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.025,140,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.05,152,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.1,169,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.15,183,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.2,196,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.25,210,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.3,222,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.35,232,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.4,241,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.45,252,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.5,264,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.55,276,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.6,289,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.65,303,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.7,315,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.75,332,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.8,348,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.85,368,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.9,396,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.95,436,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.975,464,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.99,491,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,point,,264,2024-03-16,2024-03-04,2 wk ahead inc case,forecast
BE,quantile,0.01,92,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.025,98,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.05,107,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.1,124,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.15,133,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.2,144,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.25,155,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.3,164,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.35,173,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.4,183,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.45,195,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.5,205,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.55,216,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.6,225,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.65,235,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.7,248,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.75,263,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
BE,quantile,0.8,281,2024-03-23,2024-03-04,3 wk ahead inc case,forecast
