location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,113852,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.01,86281,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.025,88206,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.05,90674,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.1,94598,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.15,98033,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.2,100961,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.25,103498,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.3,105959,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.35,108057,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.4,110170,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.45,112171,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.5,113852,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.55,115846,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.6,118076,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.65,120438,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.7,122927,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.75,125516,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.8,128545,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.85,131947,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.9,136312,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.95,141858,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.975,145468,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,quantile,0.99,148170,2021-11-27,2021-11-22,1 wk ahead inc case,forecast
AT,point,,107077,2021-12-04,2021-11-22,2 wk ahead inc case,forecast
