location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,291,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.025,320,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.05,364,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.1,449,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.15,535,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.2,605,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.25,657,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.3,729,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.35,791,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.4,864,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.45,936,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.5,1013,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.55,1108,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.6,1208,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.65,1312,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.7,1442,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.75,1558,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.8,1707,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.85,1924,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.9,2223,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.95,2728,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.975,3024,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.99,3316,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,point,,1013,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BE,quantile,0.01,218,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.025,240,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.05,284,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.1,344,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.15,417,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.2,467,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.25,518,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.3,582,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.35,647,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.4,725,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.45,790,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.5,873,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.55,949,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.6,1052,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.65,1143,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.7,1263,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.75,1430,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.8,1592,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.85,1842,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.9,2202,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.95,2731,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.975,3061,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.99,3318,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,point,,873,2024-02-24,2024-02-12,2 wk ahead inc case,forecast
BE,quantile,0.01,173,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.025,197,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.05,228,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.1,276,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.15,327,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.2,387,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.25,441,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.3,498,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.35,547,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.4,612,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.45,688,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.5,760,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.55,835,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.6,945,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.65,1054,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.7,1160,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.75,1307,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.8,1455,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.85,1679,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.9,1980,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.95,2468,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.975,2719,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.99,3064,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,point,,760,2024-03-02,2024-02-12,3 wk ahead inc case,forecast
BE,quantile,0.01,121,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.025,141,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.05,167,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.1,215,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.15,261,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.2,310,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.25,358,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.3,402,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.35,459,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.4,519,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.45,581,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.5,654,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.55,729,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.6,815,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.65,914,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.7,1031,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.75,1172,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.8,1368,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.85,1593,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.9,1933,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.95,2434,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.975,2751,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,quantile,0.99,3068,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BE,point,,654,2024-03-09,2024-02-12,4 wk ahead inc case,forecast
BG,quantile,0.01,153,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.025,159,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.05,169,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.1,185,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.15,197,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.2,209,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.25,220,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.3,231,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.35,243,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.4,253,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.45,262,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.5,273,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.55,286,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.6,301,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.65,314,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.7,332,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.75,352,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.8,372,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.85,400,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.9,443,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.95,504,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
BG,quantile,0.975,568,2024-02-17,2024-02-12,1 wk ahead inc case,forecast
