location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,1013,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.025,1140,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.05,1325,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.1,1569,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.15,1728,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.2,1858,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.25,1986,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.3,2093,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.35,2193,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.4,2289,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.45,2384,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.5,2532,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.55,2675,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.6,2848,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.65,3056,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.7,3319,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.75,3657,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.8,4038,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.85,4509,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.9,5061,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.95,5985,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.975,6573,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
BE,quantile,0.99,7323,2023-09-23,2023-10-02,-1 wk ahead inc case,forecast
