location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
BE,quantile,0.01,368,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.025,408,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.05,474,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.1,567,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.15,655,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.2,734,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.25,816,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.3,904,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.35,996,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.4,1072,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.45,1162,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.5,1253,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.55,1349,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.6,1459,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.65,1576,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.7,1724,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.75,1903,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.8,2077,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.85,2318,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.9,2631,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.95,3096,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.975,3463,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.99,3714,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,point,,1253,2024-02-10,2024-02-05,1 wk ahead inc case,forecast
BE,quantile,0.01,290,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.025,316,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.05,367,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.1,457,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.15,532,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.2,594,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.25,674,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.3,739,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.35,811,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.4,896,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.45,984,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
BE,quantile,0.5,1067,2024-02-17,2024-02-05,2 wk ahead inc case,forecast
