location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,18142,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.01,8345,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.025,8952,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.05,9685,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.1,10773,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.15,11847,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.2,12863,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.25,13737,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.3,14418,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.35,15476,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.4,16259,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.45,17141,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.5,18142,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.55,19076,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.6,20225,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.65,21758,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.7,23104,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.75,24716,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.8,26701,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.85,29058,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.9,32526,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.95,37642,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.975,41390,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,quantile,0.99,44299,2023-02-18,2023-02-13,1 wk ahead inc case,forecast
AT,point,,17293,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.01,6138,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.025,6768,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.05,7781,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.1,9131,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.15,10171,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.2,11310,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.25,12429,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.3,13273,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.35,14400,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.4,15329,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.45,16298,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.5,17293,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.55,18616,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.6,19930,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.65,21352,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.7,23171,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.75,25409,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.8,28759,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.85,32749,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.9,38748,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.95,47713,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.975,54448,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
AT,quantile,0.99,59672,2023-02-25,2023-02-13,2 wk ahead inc case,forecast
