location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,NA,3189,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.01,2557,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.025,2586,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.05,2656,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.1,2746,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.15,2810,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.2,2873,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.25,2933,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.3,2986,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.35,3036,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.4,3091,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.45,3142,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.5,3189,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.55,3242,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.6,3294,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.65,3358,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.7,3422,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.75,3489,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.8,3579,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.85,3679,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.9,3806,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.95,3953,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.975,4071,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,quantile,0.99,4128,2021-05-29,2021-05-24,1 wk ahead inc case,forecast
AT,point,NA,2402,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.01,1524,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.025,1566,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.05,1621,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.1,1735,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.15,1834,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.2,1937,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.25,2002,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.3,2080,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.35,2156,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.4,2240,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.45,2313,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.5,2402,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.55,2488,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.6,2596,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.65,2713,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.7,2821,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.75,2972,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.8,3129,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.85,3339,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.9,3597,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.95,3912,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.975,4177,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,quantile,0.99,4377,2021-06-05,2021-05-24,2 wk ahead inc case,forecast
AT,point,NA,1815,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.01,885,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.025,919,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.05,986,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.1,1093,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.15,1195,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.2,1285,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.25,1372,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.3,1448,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.35,1539,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.4,1632,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.45,1731,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.5,1815,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.55,1941,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.6,2064,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.65,2211,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.7,2374,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.75,2584,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.8,2789,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.85,3134,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.9,3495,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.95,4012,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.975,4444,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,quantile,0.99,4785,2021-06-12,2021-05-24,3 wk ahead inc case,forecast
AT,point,NA,1385,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.01,506,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.025,540,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.05,597,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.1,685,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.15,765,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.2,860,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.25,934,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.3,1012,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.35,1096,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.4,1188,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.45,1291,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.5,1385,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.55,1506,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.6,1651,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.65,1799,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.7,1992,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.75,2213,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.8,2522,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.85,2883,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.9,3361,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
AT,quantile,0.95,4081,2021-06-19,2021-05-24,4 wk ahead inc case,forecast
