location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,NA,21463,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.01,17580,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.025,17844,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.05,18180,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.1,18792,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.15,19252,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.2,19617,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.25,19912,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.3,20244,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.35,20588,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.4,20881,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.45,21203,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.5,21463,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.55,21763,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.6,22076,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.65,22381,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.7,22683,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.75,23028,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.8,23407,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.85,23904,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.9,24372,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.95,25032,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.975,25530,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,quantile,0.99,25906,2021-04-10,2021-04-05,1 wk ahead inc case,forecast
AT,point,NA,19862,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.01,13416,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.025,13838,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.05,14379,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.1,15338,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.15,15992,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.2,16694,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.25,17307,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.3,17833,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.35,18376,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.4,18835,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.45,19342,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.5,19862,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.55,20386,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.6,20861,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.65,21429,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.7,21949,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.75,22528,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.8,23197,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.85,24057,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.9,24951,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.95,26365,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.975,27338,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,quantile,0.99,27937,2021-04-17,2021-04-05,2 wk ahead inc case,forecast
AT,point,NA,17931,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.01,9875,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.025,10396,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.05,11062,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.1,12122,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.15,13188,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.2,14053,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.25,14841,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.3,15493,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.35,16169,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.4,16732,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.45,17327,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.5,17931,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.55,18634,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.6,19449,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.65,20248,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.7,20987,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.75,21815,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.8,22823,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.85,23857,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.9,25321,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
AT,quantile,0.95,27302,2021-04-24,2021-04-05,3 wk ahead inc case,forecast
