location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,12773,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.01,7203,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.025,7420,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.05,7883,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.1,8606,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.15,9253,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.2,9821,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.25,10299,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.3,10767,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.35,11195,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.4,11683,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.45,12214,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.5,12773,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.55,13251,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.6,13770,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.65,14297,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.7,14981,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.75,15681,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.8,16375,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.85,17209,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.9,18345,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.95,19772,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.975,20937,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,quantile,0.99,21597,2023-01-21,2023-01-16,1 wk ahead inc case,forecast
AT,point,,9723,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.01,4230,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.025,4502,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.05,4807,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.1,5414,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.15,5996,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.2,6504,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.25,7007,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.3,7517,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.35,8087,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.4,8626,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.45,9197,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.5,9723,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.55,10302,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.6,10833,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.65,11563,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.7,12298,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.75,13079,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.8,13952,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.85,15066,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.9,16487,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.95,18437,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.975,19592,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,quantile,0.99,20739,2023-01-28,2023-01-16,2 wk ahead inc case,forecast
AT,point,,7359,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.01,2184,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.025,2410,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.05,2736,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.1,3345,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.15,3819,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.2,4348,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.25,4815,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.3,5268,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.35,5740,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.4,6172,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.45,6682,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.5,7359,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.55,7841,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.6,8555,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.65,9162,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.7,10078,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.75,11037,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.8,12156,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.85,13459,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.9,15274,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
AT,quantile,0.95,17763,2023-02-04,2023-01-16,3 wk ahead inc case,forecast
