location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,46125,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.01,20097,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.025,21322,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.05,23109,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.1,26069,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.15,28815,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.2,31067,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.25,33527,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.3,36168,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.35,38755,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.4,40847,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.45,43481,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.5,46125,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.55,48594,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.6,51314,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.65,54496,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.7,58102,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.75,61911,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.8,66807,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.85,73528,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.9,80162,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.95,89891,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.975,96539,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,quantile,0.99,101916,2022-04-23,2022-04-18,1 wk ahead inc case,forecast
AT,point,,26368,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.01,7723,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.025,8426,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.05,9619,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.1,11515,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.15,13253,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.2,14808,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.25,16797,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.3,18647,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.35,20247,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.4,22120,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.45,24260,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.5,26368,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.55,28426,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.6,31246,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.65,34178,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.7,36805,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.75,40196,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.8,45509,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.85,50353,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.9,57865,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.95,66720,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.975,75655,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,quantile,0.99,80543,2022-04-30,2022-04-18,2 wk ahead inc case,forecast
AT,point,,14577,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.01,2401,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.025,2820,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.05,3342,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.1,4613,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.15,5563,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.2,6629,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.25,7941,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.3,9120,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.35,10499,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.4,11732,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.45,13081,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.5,14577,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.55,16303,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.6,18116,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.65,20169,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.7,22265,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.75,25102,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.8,28432,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.85,32516,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.9,38803,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.95,46902,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.975,53251,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,quantile,0.99,59055,2022-05-07,2022-04-18,3 wk ahead inc case,forecast
AT,point,,7824,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.01,765,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.025,1004,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.05,1299,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.1,1862,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.15,2360,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.2,2945,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.25,3523,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.3,4203,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.35,5058,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.4,6005,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.45,6784,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.5,7824,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.55,8851,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.6,10151,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.65,11623,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.7,13278,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.75,14808,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
AT,quantile,0.8,17217,2022-05-14,2022-04-18,4 wk ahead inc case,forecast
