location,type,quantile,value,target_end_date,forecast_date,target,scenario_id
AT,point,,11299,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.01,5751,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.025,6012,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.05,6350,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.1,7095,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.15,7755,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.2,8301,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.25,8847,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.3,9312,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.35,9749,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.4,10247,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.45,10762,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.5,11299,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.55,11841,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.6,12375,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.65,13075,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.7,13708,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.75,14441,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.8,15354,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.85,16349,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.9,17556,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.95,19262,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.975,20469,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,quantile,0.99,21512,2022-05-28,2022-05-23,1 wk ahead inc case,forecast
AT,point,,5922,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.01,1571,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.025,1713,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.05,1950,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.1,2402,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.15,2753,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.2,3169,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.25,3573,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.3,3959,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.35,4423,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.4,4807,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.45,5315,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.5,5922,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.55,6480,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.6,7104,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.65,7821,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.7,8544,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.75,9309,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.8,10286,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.85,11400,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.9,12945,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.95,15100,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.975,16717,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,quantile,0.99,17880,2022-06-04,2022-05-23,2 wk ahead inc case,forecast
AT,point,,2937,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.01,352,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.025,412,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.05,505,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.1,709,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.15,921,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.2,1133,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.25,1380,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.3,1618,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.35,1884,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.4,2220,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.45,2557,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.5,2937,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.55,3372,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.6,3936,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
AT,quantile,0.65,4563,2022-06-11,2022-05-23,3 wk ahead inc case,forecast
