forecast_date,target,target_end_date,location,quantile,value,type
2021-07-25,1 wk ahead inc case,2021-07-31,IT,NA,31525,point
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.01,6179,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.025,8988,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.05,11766,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.1,15584,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.15,18376,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.2,20742,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.25,22903,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.3,24799,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.35,26613,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.4,28247,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.45,29948,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.5,31601,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.55,33235,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.6,34882,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.65,36545,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.7,38255,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.75,40065,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.8,42099,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.85,44244,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.9,46947,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.95,50881,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.975,54400,quantile
2021-07-25,1 wk ahead inc case,2021-07-31,IT,0.99,58899,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,NA,115,point
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.01,57,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.025,64,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.05,71,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.1,78,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.15,84,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.2,88,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.25,92,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.3,95,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.35,98,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.4,102,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.45,105,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.5,108,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.55,112,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.6,115,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.65,119,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.7,123,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.75,127,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.8,133,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.85,139,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.9,148,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.95,164,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.975,182,quantile
2021-07-25,1 wk ahead inc death,2021-07-31,IT,0.99,226,quantile
