"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",NA,884534,"point","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.01,704888,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.025,727541,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.05,746248,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.1,769495,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.15,786386,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.2,801115,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.25,814175,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.3,826191,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.35,838188,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.4,850418,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.45,862806,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.5,875316,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.55,888520,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.6,902508,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.65,917824,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.7,934522,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.75,953008,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.8,976059,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.85,1005096,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.9,1041750,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.95,1104848,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.975,1169808,"quantile","forecast"
2022-01-30,"1 wk ahead inc case","2022-02-05","IT",0.99,1257489,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",NA,2455,"point","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.01,2010,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.025,2059,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.05,2118,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.1,2184,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.15,2215,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.2,2235,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.25,2251,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.3,2265,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.35,2277,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.4,2290,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.45,2301,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.5,2312,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.55,2323,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.6,2335,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.65,2348,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.7,2362,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.75,2379,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.8,2400,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.85,2430,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.9,2479,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.95,2644,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.975,3041,"quantile","forecast"
2022-01-30,"1 wk ahead inc death","2022-02-05","IT",0.99,3862,"quantile","forecast"
