forecast_date,target,target_end_date,location,quantile,value,type
2021-04-18,1 wk ahead inc case,2021-04-24,IT,NA,107278,point
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.01,60662,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.025,67910,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.05,73982,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.1,80671,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.15,85331,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.2,89071,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.25,92242,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.3,95093,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.35,97877,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.4,100570,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.45,103101,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.5,105578,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.55,108291,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.6,111058,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.65,113886,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.7,117112,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.75,120539,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.8,124447,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.85,129331,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.9,135708,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.95,145776,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.975,156101,quantile
2021-04-18,1 wk ahead inc case,2021-04-24,IT,0.99,169399,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,NA,2139,point
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.01,1562,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.025,1638,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.05,1701,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.1,1787,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.15,1847,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.2,1896,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.25,1937,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.3,1976,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.35,2012,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.4,2046,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.45,2080,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.5,2113,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.55,2147,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.6,2182,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.65,2219,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.7,2260,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.75,2305,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.8,2357,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.85,2421,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.9,2508,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.95,2653,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.975,2801,quantile
2021-04-18,1 wk ahead inc death,2021-04-24,IT,0.99,3040,quantile
