"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",NA,11828,"point","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.01,2601,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.025,3043,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.05,3655,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.1,4954,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.15,6858,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.2,8725,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.25,9743,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.3,10469,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.35,11034,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.4,11558,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.45,11985,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.5,12402,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.55,12850,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.6,13279,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.65,13723,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.7,14154,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.75,14620,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.8,15172,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.85,15768,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.9,16523,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.95,17664,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.975,18686,"quantile","forecast"
2021-07-11,"1 wk ahead inc case","2021-07-17","IT",0.99,19902,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",NA,94,"point","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.01,48,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.025,53,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.05,59,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.1,66,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.15,70,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.2,74,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.25,78,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.3,81,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.35,84,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.4,87,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.45,89,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.5,92,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.55,95,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.6,98,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.65,101,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.7,104,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.75,108,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.8,112,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.85,117,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.9,124,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.95,135,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.975,147,"quantile","forecast"
2021-07-11,"1 wk ahead inc death","2021-07-17","IT",0.99,166,"quantile","forecast"
