forecast_date,target,target_end_date,location,quantile,value,type
2022-04-24,1 wk ahead inc case,2022-04-30,IT,NA,412643,point
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.01,318969,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.025,331922,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.05,343213,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.1,356374,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.15,365559,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.2,373143,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.25,379762,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.3,385791,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.35,391750,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.4,397519,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.45,403167,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.5,408743,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.55,414584,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.6,420517,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.65,426885,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.7,433466,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.75,440916,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.8,449544,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.85,460059,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.9,474476,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.95,496244,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.975,517611,quantile
2022-04-24,1 wk ahead inc case,2022-04-30,IT,0.99,544525,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,NA,928,point
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.01,760,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.025,784,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.05,805,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.1,830,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.15,848,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.2,861,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.25,874,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.3,885,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.35,895,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.4,905,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.45,915,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.5,925,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.55,935,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.6,945,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.65,957,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.7,968,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.75,982,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.8,997,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.85,1014,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.9,1038,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.95,1075,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.975,1109,quantile
2022-04-24,1 wk ahead inc death,2022-04-30,IT,0.99,1154,quantile
