"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",NA,16096,"point","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.01,10905,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.025,11730,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.05,12465,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.1,13313,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.15,13867,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.2,14294,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.25,14654,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.3,14975,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.35,15267,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.4,15533,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.45,15807,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.5,16075,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.55,16342,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.6,16610,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.65,16882,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.7,17169,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.75,17492,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.8,17863,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.85,18277,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.9,18852,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.95,19780,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.975,20631,"quantile","forecast"
2021-10-17,"1 wk ahead inc case","2021-10-23","IT",0.99,21788,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",NA,208,"point","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.01,125,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.025,135,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.05,144,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.1,156,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.15,164,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.2,170,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.25,176,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.3,181,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.35,186,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.4,191,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.45,196,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.5,201,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.55,206,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.6,212,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.65,218,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.7,224,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.75,231,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.8,240,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.85,251,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.9,266,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.95,290,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.975,315,"quantile","forecast"
2021-10-17,"1 wk ahead inc death","2021-10-23","IT",0.99,351,"quantile","forecast"
