forecast_date,target,target_end_date,location,quantile,value,type
2022-05-29,1 wk ahead inc case,2022-06-04,IT,NA,108032,point
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.01,83963,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.025,87297,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.05,90129,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.1,93381,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.15,95644,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.2,97477,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.25,99144,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.3,100669,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.35,102078,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.4,103487,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.45,104854,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.5,106249,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.55,107713,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.6,109259,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.65,110824,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.7,112534,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.75,114450,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.8,116789,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.85,119584,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.9,123426,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.95,129608,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.975,135912,quantile
2022-05-29,1 wk ahead inc case,2022-06-04,IT,0.99,144264,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,NA,538,point
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.01,464,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.025,474,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.05,482,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.1,491,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.15,497,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.2,503,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.25,507,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.3,512,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.35,515,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.4,519,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.45,523,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.5,527,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.55,530,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.6,534,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.65,539,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.7,543,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.75,548,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.8,554,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.85,562,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.9,572,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.95,606,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.975,662,quantile
2022-05-29,1 wk ahead inc death,2022-06-04,IT,0.99,765,quantile
