forecast_date,target,target_end_date,location,quantile,value,type
2021-05-30,1 wk ahead inc case,2021-06-05,IT,NA,19397,point
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.01,14624,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.025,15342,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.05,15912,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.1,16625,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.15,17089,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.2,17465,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.25,17783,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.3,18082,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.35,18354,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.4,18616,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.45,18878,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.5,19155,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.55,19428,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.6,19705,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.65,20018,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.7,20346,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.75,20704,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.8,21126,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.85,21657,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.9,22388,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.95,23628,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.975,24928,quantile
2021-05-30,1 wk ahead inc case,2021-06-05,IT,0.99,26726,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,NA,574,point
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.01,393,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.025,417,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.05,439,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.1,467,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.15,486,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.2,501,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.25,514,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.3,525,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.35,537,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.4,548,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.45,558,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.5,569,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.55,579,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.6,591,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.65,602,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.7,614,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.75,627,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.8,643,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.85,661,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.9,685,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.95,722,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.975,759,quantile
2021-05-30,1 wk ahead inc death,2021-06-05,IT,0.99,808,quantile
