forecast_date,target,target_end_date,location,quantile,value,type
2021-10-31,1 wk ahead inc case,2021-11-06,IT,NA,39682,point
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.01,31424,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.025,32817,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.05,34020,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.1,35362,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.15,36200,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.2,36860,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.25,37432,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.3,37952,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.35,38414,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.4,38853,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.45,39260,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.5,39666,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.55,40092,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.6,40524,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.65,40963,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.7,41427,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.75,41941,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.8,42514,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.85,43214,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.9,44034,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.95,45332,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.975,46534,quantile
2021-10-31,1 wk ahead inc case,2021-11-06,IT,0.99,47958,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,NA,296,point
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.01,194,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.025,208,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.05,220,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.1,236,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.15,246,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.2,254,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.25,262,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.3,268,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.35,274,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.4,281,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.45,286,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.5,293,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.55,298,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.6,305,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.65,312,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.7,319,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.75,327,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.8,336,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.85,346,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.9,361,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.95,384,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.975,406,quantile
2021-10-31,1 wk ahead inc death,2021-11-06,IT,0.99,436,quantile
