forecast_date,target,target_end_date,location,quantile,value,type
2021-12-05,1 wk ahead inc case,2021-12-11,IT,NA,127257,point
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.01,97756,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.025,102353,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.05,106282,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.1,110600,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.15,113482,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.2,115758,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.25,117759,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.3,119537,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.35,121284,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.4,122939,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.45,124501,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.5,126133,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.55,127780,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.6,129516,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.65,131252,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.7,133239,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.75,135455,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.8,138051,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.85,141207,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.9,145299,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.95,152230,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.975,158708,quantile
2021-12-05,1 wk ahead inc case,2021-12-11,IT,0.99,166878,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,NA,593,point
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.01,467,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.025,488,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.05,504,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.1,523,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.15,535,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.2,545,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.25,554,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.3,562,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.35,569,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.4,576,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.45,582,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.5,589,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.55,596,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.6,603,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.65,610,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.7,618,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.75,627,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.8,637,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.85,649,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.9,665,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.95,692,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.975,719,quantile
2021-12-05,1 wk ahead inc death,2021-12-11,IT,0.99,756,quantile
