"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",NA,543863,"point","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.01,413291,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.025,430095,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.05,444428,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.1,462613,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.15,475385,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.2,485742,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.25,494887,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.3,503344,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.35,511274,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.4,518925,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.45,526487,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.5,534235,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.55,542237,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.6,550345,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.65,559084,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.7,568719,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.75,579486,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.8,591802,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.85,607742,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.9,628828,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.95,665500,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.975,702026,"quantile","forecast"
2022-07-24,"1 wk ahead inc case","2022-07-30","IT",0.99,747645,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",NA,878,"point","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.01,734,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.025,746,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.05,757,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.1,768,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.15,776,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.2,782,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.25,787,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.3,792,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.35,797,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.4,801,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.45,806,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.5,811,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.55,816,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.6,821,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.65,827,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.7,833,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.75,841,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.8,852,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.85,871,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.9,913,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.95,1019,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.975,1141,"quantile","forecast"
2022-07-24,"1 wk ahead inc death","2022-07-30","IT",0.99,1332,"quantile","forecast"
