"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",NA,12889,"point","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.01,12860,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.025,12862,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.05,12864,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.1,12867,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.15,12869,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.2,12871,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.25,12873,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.3,12876,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.35,12878,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.4,12881,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.45,12885,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.5,12889,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.55,12894,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.6,12901,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.65,12910,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.7,12924,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.75,12951,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.8,13005,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.85,13112,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.9,13396,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.95,14718,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.975,16729,"quantile","forecast"
2023-06-04,"1 wk ahead inc case","2023-06-10","IT",0.99,18996,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",NA,127,"point","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.01,122,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.025,122,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.05,123,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.1,123,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.15,124,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.2,124,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.25,124,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.3,125,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.35,125,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.4,126,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.45,126,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.5,127,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.55,128,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.6,128,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.65,129,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.7,131,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.75,132,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.8,133,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.85,136,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.9,139,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.95,147,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.975,161,"quantile","forecast"
2023-06-04,"1 wk ahead inc death","2023-06-10","IT",0.99,207,"quantile","forecast"
