forecast_date,target,target_end_date,location,quantile,value,type
2022-01-16,1 wk ahead inc case,2022-01-22,IT,NA,1181631,point
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.01,812387,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.025,864930,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.05,910028,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.1,964490,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.15,1001879,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.2,1032842,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.25,1060276,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.3,1085409,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.35,1108997,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.4,1132059,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.45,1155416,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.5,1178463,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.55,1202903,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.6,1227781,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.65,1254260,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.7,1283789,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.75,1317053,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.8,1356162,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.85,1404875,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.9,1469929,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.95,1584214,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.975,1692072,quantile
2022-01-16,1 wk ahead inc case,2022-01-22,IT,0.99,1851526,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,NA,2201,point
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.01,1865,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.025,1893,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.05,1918,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.1,1951,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.15,1974,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.2,1995,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.25,2015,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.3,2033,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.35,2052,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.4,2070,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.45,2091,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.5,2112,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.55,2134,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.6,2158,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.65,2185,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.7,2217,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.75,2254,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.8,2303,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.85,2370,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.9,2475,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.95,2704,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.975,2993,quantile
2022-01-16,1 wk ahead inc death,2022-01-22,IT,0.99,3467,quantile
